,Cluster1,Cluster2,Cluster3,Cluster4
256,(hyp:tok:some AND pre:tok:attempting),(((hyp:tok:is OR pre:tok:in) OR pre:tok:on) AND (NOT oth:overlap:overlap50)),((((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:are)) OR hyp:tok:for) AND (NOT hyp:tok:there)),((((hyp:tok:hoping OR hyp:tok:last) OR pre:tok:crossing) AND (NOT oth:overlap:overlap25)) OR pre:tok:starting)
257,(((NOT hyp:tok:riding) AND (hyp:tok:drinking OR pre:tok:riding)) OR hyp:tok:blanket),((((NOT pre:tok:is) AND (pre:tok:city OR pre:tok:sitting)) OR pre:tok:clothes) AND (NOT oth:overlap:overlap50)),((NOT oth:overlap:overlap50) AND (hyp:tok:fishing OR pre:tok:decorative)),(((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) AND (NOT hyp:tok:and)) AND (NOT pre:tok:front))
258,((hyp:tok:in AND pre:tok:rock) OR hyp:tok:dishes),((hyp:tok:some AND hyp:tok:this) OR pre:tok:sister),(hyp:tok:at OR hyp:tok:playing),(((NOT pre:tok:dog) AND hyp:tok:running) AND (NOT pre:tok:in))
259,((((hyp:tok:naked AND pre:tok:people) OR hyp:tok:hooded) OR hyp:tok:rowboat) OR hyp:tok:roller),(((hyp:tok:blonde AND pre:tok:brown) OR hyp:tok:sleeved) AND (NOT pre:tok:are)),(hyp:tok:with AND pre:tok:happy),(hyp:tok:blue AND pre:tok:coat)
260,((((hyp:tok:couch OR hyp:tok:crying) OR hyp:tok:seated) AND (NOT pre:tok:with)) AND (NOT oth:overlap:overlap50)),((((hyp:tok:blonde AND pre:tok:brown) OR hyp:tok:sleeved) AND (NOT pre:tok:are)) OR pre:tok:auditorium),((NOT pre:tok:in) AND hyp:tok:no),(hyp:tok:beach AND pre:tok:running)
261,((pre:tok:sitting AND pre:tok:women) OR pre:tok:rowboat),((((pre:tok:blocking OR pre:tok:conducting) AND hyp:tok:play) OR hyp:tok:cheerleading) OR pre:tok:thinking),(((NOT oth:overlap:overlap25) AND pre:tok:at) OR hyp:tok:alone),(NOT hyp:tok:on)
262,(((hyp:tok:there AND pre:tok:to) OR pre:tok:crane) OR pre:tok:scale),(((hyp:tok:fetch OR hyp:tok:turns) AND pre:tok:in) OR hyp:tok:direction),(((hyp:tok:for OR hyp:tok:tall) OR hyp:tok:parade) AND (NOT pre:tok:at)),(hyp:tok:hillside OR hyp:tok:squatting)
263,(((hyp:tok:inside OR hyp:tok:kitchen) OR hyp:tok:bar) AND (NOT oth:overlap:overlap50)),((((hyp:tok:mask OR pre:tok:go) OR hyp:tok:chases) OR pre:tok:sound) OR pre:tok:surfboard),((((NOT hyp:tok:around) AND (hyp:tok:running AND pre:tok:men)) OR hyp:tok:begins) AND (NOT pre:tok:shirt)),(((((NOT pre:tok:dog) AND hyp:tok:running) AND (NOT pre:tok:in)) OR hyp:tok:grassy) AND (NOT hyp:tok:on))
264,((((hyp:tok:finishing OR hyp:tok:shoveling) OR pre:tok:easter) OR hyp:tok:rack) AND (NOT oth:overlap:overlap50)),(hyp:tok:dinner AND pre:tok:at),((((hyp:tok:buddhist OR pre:tok:yarn) OR hyp:tok:stay) OR hyp:tok:hoops) OR hyp:tok:elder),(hyp:tok:event OR hyp:tok:outside)
265,((((hyp:tok:protective OR hyp:tok:shoot) OR hyp:tok:pretending) AND pre:tok:and) OR hyp:tok:may),(hyp:tok:bath OR hyp:tok:dancing),((hyp:tok:bed OR hyp:tok:inside) OR pre:tok:cooks),(hyp:tok:inflatable AND hyp:tok:on)
266,((((NOT pre:tok:on) AND hyp:tok:ground) OR hyp:tok:hydrant) OR pre:tok:weather),(((((NOT pre:tok:white) AND hyp:tok:white) OR hyp:tok:heels) AND pre:tok:and) AND (NOT pre:tok:red)),(hyp:tok:lane OR hyp:tok:milk),(((hyp:tok:buddhist OR pre:tok:yarn) OR hyp:tok:hoops) OR pre:tok:pumpkin)
267,(((hyp:tok:and AND hyp:tok:walk) OR pre:tok:karate) OR hyp:tok:low),(hyp:tok:football AND pre:tok:play),(hyp:tok:down AND hyp:tok:sitting),((((NOT oth:overlap:overlap25) AND (pre:tok:images OR pre:tok:wet)) OR hyp:tok:backwards) AND (NOT pre:tok:in))
268,(hyp:tok:men AND pre:tok:smile),(NOT pre:tok:water),(hyp:tok:car OR hyp:tok:sleeping),((((hyp:tok:people AND hyp:tok:sitting) OR hyp:tok:chair) AND (NOT oth:overlap:overlap50)) OR pre:tok:liquid)
269,(((hyp:tok:for OR hyp:tok:their) OR hyp:tok:home) OR hyp:tok:to),(hyp:tok:painting AND pre:tok:mural),((((hyp:tok:women AND pre:tok:man) OR hyp:tok:international) OR hyp:tok:obstacle) OR hyp:tok:!),((((NOT pre:tok:to) AND (hyp:tok:outside OR hyp:tok:people)) AND (NOT pre:tok:street)) AND (NOT pre:tok:white))
270,((((NOT pre:tok:running) AND (hyp:tok:running OR hyp:tok:soccer)) OR hyp:tok:duck) AND (NOT pre:tok:white)),((((NOT pre:tok:sitting) AND (hyp:tok:sits OR hyp:tok:sitting)) AND (NOT pre:tok:man)) AND (NOT hyp:tok:group)),((((pre:tok:motorcycles OR pre:tok:set) AND hyp:tok:people) OR hyp:tok:clouds) OR hyp:tok:sheep),((((NOT pre:tok:woman) AND oth:overlap:overlap25) OR hyp:tok:outside) AND (NOT hyp:tok:people))
271,((hyp:tok:concert OR pre:tok:farmer) OR pre:tok:leaf),((NOT pre:tok:while) AND (hyp:tok:green OR hyp:tok:wearing)),(hyp:tok:accordion AND pre:tok:and),((((NOT pre:tok:dog) AND hyp:tok:running) AND (NOT pre:tok:in)) OR hyp:tok:grassy)
272,(((oth:overlap:overlap50 OR pre:tok:race) OR pre:tok:game) AND (NOT pre:tok:standing)),(((hyp:tok:man AND pre:tok:girl) OR hyp:tok:brushes) OR pre:tok:shade),((NOT oth:overlap:overlap50) AND pre:tok:on),((((NOT pre:tok:park) AND (hyp:tok:park AND oth:overlap:overlap50)) OR pre:tok:remote) OR hyp:tok:carnival)
273,(((hyp:tok:in AND hyp:tok:swimming) OR hyp:tok:enjoy) OR hyp:tok:roller),((((hyp:tok:butterfly OR pre:tok:farmers) OR hyp:tok:balance) OR hyp:tok:clock) OR pre:tok:win),((((NOT oth:overlap:overlap50) AND hyp:tok:sitting) AND (NOT pre:tok:in)) AND (NOT pre:tok:is)),(((NOT pre:tok:another) AND (hyp:tok:standing AND pre:tok:sitting)) OR hyp:tok:waist)
274,(hyp:tok:sleeping OR hyp:tok:swimming),((((pre:tok:lost OR pre:tok:moon) OR hyp:tok:strike) OR hyp:tok:inline) OR hyp:tok:wheeler),(((NOT oth:overlap:overlap50) AND (hyp:tok:black AND hyp:tok:wearing)) AND (NOT hyp:tok:shirt)),((NOT oth:overlap:overlap50) AND hyp:tok:inside)
275,((((hyp:tok:park OR pre:tok:suspenders) AND pre:tok:shirt) OR hyp:tok:garage) OR hyp:tok:court),(NOT pre:tok:sits),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:tall) OR hyp:tok:after) OR hyp:tok:her),((((hyp:tok:any OR hyp:tok:tops) AND pre:tok:dark) OR hyp:tok:mirror) AND (NOT pre:tok:man))
276,(hyp:tok:band AND pre:tok:guitars),(hyp:tok:nobody OR pre:tok:rock),((NOT hyp:tok:around) AND (hyp:tok:running AND pre:tok:men)),((((NOT pre:tok:to) AND (hyp:tok:for OR hyp:tok:to)) OR hyp:tok:after) AND (NOT pre:tok:for))
277,((hyp:tok:control OR hyp:tok:staircase) AND pre:tok:colorful),(hyp:tok:watching AND pre:tok:playground),(((hyp:tok:picnic OR hyp:tok:summer) OR hyp:tok:wheelchair) AND (NOT pre:tok:on)),((((hyp:tok:championship OR hyp:tok:desert) OR hyp:tok:swing) OR hyp:tok:story) OR hyp:tok:neighborhood)
278,(NOT pre:tok:near),((((hyp:tok:begins OR hyp:tok:year) AND hyp:tok:they) OR hyp:tok:amusement) AND (NOT pre:tok:and)),(hyp:tok:favorite AND pre:tok:watching),(((((NOT oth:overlap:overlap50) AND hyp:tok:inside) AND (NOT hyp:tok:people)) OR pre:tok:television) AND (NOT hyp:tok:in))
279,(hyp:tok:dog OR hyp:tok:in),(((((NOT pre:tok:black) AND hyp:tok:black) AND (NOT hyp:tok:wearing)) AND (NOT pre:tok:and)) OR hyp:tok:rolled),((hyp:tok:at AND hyp:tok:home) OR hyp:tok:bed),(((((NOT pre:tok:group) AND hyp:tok:outside) AND (NOT hyp:tok:in)) AND (NOT pre:tok:man)) AND (NOT pre:tok:outside))
280,(((NOT pre:tok:people) AND hyp:tok:nobody) AND (NOT pre:tok:front)),(((hyp:tok:brother OR pre:tok:tee) OR hyp:tok:bikini) AND (NOT pre:tok:and)),((hyp:tok:alone OR hyp:tok:empty) OR hyp:tok:sofa),(((hyp:tok:drives AND pre:tok:is) OR pre:tok:wild) OR hyp:tok:deer)
281,(((hyp:tok:house OR pre:tok:leaping) OR pre:tok:leaf) OR hyp:tok:parked),((NOT pre:tok:in) AND hyp:tok:jersey),((hyp:tok:eight OR hyp:tok:ring) AND pre:tok:red),(hyp:tok:fixing AND pre:tok:kite)
282,((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:walking)) OR hyp:tok:blue) AND (NOT pre:tok:his)),(pre:tok:puddle OR pre:tok:surfing),((NOT pre:tok:to) AND (hyp:tok:after OR hyp:tok:for)),(((hyp:tok:red AND pre:tok:yellow) AND pre:tok:in) AND (NOT hyp:tok:are))
283,((NOT pre:tok:in) AND (hyp:tok:inside AND pre:tok:man)),((hyp:tok:eating OR hyp:tok:sitting) OR hyp:tok:asleep),((hyp:tok:formal OR pre:tok:act) OR hyp:tok:surf),(hyp:tok:to AND pre:tok:vehicles)
284,(((hyp:tok:his OR pre:tok:with) OR pre:tok:standing) AND (NOT oth:overlap:overlap50)),((hyp:tok:running OR hyp:tok:television) OR hyp:tok:sleeps),(hyp:tok:buddhist OR pre:tok:yarn),((((hyp:tok:basketball AND pre:tok:line) OR hyp:tok:deer) OR pre:tok:nutcracker) AND (NOT hyp:tok:child))
285,(hyp:tok:female OR hyp:tok:video),(hyp:tok:guitar AND pre:tok:blue),(pre:tok:groom OR pre:tok:surf),((hyp:tok:there OR oth:overlap:overlap75) OR hyp:tok:outside)
286,((((hyp:tok:female OR hyp:tok:video) AND pre:tok:in) OR hyp:tok:ft) OR pre:tok:chat),(hyp:tok:human OR pre:tok:daughters),(hyp:tok:picnic AND pre:tok:white),((NOT pre:tok:park) AND (hyp:tok:park AND oth:overlap:overlap50))
287,((((hyp:tok:among OR pre:tok:puts) AND pre:tok:at) OR pre:tok:television) OR hyp:tok:skate),((((hyp:tok:and AND oth:overlap:overlap75) OR hyp:tok:sad) AND (NOT pre:tok:black)) OR hyp:tok:puzzle),(hyp:tok:straight AND pre:tok:white),((((hyp:tok:visiting OR pre:tok:urban) AND pre:tok:older) OR pre:tok:moon) OR pre:tok:shark)
288,(((NOT pre:tok:are) AND (oth:overlap:overlap75 OR pre:tok:items)) AND (NOT hyp:tok:in)),((NOT pre:tok:wearing) AND (hyp:tok:wearing OR pre:tok:makeup)),((hyp:tok:outside OR hyp:tok:something) OR hyp:tok:near),(hyp:tok:girls AND pre:tok:shooting)
289,((NOT pre:tok:on) AND hyp:tok:on),(((NOT pre:tok:outside) AND hyp:tok:outside) AND (NOT pre:tok:woman)),((((hyp:tok:couple AND pre:tok:sunset) OR hyp:tok:move) AND (NOT pre:tok:with)) AND (NOT pre:tok:is)),((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) AND (NOT hyp:tok:and))
290,(((hyp:tok:lap OR hyp:tok:television) OR hyp:tok:pig) OR hyp:tok:bedroom),((NOT pre:tok:on) AND (hyp:tok:old AND pre:tok:front)),((((hyp:tok:brown OR hyp:tok:sad) AND oth:overlap:overlap75) OR pre:tok:females) OR hyp:tok:headphones),(((NOT hyp:tok:people) AND hyp:tok:inside) OR hyp:tok:indoors)
291,((((hyp:tok:in AND pre:tok:rock) OR hyp:tok:dishes) AND hyp:tok:man) OR hyp:tok:pets),((hyp:tok:blonde AND pre:tok:brown) OR hyp:tok:sleeved),((hyp:tok:sleeping AND pre:tok:on) OR hyp:tok:sound),(((hyp:tok:sits AND pre:tok:walking) OR hyp:tok:maroon) OR hyp:tok:outer)
292,(((hyp:tok:chasing OR hyp:tok:playing) OR hyp:tok:middle) AND (NOT pre:tok:playing)),((hyp:tok:ball AND pre:tok:dog) OR pre:tok:shown),(hyp:tok:pool AND oth:overlap:overlap50),((hyp:tok:there OR oth:overlap:overlap75) OR hyp:tok:near)
293,((((hyp:tok:guys OR pre:tok:instruments) OR pre:tok:checks) OR hyp:tok:angry) AND (NOT oth:overlap:overlap50)),(hyp:tok:playing OR hyp:tok:running),((((NOT pre:tok:young) AND hyp:tok:young) OR hyp:tok:yellow) OR pre:tok:nose),(NOT pre:tok:building)
294,((hyp:tok:swimming OR pre:tok:swimming) OR hyp:tok:coffee),(((NOT oth:overlap:overlap50) AND (oth:overlap:overlap25 OR pre:tok:in)) OR hyp:tok:is),((((NOT hyp:tok:for) AND oth:overlap:overlap50) OR hyp:tok:has) AND (NOT pre:tok:walking)),(hyp:tok:tall OR pre:tok:few)
295,(hyp:tok:couch OR hyp:tok:home),((((hyp:tok:gear OR pre:tok:poster) OR hyp:tok:shoveling) OR pre:tok:best) OR pre:tok:company),(hyp:tok:after OR hyp:tok:for),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:his) OR hyp:tok:her) AND (NOT oth:overlap:overlap75))
296,(((hyp:tok:indoors OR hyp:tok:inside) OR hyp:tok:present) OR hyp:tok:outfits),((hyp:tok:rink AND pre:tok:to) OR hyp:tok:instructor),(((hyp:tok:people AND hyp:tok:sitting) OR pre:tok:soap) AND (NOT pre:tok:two)),(hyp:tok:stream AND pre:tok:in)
297,(((hyp:tok:gesturing OR pre:tok:headscarf) OR pre:tok:form) OR pre:tok:sister),((((pre:tok:black AND pre:tok:open) OR pre:tok:shadow) OR hyp:tok:handing) AND pre:tok:and),((hyp:tok:at AND pre:tok:ride) OR pre:tok:rowing),((((hyp:tok:black AND pre:tok:white) AND hyp:tok:is) OR hyp:tok:bandanna) OR hyp:tok:addressing)
298,((hyp:tok:couch OR hyp:tok:swimming) OR pre:tok:cute),((NOT pre:tok:on) AND (hyp:tok:on OR hyp:tok:playing)),(hyp:tok:street AND pre:tok:flowered),((((pre:tok:and AND pre:tok:indoor) OR hyp:tok:hugging) AND (NOT pre:tok:two)) AND (NOT hyp:tok:her))
299,(hyp:tok:naked AND pre:tok:wig),((((hyp:tok:standing AND pre:tok:sitting) OR hyp:tok:pizza) AND (NOT pre:tok:woman)) OR hyp:tok:everyone),(hyp:tok:activity OR hyp:tok:picture),((hyp:tok:hillside OR hyp:tok:walkway) OR hyp:tok:acoustic)
300,(((pre:tok:doctors OR pre:tok:numbered) OR pre:tok:prepare) OR hyp:tok:maroon),((((hyp:tok:signs OR hyp:tok:tv) AND hyp:tok:are) OR hyp:tok:skydiving) AND (NOT hyp:tok:people)),((((hyp:tok:people OR oth:overlap:overlap75) OR hyp:tok:there) OR hyp:tok:human) AND (NOT hyp:tok:for)),(hyp:tok:tall OR hyp:tok:trying)
301,((((hyp:tok:at OR hyp:tok:in) OR hyp:tok:to) AND (NOT oth:overlap:overlap50)) AND (NOT pre:tok:with)),(hyp:tok:walks AND pre:tok:protecting),((hyp:tok:human AND pre:tok:'s) OR pre:tok:turns),(NOT pre:tok:him)
302,(((hyp:tok:activity OR hyp:tok:least) AND oth:overlap:overlap25) AND (NOT hyp:tok:is)),(hyp:tok:blue OR hyp:tok:sitting),((((hyp:tok:bottles OR pre:tok:heading) OR hyp:tok:groom) OR pre:tok:partially) AND (NOT hyp:tok:and)),((((hyp:tok:buddhist OR pre:tok:yarn) OR hyp:tok:hoops) OR pre:tok:pumpkin) OR hyp:tok:tutu)
303,(((hyp:tok:n't OR hyp:tok:nobody) OR pre:tok:use) OR pre:tok:rink),(((NOT hyp:tok:to) AND (oth:overlap:overlap50 OR pre:tok:shirt)) AND oth:overlap:overlap25),((hyp:tok:dish OR pre:tok:pumpkin) OR hyp:tok:yarn),(pre:tok:buy OR pre:tok:lunch)
304,((NOT hyp:tok:to) AND (oth:overlap:overlap50 OR pre:tok:two)),(hyp:tok:shoot OR hyp:tok:steering),((NOT oth:overlap:overlap25) AND pre:tok:photographed),(NOT pre:tok:park)
305,(hyp:tok:preparing AND pre:tok:from),(hyp:tok:outside OR oth:overlap:overlap50),((NOT pre:tok:in) AND (hyp:tok:down AND hyp:tok:sitting)),((((pre:tok:and AND pre:tok:gym) OR hyp:tok:cool) AND pre:tok:and) AND (NOT hyp:tok:crowded))
306,(((hyp:tok:black AND hyp:tok:in) OR hyp:tok:costumes) OR hyp:tok:colorful),(hyp:tok:chases AND pre:tok:is),(hyp:tok:outdoors OR hyp:tok:vehicle),(hyp:tok:eating OR hyp:tok:tv)
307,((((hyp:tok:swimming OR pre:tok:swimming) OR hyp:tok:coffee) OR hyp:tok:television) OR pre:tok:kayak),((hyp:tok:touching OR hyp:tok:wet) OR hyp:tok:animals),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:while) OR hyp:tok:selling),(((hyp:tok:women AND pre:tok:lost) OR hyp:tok:handing) AND pre:tok:and)
308,(hyp:tok:sitting AND pre:tok:pots),(((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) AND (NOT hyp:tok:man)) AND (NOT pre:tok:blue)),((((hyp:tok:cats OR hyp:tok:eats) OR hyp:tok:sleep) AND pre:tok:dog) OR hyp:tok:nothing),(hyp:tok:inside AND pre:tok:event)
309,(hyp:tok:coffee OR hyp:tok:pillow),(((hyp:tok:theater AND pre:tok:male) OR hyp:tok:onlookers) AND (NOT pre:tok:two)),(((NOT pre:tok:men) AND (hyp:tok:humans AND pre:tok:in)) OR pre:tok:turns),(((hyp:tok:hillside OR hyp:tok:walkway) OR hyp:tok:acoustic) OR hyp:tok:balding)
310,((hyp:tok:for AND hyp:tok:jump) OR hyp:tok:referee),(hyp:tok:blonde AND pre:tok:brown),((NOT pre:tok:woman) AND (hyp:tok:there OR oth:overlap:overlap25)),((((NOT pre:tok:man) AND (hyp:tok:asleep OR hyp:tok:sleeping)) OR hyp:tok:desk) AND (NOT pre:tok:his))
311,(((hyp:tok:at OR hyp:tok:her) OR hyp:tok:eating) OR hyp:tok:building),(hyp:tok:men AND hyp:tok:smiling),((((hyp:tok:pitcher OR pre:tok:cup) OR hyp:tok:wineglass) OR hyp:tok:mural) OR pre:tok:wash),(((hyp:tok:girl AND pre:tok:cool) OR hyp:tok:obstacle) AND hyp:tok:girl)
312,(hyp:tok:spring AND pre:tok:on),((oth:overlap:overlap25 OR pre:tok:in) OR pre:tok:and),((hyp:tok:to AND pre:tok:barn) OR hyp:tok:magazine),(NOT pre:tok:front)
313,(((NOT pre:tok:sitting) AND hyp:tok:sitting) OR pre:tok:studying),((((pre:tok:creating OR pre:tok:moon) OR hyp:tok:poor) OR hyp:tok:guitars) OR pre:tok:too),(hyp:tok:is AND pre:tok:students),(((hyp:tok:khaki OR hyp:tok:safety) OR hyp:tok:classroom) AND oth:overlap:overlap75)
314,(((hyp:tok:step OR pre:tok:checkered) OR hyp:tok:bread) OR pre:tok:steel),((pre:tok:crafts OR pre:tok:flowered) OR pre:tok:mid),(NOT pre:tok:car),(NOT hyp:tok:child)
315,(((hyp:tok:blue OR hyp:tok:eating) OR hyp:tok:green) AND (NOT pre:tok:on)),(((hyp:tok:outdoors OR hyp:tok:outside) OR hyp:tok:near) OR hyp:tok:music),(hyp:tok:backpacks OR hyp:tok:happy),(((hyp:tok:name OR pre:tok:pumpkin) AND hyp:tok:boy) OR hyp:tok:sunlight)
316,(hyp:tok:beer AND pre:tok:man),((((hyp:tok:bar OR hyp:tok:volleyball) AND oth:overlap:overlap50) OR pre:tok:tea) OR pre:tok:kite),((((hyp:tok:seems OR hyp:tok:speaking) OR hyp:tok:bows) AND (NOT pre:tok:is)) OR hyp:tok:creating),((((hyp:tok:mural AND pre:tok:with) OR hyp:tok:butterfly) AND (NOT hyp:tok:on)) AND (NOT pre:tok:glasses))
317,(hyp:tok:cardboard AND pre:tok:in),(((hyp:tok:opponent OR hyp:tok:shaped) OR hyp:tok:sticks) OR hyp:tok:religious),(((hyp:tok:backpacks OR hyp:tok:happy) OR hyp:tok:dish) OR hyp:tok:gravel),(hyp:tok:other AND pre:tok:benches)
318,(hyp:tok:robe AND hyp:tok:white),(((hyp:tok:begins OR hyp:tok:year) AND hyp:tok:they) OR hyp:tok:amusement),(((((NOT hyp:tok:in) AND hyp:tok:sleeping) AND (NOT pre:tok:woman)) AND (NOT pre:tok:his)) AND (NOT pre:tok:men)),((((hyp:tok:booth OR pre:tok:skiing) AND pre:tok:white) OR hyp:tok:japanese) AND pre:tok:man)
319,((((NOT pre:tok:and) AND (hyp:tok:football AND pre:tok:football)) OR hyp:tok:protection) OR hyp:tok:tan),(((hyp:tok:clock OR hyp:tok:suburban) OR pre:tok:napping) AND (NOT pre:tok:front)),((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:are)),(((hyp:tok:driving OR hyp:tok:swimming) OR hyp:tok:rides) OR hyp:tok:piano)
320,(hyp:tok:eating OR pre:tok:background),(pre:tok:creating OR pre:tok:moon),((hyp:tok:his AND oth:overlap:overlap75) OR hyp:tok:climbs),((pre:tok:and AND pre:tok:gym) OR hyp:tok:cool)
321,((NOT hyp:tok:sitting) AND (hyp:tok:down OR pre:tok:sitting)),(hyp:tok:in OR pre:tok:woman),((hyp:tok:people OR oth:overlap:overlap75) OR hyp:tok:there),(((hyp:tok:outside AND pre:tok:stairs) OR pre:tok:yoga) AND hyp:tok:outside)
322,((hyp:tok:countryside OR hyp:tok:newspapers) AND pre:tok:on),((((hyp:tok:men AND pre:tok:women) OR hyp:tok:brushes) OR hyp:tok:produce) AND (NOT pre:tok:men)),((((NOT oth:overlap:overlap50) AND (hyp:tok:black AND hyp:tok:wearing)) AND (NOT hyp:tok:shirt)) OR hyp:tok:knee),(((NOT oth:overlap:overlap75) AND (hyp:tok:jumping OR hyp:tok:running)) AND (NOT pre:tok:dog))
323,(((hyp:tok:eating OR hyp:tok:swimming) OR hyp:tok:space) OR hyp:tok:coffee),(hyp:tok:relax OR hyp:tok:uniformed),(((hyp:tok:enjoying OR hyp:tok:lab) OR pre:tok:concert) OR pre:tok:funny),(hyp:tok:lane OR hyp:tok:nine)
324,(hyp:tok:cows AND pre:tok:people),(((NOT pre:tok:red) AND (hyp:tok:outdoors OR hyp:tok:outside)) AND (NOT hyp:tok:children)),(((hyp:tok:staircase AND pre:tok:is) OR hyp:tok:lighting) AND pre:tok:shirt),(((((NOT pre:tok:in) AND hyp:tok:fighting) AND hyp:tok:are) AND (NOT oth:overlap:overlap50)) AND (NOT pre:tok:one))
325,(((pre:tok:hot AND pre:tok:little) OR hyp:tok:skirts) OR hyp:tok:protection),((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:woman)) OR pre:tok:stage) AND (NOT hyp:tok:there)),((((hyp:tok:brothers AND pre:tok:trampoline) OR hyp:tok:fetch) AND pre:tok:in) AND (NOT pre:tok:with)),((hyp:tok:outside OR oth:overlap:overlap50) OR pre:tok:football)
326,(((hyp:tok:saw OR pre:tok:swimsuit) OR pre:tok:army) AND (NOT pre:tok:is)),((((hyp:tok:running AND pre:tok:group) OR pre:tok:lane) OR hyp:tok:though) OR hyp:tok:trail),(hyp:tok:dancing OR hyp:tok:playing),(((hyp:tok:hillside OR hyp:tok:squatting) OR hyp:tok:acoustic) OR hyp:tok:obstacle)
327,((((hyp:tok:tall AND pre:tok:and) OR hyp:tok:river) OR hyp:tok:bamboo) AND (NOT pre:tok:is)),((NOT oth:overlap:overlap25) AND (hyp:tok:painting OR hyp:tok:smiling)),((((hyp:tok:beard OR hyp:tok:ladies) AND oth:overlap:overlap25) OR hyp:tok:half) AND (NOT pre:tok:in)),((((hyp:tok:one OR hyp:tok:wearing) OR pre:tok:only) OR hyp:tok:shirt) OR pre:tok:six)
328,(hyp:tok:rope OR pre:tok:uniformed),(((hyp:tok:bar OR hyp:tok:volleyball) AND oth:overlap:overlap50) OR pre:tok:tea),((((NOT hyp:tok:in) AND hyp:tok:sleeping) AND (NOT pre:tok:woman)) AND (NOT pre:tok:his)),((NOT pre:tok:dog) AND hyp:tok:running)
329,(((hyp:tok:guys OR pre:tok:instruments) OR pre:tok:checks) OR hyp:tok:angry),((NOT oth:overlap:overlap50) AND (hyp:tok:at OR hyp:tok:in)),(hyp:tok:running AND pre:tok:men),(((hyp:tok:doctors OR hyp:tok:paddles) OR hyp:tok:wheeler) AND hyp:tok:man)
330,((hyp:tok:dock OR hyp:tok:swimming) AND hyp:tok:people),(((((NOT oth:overlap:overlap50) AND hyp:tok:sleeping) OR hyp:tok:sleep) OR hyp:tok:unicycle) AND (NOT pre:tok:child)),(((hyp:tok:outdoors OR hyp:tok:vehicle) OR hyp:tok:moving) OR hyp:tok:feet),((((hyp:tok:for OR hyp:tok:to) OR pre:tok:playing) AND (NOT oth:overlap:overlap50)) OR hyp:tok:eating)
331,(((NOT pre:tok:man) AND (hyp:tok:nobody OR hyp:tok:nothing)) OR pre:tok:everywhere),((((hyp:tok:lunch OR hyp:tok:outer) OR hyp:tok:desk) OR hyp:tok:body) OR hyp:tok:stay),((hyp:tok:control OR pre:tok:sound) AND hyp:tok:plays),((NOT oth:overlap:overlap25) AND (hyp:tok:wearing OR pre:tok:his))
332,((hyp:tok:house OR pre:tok:leaping) OR pre:tok:leaf),(((NOT hyp:tok:in) AND oth:overlap:overlap25) AND (NOT hyp:tok:to)),(((hyp:tok:pitcher OR pre:tok:cup) OR hyp:tok:wineglass) OR hyp:tok:mural),(((hyp:tok:cat AND pre:tok:dog) AND oth:overlap:overlap25) AND (NOT pre:tok:and))
333,((((hyp:tok:empty OR hyp:tok:ocean) OR hyp:tok:nothing) OR hyp:tok:naked) OR hyp:tok:buys),((NOT oth:overlap:overlap25) AND (pre:tok:in OR pre:tok:wearing)),(((NOT pre:tok:to) AND (hyp:tok:are AND hyp:tok:outside)) AND (NOT pre:tok:on)),(((hyp:tok:dancing OR hyp:tok:running) OR hyp:tok:driving) AND (NOT oth:overlap:overlap50))
334,(hyp:tok:guitars OR hyp:tok:spinning),((((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:tall) OR hyp:tok:they),(((hyp:tok:shirt AND pre:tok:skates) OR hyp:tok:pipes) AND hyp:tok:red),((((hyp:tok:running AND pre:tok:sitting) OR hyp:tok:kite) OR hyp:tok:pile) OR hyp:tok:wrapped)
335,(((NOT oth:overlap:overlap50) AND (hyp:tok:are OR hyp:tok:is)) OR pre:tok:three),((((NOT oth:overlap:overlap25) AND (hyp:tok:bath OR hyp:tok:dancing)) AND (NOT hyp:tok:people)) OR hyp:tok:rollerblading),((((NOT oth:overlap:overlap25) AND pre:tok:photographed) OR hyp:tok:surf) AND (NOT pre:tok:and)),((((NOT pre:tok:are) AND hyp:tok:nobody) AND (NOT pre:tok:background)) AND (NOT pre:tok:vest))
336,((((hyp:tok:seated OR pre:tok:railing) AND pre:tok:are) OR hyp:tok:6) OR pre:tok:meet),(hyp:tok:cliff OR hyp:tok:eating),((NOT hyp:tok:is) AND hyp:tok:outside),(NOT pre:tok:girl)
