,Cluster1,Cluster2,Cluster3,Cluster4
277,((((hyp:tok:female OR hyp:tok:video) AND pre:tok:in) OR hyp:tok:ft) OR pre:tok:chat),(((NOT pre:tok:shirt) AND (hyp:tok:blue OR hyp:tok:brown)) OR pre:tok:spray),(((NOT pre:tok:young) AND hyp:tok:young) OR hyp:tok:yellow),((((NOT oth:overlap:overlap25) AND (hyp:tok:wearing OR pre:tok:his)) OR hyp:tok:inside) OR hyp:tok:indoors)
278,((((hyp:tok:swimming OR hyp:tok:tv) OR hyp:tok:blanket) AND (NOT oth:overlap:overlap50)) OR hyp:tok:magazine),(hyp:tok:singing AND pre:tok:supermarket),((NOT hyp:tok:for) AND oth:overlap:overlap50),(NOT hyp:tok:child)
279,((hyp:tok:swimming AND pre:tok:orange) OR hyp:tok:empty),(hyp:tok:mirror OR pre:tok:yelling),((((hyp:tok:are OR oth:overlap:overlap25) OR hyp:tok:person) OR pre:tok:holding) AND (NOT hyp:tok:sleeping)),(hyp:tok:outside OR hyp:tok:people)
280,(hyp:tok:swimming OR hyp:tok:waiting),(hyp:tok:on AND pre:tok:railing),(hyp:tok:sleeping AND pre:tok:on),(hyp:tok:hot AND pre:tok:his)
281,(((NOT pre:tok:running) AND (hyp:tok:chess OR hyp:tok:running)) OR hyp:tok:new),((((hyp:tok:nobody OR hyp:tok:swimming) OR hyp:tok:asleep) OR hyp:tok:cat) OR hyp:tok:naked),(((hyp:tok:at AND hyp:tok:home) OR hyp:tok:bed) OR hyp:tok:dishes),((hyp:tok:asleep OR hyp:tok:sleeping) OR hyp:tok:nap)
282,((((hyp:tok:home OR pre:tok:performs) OR hyp:tok:pizza) OR hyp:tok:naked) OR hyp:tok:bed),(hyp:tok:kid AND pre:tok:hiding),(hyp:tok:outside OR oth:overlap:overlap75),((NOT pre:tok:woman) AND hyp:tok:woman)
283,(pre:tok:skateboarder OR pre:tok:snowman),(((hyp:tok:party OR hyp:tok:professional) AND pre:tok:on) OR hyp:tok:opponent),((((hyp:tok:dancing OR hyp:tok:playing) OR pre:tok:against) AND (NOT oth:overlap:overlap75)) OR hyp:tok:through),((((pre:tok:and AND pre:tok:gym) OR hyp:tok:cool) AND pre:tok:and) AND (NOT hyp:tok:crowded))
284,((((NOT pre:tok:people) AND hyp:tok:nobody) AND (NOT pre:tok:front)) AND (NOT pre:tok:is)),((((pre:tok:black AND pre:tok:open) OR pre:tok:shadow) OR hyp:tok:handing) AND pre:tok:and),((((hyp:tok:no OR hyp:tok:swimming) OR hyp:tok:cats) OR hyp:tok:nap) OR hyp:tok:nobody),((NOT oth:overlap:overlap75) AND (hyp:tok:jumping OR hyp:tok:running))
285,((((NOT oth:overlap:overlap50) AND hyp:tok:outdoors) AND (NOT pre:tok:man)) AND (NOT hyp:tok:there)),((((pre:tok:boy AND pre:tok:skateboard) OR hyp:tok:wheeler) AND (NOT oth:overlap:overlap50)) OR hyp:tok:apron),(((hyp:tok:stroll OR hyp:tok:tan) AND hyp:tok:in) AND (NOT pre:tok:at)),(NOT pre:tok:wearing)
286,((hyp:tok:lunch OR hyp:tok:sits) OR hyp:tok:chair),((hyp:tok:running OR pre:tok:sitting) OR pre:tok:pool),(hyp:tok:eating OR pre:tok:older),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:his) OR hyp:tok:her)
287,(((pre:tok:design OR pre:tok:placing) OR pre:tok:folding) OR pre:tok:telling),(((hyp:tok:activity AND pre:tok:with) OR pre:tok:ballet) AND pre:tok:and),((((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:sit) OR hyp:tok:coffee) OR pre:tok:numbered),(hyp:tok:blue AND pre:tok:coat)
288,(hyp:tok:preparing AND pre:tok:from),((hyp:tok:gear OR pre:tok:poster) OR hyp:tok:shoveling),(pre:tok:groom OR pre:tok:surf),((hyp:tok:bamboo OR pre:tok:shelter) AND hyp:tok:outside)
289,((((hyp:tok:among OR pre:tok:puts) AND pre:tok:at) OR pre:tok:television) OR hyp:tok:skate),(((hyp:tok:shop AND oth:overlap:overlap50) OR pre:tok:nutcracker) AND (NOT pre:tok:dressed)),(hyp:tok:seems OR hyp:tok:speaking),(((hyp:tok:bottles OR pre:tok:poker) AND hyp:tok:is) AND (NOT oth:overlap:overlap50))
290,((hyp:tok:at AND hyp:tok:coffee) AND hyp:tok:drinking),(((NOT pre:tok:while) AND (hyp:tok:green OR hyp:tok:wearing)) AND (NOT hyp:tok:and)),(hyp:tok:brothers AND pre:tok:trampoline),(hyp:tok:people AND pre:tok:live)
291,((hyp:tok:barely OR hyp:tok:sweater) OR hyp:tok:tie),((((oth:overlap:overlap25 OR pre:tok:in) OR pre:tok:and) AND (NOT hyp:tok:sitting)) AND (NOT hyp:tok:sleeping)),((((NOT pre:tok:in) AND (hyp:tok:standing AND pre:tok:sitting)) AND (NOT pre:tok:her)) AND hyp:tok:is),(hyp:tok:sleeping AND pre:tok:dog)
292,(((oth:overlap:overlap50 OR pre:tok:white) OR pre:tok:girl) AND (NOT pre:tok:at)),((hyp:tok:dinner AND pre:tok:at) AND pre:tok:and),(((hyp:tok:home AND hyp:tok:sitting) OR hyp:tok:couch) OR hyp:tok:suspended),(((hyp:tok:for OR hyp:tok:to) OR pre:tok:playing) AND (NOT oth:overlap:overlap50))
293,(hyp:tok:swimming OR pre:tok:swimming),(((NOT pre:tok:man) AND (hyp:tok:down AND hyp:tok:sitting)) AND (NOT pre:tok:with)),(((hyp:tok:chatting OR pre:tok:kite) AND hyp:tok:standing) OR hyp:tok:wading),(hyp:tok:not AND pre:tok:two)
294,(((hyp:tok:rope OR pre:tok:uniformed) AND hyp:tok:are) OR hyp:tok:sandwiches),((((NOT pre:tok:shirt) AND (hyp:tok:blue OR hyp:tok:brown)) OR pre:tok:spray) AND (NOT pre:tok:black)),(((hyp:tok:at AND hyp:tok:home) OR hyp:tok:couch) OR hyp:tok:sofa),(((NOT pre:tok:to) AND (hyp:tok:for OR hyp:tok:to)) OR hyp:tok:after)
295,((((hyp:tok:inside OR hyp:tok:kitchen) OR hyp:tok:bar) AND (NOT oth:overlap:overlap50)) OR pre:tok:cafe),(((hyp:tok:is AND pre:tok:running) OR pre:tok:wheeler) OR pre:tok:hits),(((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:are)) OR hyp:tok:for),((((hyp:tok:mural AND pre:tok:with) OR hyp:tok:butterfly) AND (NOT hyp:tok:on)) AND (NOT pre:tok:glasses))
296,(((((NOT hyp:tok:are) AND hyp:tok:swimming) AND (NOT oth:overlap:overlap75)) OR hyp:tok:draped) AND (NOT pre:tok:his)),(hyp:tok:park AND hyp:tok:water),((NOT pre:tok:car) AND (hyp:tok:car OR hyp:tok:sleeping)),(((hyp:tok:marathon AND pre:tok:as) OR pre:tok:;) AND (NOT hyp:tok:on))
297,(((NOT hyp:tok:are) AND hyp:tok:swimming) AND (NOT oth:overlap:overlap75)),((((hyp:tok:human OR pre:tok:daughters) OR pre:tok:steering) OR pre:tok:mural) OR hyp:tok:artwork),(((NOT hyp:tok:walking) AND (hyp:tok:sitting OR pre:tok:walking)) OR hyp:tok:eating),(((NOT pre:tok:woman) AND oth:overlap:overlap25) OR hyp:tok:outside)
298,((((hyp:tok:swimming AND pre:tok:orange) OR hyp:tok:empty) AND (NOT pre:tok:on)) OR hyp:tok:sandwiches),((pre:tok:lost OR pre:tok:moon) OR hyp:tok:strike),(((NOT pre:tok:woman) AND (hyp:tok:jogging OR hyp:tok:swimming)) AND (NOT oth:overlap:overlap75)),(hyp:tok:boy AND pre:tok:dress)
299,(((hyp:tok:running AND pre:tok:woman) OR pre:tok:flowered) OR hyp:tok:i),((((NOT pre:tok:is) AND (pre:tok:city OR pre:tok:sitting)) OR pre:tok:clothes) AND (NOT oth:overlap:overlap50)),(((NOT hyp:tok:his) AND (oth:overlap:overlap75 OR pre:tok:making)) OR pre:tok:like),(hyp:tok:acoustic OR hyp:tok:shoveling)
300,(hyp:tok:man AND hyp:tok:snowboarder),(((NOT pre:tok:is) AND (hyp:tok:bar AND hyp:tok:woman)) OR pre:tok:artwork),(hyp:tok:at AND pre:tok:ride),(((hyp:tok:inside AND pre:tok:event) OR pre:tok:tips) OR hyp:tok:hang)
301,(pre:tok:living OR pre:tok:shaving),((pre:tok:cherry OR pre:tok:fence) OR pre:tok:ft),(((hyp:tok:sofa AND pre:tok:his) OR pre:tok:naked) AND (NOT oth:overlap:overlap50)),(NOT pre:tok:blue)
302,(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:next)) OR hyp:tok:eating),(((NOT pre:tok:and) AND (hyp:tok:home AND pre:tok:beach)) AND hyp:tok:is),((((hyp:tok:swimming OR hyp:tok:woods) OR hyp:tok:runs) AND (NOT pre:tok:in)) OR pre:tok:relax),(NOT hyp:tok:for)
303,((((NOT pre:tok:while) AND hyp:tok:is) OR pre:tok:by) AND (NOT hyp:tok:his)),(((hyp:tok:is OR pre:tok:in) OR pre:tok:on) AND (NOT oth:overlap:overlap75)),(hyp:tok:bamboo OR hyp:tok:rowing),((hyp:tok:outside OR oth:overlap:overlap50) OR pre:tok:football)
304,((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:blue)),(pre:tok:creating OR pre:tok:moon),(((NOT pre:tok:in) AND (hyp:tok:falls OR hyp:tok:ladies)) OR hyp:tok:acoustic),((((hyp:tok:group AND pre:tok:gets) OR hyp:tok:curtain) OR hyp:tok:courtyard) OR hyp:tok:burning)
305,((hyp:tok:cows AND pre:tok:people) OR pre:tok:numbers),((((hyp:tok:brushes OR hyp:tok:swims) OR hyp:tok:bottles) OR hyp:tok:tutu) OR hyp:tok:diver),((hyp:tok:men AND pre:tok:sandals) OR hyp:tok:jean),((((hyp:tok:asleep OR hyp:tok:sleeping) OR hyp:tok:nap) OR hyp:tok:tv) OR hyp:tok:laying)
306,((((hyp:tok:lap OR hyp:tok:television) OR hyp:tok:pig) OR hyp:tok:bedroom) OR hyp:tok:clean),((hyp:tok:compete OR hyp:tok:microscope) OR hyp:tok:camouflage),((NOT oth:overlap:overlap25) AND hyp:tok:is),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:his) OR hyp:tok:her) AND (NOT oth:overlap:overlap75))
307,((((NOT pre:tok:and) AND (hyp:tok:at OR pre:tok:bike)) OR hyp:tok:green) OR hyp:tok:white),((hyp:tok:device OR hyp:tok:lamp) AND hyp:tok:holding),((((NOT pre:tok:in) AND (hyp:tok:falls OR hyp:tok:ladies)) OR hyp:tok:acoustic) OR pre:tok:injured),((hyp:tok:hotel OR pre:tok:airport) AND hyp:tok:sits)
308,((hyp:tok:cross OR hyp:tok:dinner) OR pre:tok:tattoos),((hyp:tok:blonde AND pre:tok:brown) OR hyp:tok:sleeved),(((hyp:tok:bus OR hyp:tok:phone) OR hyp:tok:orchestra) OR pre:tok:!),(hyp:tok:are AND pre:tok:jumped)
309,((((hyp:tok:is OR hyp:tok:people) OR hyp:tok:woman) AND (NOT pre:tok:street)) AND (NOT hyp:tok:girl)),((((hyp:tok:blonde AND pre:tok:brown) OR hyp:tok:sleeved) AND (NOT pre:tok:are)) OR pre:tok:auditorium),(((hyp:tok:staircase AND pre:tok:is) OR hyp:tok:lighting) AND pre:tok:shirt),(hyp:tok:some OR oth:overlap:overlap50)
310,((hyp:tok:home AND pre:tok:seat) OR hyp:tok:waters),((hyp:tok:heading OR hyp:tok:way) AND hyp:tok:are),((((hyp:tok:outdoors OR hyp:tok:vehicle) OR hyp:tok:moving) OR hyp:tok:feet) OR hyp:tok:been),(hyp:tok:daughters AND pre:tok:and)
311,(((((NOT pre:tok:running) AND hyp:tok:running) AND oth:overlap:overlap25) AND (NOT hyp:tok:man)) AND (NOT pre:tok:two)),(((hyp:tok:rink AND pre:tok:to) OR hyp:tok:instructor) AND pre:tok:large),(((hyp:tok:ladies OR hyp:tok:vegetable) OR hyp:tok:international) OR pre:tok:neighborhood),((NOT pre:tok:woman) AND oth:overlap:overlap25)
312,(hyp:tok:humans OR pre:tok:pick),((NOT pre:tok:two) AND (hyp:tok:diving OR pre:tok:between)),(((hyp:tok:outdoors OR hyp:tok:vehicle) OR hyp:tok:moving) OR hyp:tok:feet),(hyp:tok:blue OR hyp:tok:different)
313,((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:walking)),((((hyp:tok:woman AND pre:tok:man) OR hyp:tok:eating) AND (NOT pre:tok:woman)) OR pre:tok:competition),((NOT pre:tok:to) AND (hyp:tok:after OR hyp:tok:for)),(((pre:tok:barn OR pre:tok:ocean) OR hyp:tok:bathtub) AND pre:tok:in)
314,(((hyp:tok:in AND pre:tok:rock) OR hyp:tok:dishes) AND hyp:tok:man),(((hyp:tok:outside OR hyp:tok:park) OR hyp:tok:older) OR hyp:tok:beach),(hyp:tok:lane OR hyp:tok:milk),((hyp:tok:inside AND pre:tok:on) AND hyp:tok:is)
315,(((NOT hyp:tok:with) AND (hyp:tok:favorite OR hyp:tok:tall)) AND (NOT pre:tok:standing)),(((hyp:tok:bicycle OR pre:tok:below) OR pre:tok:shadow) OR hyp:tok:waist),((hyp:tok:shirt AND pre:tok:skates) OR hyp:tok:pipes),((hyp:tok:not AND pre:tok:two) OR hyp:tok:international)
316,(((hyp:tok:hoops OR hyp:tok:rollerblading) OR hyp:tok:outer) OR pre:tok:turns),(((pre:tok:its OR pre:tok:riding) OR hyp:tok:shooting) OR pre:tok:stunt),((((hyp:tok:eating OR hyp:tok:sleeping) OR hyp:tok:sleeps) OR hyp:tok:couch) OR hyp:tok:asleep),(hyp:tok:near OR oth:overlap:overlap75)
317,(((hyp:tok:group AND pre:tok:motorcyclists) OR hyp:tok:sofa) AND pre:tok:background),((hyp:tok:touching OR hyp:tok:wet) OR hyp:tok:animals),(hyp:tok:alone OR hyp:tok:empty),((hyp:tok:name OR pre:tok:pumpkin) AND hyp:tok:boy)
318,(pre:tok:hikers OR pre:tok:lane),(hyp:tok:heading OR hyp:tok:way),(((NOT pre:tok:to) AND (hyp:tok:after OR hyp:tok:for)) OR hyp:tok:first),(hyp:tok:championship OR hyp:tok:desert)
319,(((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:home),((((NOT pre:tok:white) AND hyp:tok:white) OR hyp:tok:heels) AND pre:tok:and),((((hyp:tok:couple AND pre:tok:sunset) OR hyp:tok:move) AND (NOT pre:tok:with)) AND (NOT pre:tok:is)),(((hyp:tok:booth OR pre:tok:skiing) AND pre:tok:white) OR hyp:tok:japanese)
320,((((hyp:tok:dinner AND pre:tok:food) OR hyp:tok:airplane) AND (NOT hyp:tok:is)) OR hyp:tok:rocky),((NOT pre:tok:running) AND (hyp:tok:running OR hyp:tok:runs)),(((((NOT pre:tok:to) AND hyp:tok:to) AND oth:overlap:overlap50) OR hyp:tok:toward) OR hyp:tok:bikers),((hyp:tok:black AND pre:tok:white) AND hyp:tok:is)
321,((NOT pre:tok:in) AND (hyp:tok:inside AND pre:tok:man)),((((hyp:tok:standing AND pre:tok:sitting) OR hyp:tok:pizza) AND (NOT pre:tok:woman)) OR hyp:tok:everyone),((hyp:tok:running OR hyp:tok:sleeping) OR hyp:tok:alone),(((NOT pre:tok:and) AND (hyp:tok:in AND hyp:tok:swim)) AND (NOT hyp:tok:is))
322,((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:wearing)) OR hyp:tok:eating) AND (NOT hyp:tok:people)),(hyp:tok:instrument AND hyp:tok:with),(((NOT oth:overlap:overlap50) AND pre:tok:on) OR hyp:tok:eating),(hyp:tok:are AND hyp:tok:chinese)
323,(hyp:tok:looks AND pre:tok:lap),(hyp:tok:brother OR pre:tok:tee),((((hyp:tok:enjoying OR hyp:tok:lab) OR pre:tok:concert) OR pre:tok:funny) OR hyp:tok:fan),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:'s)
324,((NOT pre:tok:man) AND (hyp:tok:nobody OR hyp:tok:nothing)),((((hyp:tok:at OR hyp:tok:to) OR hyp:tok:for) OR hyp:tok:his) OR pre:tok:working),(pre:tok:off AND pre:tok:others),(hyp:tok:as AND hyp:tok:phone)
325,((hyp:tok:hoops OR hyp:tok:rollerblading) OR hyp:tok:outer),((NOT hyp:tok:outside) AND (hyp:tok:in OR oth:overlap:overlap25)),(((NOT pre:tok:in) AND (hyp:tok:standing AND pre:tok:sitting)) AND (NOT pre:tok:her)),(pre:tok:and AND pre:tok:indoor)
326,(hyp:tok:groceries AND pre:tok:people),(((pre:tok:creating OR pre:tok:moon) OR hyp:tok:poor) OR hyp:tok:guitars),(((hyp:tok:his AND oth:overlap:overlap75) OR hyp:tok:climbs) OR hyp:tok:students),(((NOT pre:tok:in) AND (hyp:tok:lane OR hyp:tok:nine)) OR hyp:tok:waterfall)
327,((((NOT oth:overlap:overlap50) AND (hyp:tok:cat OR hyp:tok:eating)) OR hyp:tok:driving) AND (NOT pre:tok:and)),(hyp:tok:microscope OR pre:tok:flowered),(pre:tok:groom OR pre:tok:meet),((((hyp:tok:hoops OR pre:tok:yarn) OR hyp:tok:sunlight) OR pre:tok:pumpkin) AND (NOT hyp:tok:to))
328,(((pre:tok:doctors OR pre:tok:numbered) OR pre:tok:prepare) OR hyp:tok:maroon),(hyp:tok:running OR hyp:tok:runs),((((hyp:tok:at AND pre:tok:ride) OR pre:tok:rowing) OR hyp:tok:pets) OR pre:tok:races),((NOT oth:overlap:overlap25) AND (pre:tok:dark OR pre:tok:green))
329,(((hyp:tok:human OR hyp:tok:humans) OR pre:tok:farmer) OR pre:tok:crafts),(((((NOT pre:tok:black) AND hyp:tok:black) AND (NOT hyp:tok:wearing)) AND (NOT pre:tok:and)) OR hyp:tok:rolled),(hyp:tok:beach AND pre:tok:walking),(hyp:tok:ladies OR hyp:tok:surfboard)
330,(((oth:overlap:overlap50 OR pre:tok:play) OR hyp:tok:person) OR pre:tok:stand),((hyp:tok:sits OR hyp:tok:sleeping) OR hyp:tok:nap),(((hyp:tok:eating OR hyp:tok:nobody) OR hyp:tok:alone) OR hyp:tok:drives),(hyp:tok:paddle AND pre:tok:wearing)
331,(pre:tok:movie OR pre:tok:produce),(((hyp:tok:running OR hyp:tok:television) OR hyp:tok:sleeps) AND (NOT oth:overlap:overlap75)),(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:sitting)) OR hyp:tok:sleeping),(hyp:tok:tall OR hyp:tok:trying)
332,(hyp:tok:empty OR hyp:tok:ocean),((NOT hyp:tok:to) AND (oth:overlap:overlap25 OR pre:tok:and)),(hyp:tok:his AND oth:overlap:overlap75),(hyp:tok:fixing AND pre:tok:kite)
333,(hyp:tok:human OR hyp:tok:wearing),((((hyp:tok:eating OR hyp:tok:office) AND hyp:tok:in) OR hyp:tok:bath) OR pre:tok:listens),(hyp:tok:tools AND pre:tok:and),(((hyp:tok:free OR hyp:tok:moon) OR hyp:tok:bath) OR pre:tok:pier)
334,((pre:tok:movie OR pre:tok:produce) AND hyp:tok:is),(((hyp:tok:nobody OR hyp:tok:sleeping) OR hyp:tok:empty) OR hyp:tok:nap),(hyp:tok:swimming OR hyp:tok:woods),(((hyp:tok:ladies OR hyp:tok:surfboard) AND oth:overlap:overlap25) OR pre:tok:injured)
335,((((hyp:tok:lighting OR hyp:tok:theater) AND pre:tok:in) OR hyp:tok:cafeteria) AND (NOT pre:tok:with)),(((hyp:tok:conversation OR pre:tok:lying) AND pre:tok:in) OR hyp:tok:traditional),(((NOT pre:tok:in) AND (hyp:tok:mirror OR hyp:tok:orchestra)) OR pre:tok:training),(hyp:tok:basketball OR pre:tok:runner)
336,((hyp:tok:bedroom OR hyp:tok:stuck) OR hyp:tok:clock),(((hyp:tok:ball AND pre:tok:dog) OR pre:tok:shown) AND (NOT pre:tok:are)),(hyp:tok:in AND hyp:tok:statue),(hyp:tok:outside OR oth:overlap:overlap50)
337,(((NOT pre:tok:two) AND hyp:tok:outside) OR hyp:tok:outdoors),(hyp:tok:bicycle OR hyp:tok:jogging),(((hyp:tok:couple AND pre:tok:sunset) OR hyp:tok:move) AND (NOT pre:tok:with)),((((hyp:tok:ladies OR hyp:tok:surfboard) AND oth:overlap:overlap25) OR pre:tok:injured) OR pre:tok:lost)
338,((pre:tok:skateboarder OR pre:tok:snowman) OR hyp:tok:face),(((hyp:tok:opponent OR hyp:tok:shaped) OR hyp:tok:sticks) OR hyp:tok:religious),(pre:tok:sitting OR pre:tok:yellow),(hyp:tok:inflatable AND hyp:tok:on)
339,((hyp:tok:bench AND pre:tok:is) OR pre:tok:terrain),(hyp:tok:dancing OR hyp:tok:field),((NOT oth:overlap:overlap25) AND hyp:tok:bikes),(NOT pre:tok:sitting)
340,((((hyp:tok:beer AND pre:tok:man) OR hyp:tok:balance) AND pre:tok:in) AND (NOT hyp:tok:at)),(((NOT pre:tok:man) AND (hyp:tok:mirror OR pre:tok:yelling)) AND hyp:tok:in),(pre:tok:seems OR pre:tok:skiing),(((hyp:tok:than OR pre:tok:males) OR hyp:tok:wet) OR hyp:tok:least)
341,((hyp:tok:saw OR pre:tok:swimsuit) OR pre:tok:army),(hyp:tok:relax OR hyp:tok:uniformed),(hyp:tok:accordion AND pre:tok:and),((hyp:tok:acoustic OR hyp:tok:shoveling) OR pre:tok:injured)
342,(((hyp:tok:water AND pre:tok:swimming) OR hyp:tok:happening) OR hyp:tok:furniture),((((hyp:tok:naked OR hyp:tok:swimming) OR pre:tok:winter) OR hyp:tok:coffee) AND (NOT oth:overlap:overlap75)),((((hyp:tok:blows OR hyp:tok:crossing) OR hyp:tok:jerseys) AND (NOT hyp:tok:are)) AND (NOT pre:tok:on)),(NOT pre:tok:another)
343,((hyp:tok:at OR hyp:tok:in) OR hyp:tok:running),((((hyp:tok:nobody OR pre:tok:enjoys) OR pre:tok:leaping) OR hyp:tok:everyone) AND (NOT pre:tok:woman)),((pre:tok:groom OR pre:tok:meet) AND hyp:tok:black),(hyp:tok:dancing OR hyp:tok:running)
344,((((oth:overlap:overlap50 OR pre:tok:race) OR pre:tok:game) AND (NOT pre:tok:standing)) OR hyp:tok:nobody),((((hyp:tok:there OR oth:overlap:overlap50) OR hyp:tok:outside) OR pre:tok:red) OR hyp:tok:person),((hyp:tok:swimming AND pre:tok:holding) OR hyp:tok:outer),((hyp:tok:inside AND pre:tok:event) OR pre:tok:tips)
345,((((hyp:tok:indoors OR hyp:tok:inside) OR hyp:tok:present) OR hyp:tok:outfits) OR hyp:tok:gathered),(((hyp:tok:after OR hyp:tok:for) OR hyp:tok:mother) OR hyp:tok:before),(hyp:tok:stroll OR hyp:tok:tan),(((hyp:tok:inside OR pre:tok:running) OR hyp:tok:one) OR hyp:tok:driving)
346,(hyp:tok:in OR pre:tok:while),(((hyp:tok:device OR hyp:tok:lamp) AND hyp:tok:holding) OR pre:tok:dead),((hyp:tok:activity OR hyp:tok:picture) AND hyp:tok:in),((hyp:tok:driving OR hyp:tok:swimming) OR hyp:tok:rides)
347,(hyp:tok:ramp OR hyp:tok:snowball),(hyp:tok:shoot OR hyp:tok:steering),(((hyp:tok:friends OR hyp:tok:tall) OR hyp:tok:trying) OR hyp:tok:marathon),((((hyp:tok:championship OR hyp:tok:desert) OR hyp:tok:swing) OR hyp:tok:story) OR hyp:tok:neighborhood)
348,(((NOT pre:tok:and) AND (hyp:tok:at OR pre:tok:bike)) OR hyp:tok:green),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:his) OR hyp:tok:at) OR hyp:tok:while),((NOT oth:overlap:overlap25) AND pre:tok:photographed),(hyp:tok:sheep AND pre:tok:and)
349,((((hyp:tok:women AND pre:tok:mcdonald) OR pre:tok:rainy) AND (NOT pre:tok:some)) AND (NOT oth:overlap:overlap50)),((hyp:tok:is AND pre:tok:running) OR pre:tok:wheeler),((hyp:tok:nobody AND pre:tok:large) AND pre:tok:is),(hyp:tok:park AND oth:overlap:overlap50)
350,((NOT pre:tok:on) AND hyp:tok:swimming),((((hyp:tok:tall AND oth:overlap:overlap25) OR pre:tok:quickly) AND (NOT hyp:tok:is)) OR hyp:tok:lead),(((hyp:tok:buddhist OR pre:tok:yarn) OR hyp:tok:stay) OR hyp:tok:hoops),(hyp:tok:to AND pre:tok:cooks)
351,((((hyp:tok:naked AND pre:tok:people) OR hyp:tok:hooded) OR hyp:tok:rowboat) OR hyp:tok:roller),(NOT hyp:tok:people),((((NOT oth:overlap:overlap50) AND (hyp:tok:black AND hyp:tok:wearing)) AND (NOT hyp:tok:shirt)) OR hyp:tok:knee),(((((NOT oth:overlap:overlap25) AND pre:tok:sitting) AND (NOT pre:tok:man)) OR pre:tok:bucket) AND (NOT hyp:tok:on))
352,(hyp:tok:step OR pre:tok:checkered),((NOT pre:tok:to) AND (hyp:tok:standing AND pre:tok:sitting)),(((hyp:tok:basketball OR hyp:tok:teenagers) OR hyp:tok:pet) AND (NOT pre:tok:and)),(((NOT hyp:tok:for) AND (hyp:tok:people OR oth:overlap:overlap75)) OR hyp:tok:near)
353,((((hyp:tok:jumping OR pre:tok:pet) AND hyp:tok:dog) OR hyp:tok:talks) OR hyp:tok:greyhound),((((hyp:tok:men AND pre:tok:women) OR hyp:tok:brushes) OR hyp:tok:produce) AND (NOT pre:tok:men)),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:his) OR hyp:tok:her),((hyp:tok:sleeping AND pre:tok:dog) OR pre:tok:sunlight)
354,(hyp:tok:in AND hyp:tok:riding),(((hyp:tok:no OR hyp:tok:nobody) OR hyp:tok:anything) OR pre:tok:excited),((((NOT pre:tok:woman) AND (hyp:tok:drinks OR hyp:tok:nobody)) OR hyp:tok:cows) AND (NOT pre:tok:are)),((((hyp:tok:event OR hyp:tok:outside) OR hyp:tok:sunny) AND (NOT pre:tok:people)) OR hyp:tok:kid)
355,((((hyp:tok:for AND hyp:tok:jump) OR hyp:tok:referee) OR pre:tok:unicycle) OR hyp:tok:shoe),(((pre:tok:in OR pre:tok:on) OR oth:overlap:overlap25) AND (NOT oth:overlap:overlap75)),(((NOT pre:tok:woman) AND (hyp:tok:drinks OR hyp:tok:nobody)) OR hyp:tok:cows),(hyp:tok:is AND hyp:tok:no)
356,(NOT pre:tok:group),((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:on)) OR hyp:tok:inside) OR hyp:tok:cat),(hyp:tok:is AND pre:tok:students),((NOT oth:overlap:overlap25) AND (pre:tok:images OR pre:tok:wet))
357,(((hyp:tok:sitting OR hyp:tok:sleeping) OR hyp:tok:alone) AND (NOT pre:tok:sitting)),((((hyp:tok:microscope OR pre:tok:flowered) OR hyp:tok:camouflage) OR hyp:tok:tan) AND hyp:tok:man),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:while) OR hyp:tok:selling),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:after)
358,(pre:tok:cherry OR pre:tok:picking),(hyp:tok:watched AND pre:tok:young),(hyp:tok:water AND pre:tok:learning),((((NOT pre:tok:walking) AND (hyp:tok:walking AND pre:tok:is)) OR hyp:tok:staircase) AND (NOT pre:tok:red))
359,(((hyp:tok:friends AND hyp:tok:group) OR hyp:tok:sad) AND (NOT pre:tok:in)),((((NOT pre:tok:sitting) AND (hyp:tok:blue OR hyp:tok:sitting)) AND (NOT pre:tok:blue)) AND (NOT pre:tok:from)),((((hyp:tok:mountain OR pre:tok:hiding) OR pre:tok:husky) OR pre:tok:shooting) OR hyp:tok:relaxing),(hyp:tok:hoping OR hyp:tok:last)
360,(((hyp:tok:cross OR hyp:tok:dinner) OR pre:tok:tattoos) OR pre:tok:climbs),(((hyp:tok:wife AND pre:tok:shirt) OR hyp:tok:bystanders) AND (NOT pre:tok:while)),(hyp:tok:lane OR hyp:tok:pointed),(hyp:tok:visiting OR pre:tok:urban)
