,Cluster1,Cluster2,Cluster3,Cluster4
315,((((NOT pre:tok:man) AND hyp:tok:wearing) AND hyp:tok:is) OR pre:tok:pet),((((hyp:tok:bicycle OR pre:tok:below) OR pre:tok:shadow) OR hyp:tok:waist) AND (NOT pre:tok:water)),(((hyp:tok:formal OR pre:tok:act) OR hyp:tok:surf) AND hyp:tok:are),((NOT pre:tok:woman) AND oth:overlap:overlap25)
316,((hyp:tok:eating OR hyp:tok:swimming) OR hyp:tok:space),((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) AND (NOT hyp:tok:man)),(((NOT pre:tok:woman) AND (hyp:tok:there OR oth:overlap:overlap25)) OR hyp:tok:person),(hyp:tok:visiting AND pre:tok:people)
317,((((pre:tok:book AND pre:tok:in) OR pre:tok:tunnel) OR hyp:tok:countryside) AND (NOT pre:tok:on)),((((hyp:tok:brushes OR hyp:tok:swims) OR hyp:tok:bottles) OR hyp:tok:tutu) OR hyp:tok:diver),((hyp:tok:alone OR hyp:tok:empty) OR hyp:tok:sofa),(hyp:tok:humans AND pre:tok:courtyard)
318,((((NOT oth:overlap:overlap25) AND (hyp:tok:church OR pre:tok:us)) OR hyp:tok:fake) AND (NOT pre:tok:-)),(hyp:tok:in AND pre:tok:heading),((((hyp:tok:alone OR hyp:tok:empty) OR hyp:tok:sofa) AND (NOT pre:tok:with)) OR pre:tok:doctors),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:after) AND (NOT pre:tok:to))
319,(hyp:tok:daughter OR pre:tok:straight),((((hyp:tok:field OR hyp:tok:running) OR pre:tok:platform) AND (NOT oth:overlap:overlap75)) AND (NOT pre:tok:field)),((((pre:tok:off AND pre:tok:others) OR pre:tok:fetch) OR hyp:tok:buggy) OR hyp:tok:sing),((((hyp:tok:song OR pre:tok:drums) AND pre:tok:is) OR hyp:tok:guitars) OR pre:tok:husband)
320,((hyp:tok:there AND pre:tok:to) OR pre:tok:crane),(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:is)) AND (NOT hyp:tok:outside)),((((NOT pre:tok:car) AND (hyp:tok:car OR hyp:tok:sleeping)) OR hyp:tok:tv) OR hyp:tok:sleep),((NOT pre:tok:man) AND (hyp:tok:asleep OR hyp:tok:sleeping))
321,(((hyp:tok:to OR pre:tok:street) OR hyp:tok:old) OR hyp:tok:eating),((hyp:tok:is AND pre:tok:running) OR pre:tok:wheeler),(((hyp:tok:chases OR pre:tok:traveling) AND pre:tok:in) OR hyp:tok:jerseys),(((hyp:tok:cat AND pre:tok:dog) AND oth:overlap:overlap25) AND (NOT pre:tok:and))
322,((NOT oth:overlap:overlap75) AND (hyp:tok:for OR hyp:tok:to)),((((hyp:tok:signs OR hyp:tok:tv) AND hyp:tok:are) OR hyp:tok:skydiving) AND (NOT hyp:tok:people)),(((hyp:tok:eating OR hyp:tok:sleeping) OR hyp:tok:sleeps) OR hyp:tok:couch),(((NOT pre:tok:man) AND (hyp:tok:asleep OR hyp:tok:sleeping)) OR hyp:tok:desk)
323,((((hyp:tok:and OR pre:tok:man) OR hyp:tok:at) OR pre:tok:out) AND (NOT hyp:tok:there)),(hyp:tok:tall AND oth:overlap:overlap25),((hyp:tok:human AND pre:tok:'s) OR pre:tok:turns),((((hyp:tok:any OR hyp:tok:tops) AND pre:tok:dark) OR hyp:tok:mirror) AND (NOT pre:tok:man))
324,(hyp:tok:house OR pre:tok:leaping),(((hyp:tok:desert OR hyp:tok:grassy) OR hyp:tok:beige) OR hyp:tok:arena),(hyp:tok:staircase AND pre:tok:is),((((NOT pre:tok:girl) AND (hyp:tok:girl AND pre:tok:boy)) OR hyp:tok:rollerblading) OR hyp:tok:international)
325,(hyp:tok:chess OR hyp:tok:running),((((hyp:tok:favorite OR pre:tok:tray) OR hyp:tok:funny) OR hyp:tok:interested) OR pre:tok:army),(((hyp:tok:outside AND pre:tok:golfer) OR pre:tok:turns) AND (NOT hyp:tok:is)),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:'s) OR hyp:tok:after)
326,(hyp:tok:are OR hyp:tok:is),(hyp:tok:drives OR hyp:tok:sofa),(((hyp:tok:sleeping AND pre:tok:on) OR hyp:tok:sound) AND (NOT pre:tok:man)),((((hyp:tok:boat OR hyp:tok:riding) OR hyp:tok:smiling) OR hyp:tok:chef) OR pre:tok:cup)
327,(((hyp:tok:snowy OR hyp:tok:yelling) OR pre:tok:angry) OR hyp:tok:among),((hyp:tok:low OR pre:tok:railing) OR hyp:tok:rollerblading),(hyp:tok:nobody AND pre:tok:large),(((hyp:tok:one OR hyp:tok:wearing) OR pre:tok:only) OR hyp:tok:shirt)
328,((hyp:tok:at OR hyp:tok:her) OR hyp:tok:eating),((((hyp:tok:park OR hyp:tok:swimming) OR hyp:tok:grassy) AND (NOT oth:overlap:overlap75)) AND (NOT pre:tok:park)),(((hyp:tok:at OR hyp:tok:playing) OR pre:tok:camera) AND (NOT oth:overlap:overlap75)),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:his) OR hyp:tok:her)
329,((NOT oth:overlap:overlap50) AND (hyp:tok:dog OR hyp:tok:playing)),(((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) AND (NOT hyp:tok:man)) AND (NOT pre:tok:to)),(((hyp:tok:brushes OR hyp:tok:rollerblading) OR hyp:tok:you) OR hyp:tok:roller),((NOT pre:tok:are) AND hyp:tok:nobody)
330,((((NOT hyp:tok:are) AND (hyp:tok:humans OR pre:tok:pick)) AND (NOT oth:overlap:overlap25)) OR pre:tok:turns),(((NOT pre:tok:red) AND hyp:tok:red) AND (NOT pre:tok:are)),(((hyp:tok:people OR oth:overlap:overlap75) OR hyp:tok:there) OR hyp:tok:human),((hyp:tok:curly OR hyp:tok:khaki) OR hyp:tok:cute)
331,((hyp:tok:are AND pre:tok:tent) OR hyp:tok:number),(((hyp:tok:women AND pre:tok:men) OR hyp:tok:vegetable) OR hyp:tok:rollerblading),(((hyp:tok:yellow OR pre:tok:corn) AND oth:overlap:overlap50) OR hyp:tok:climbs),(((hyp:tok:event OR hyp:tok:outside) OR hyp:tok:sunny) AND (NOT pre:tok:people))
332,((((NOT pre:tok:running) AND (hyp:tok:chess OR hyp:tok:running)) OR hyp:tok:new) OR pre:tok:business),((((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:person) OR hyp:tok:some),(hyp:tok:in AND hyp:tok:statue),(hyp:tok:running AND pre:tok:sitting)
333,(((hyp:tok:jet OR hyp:tok:tea) OR pre:tok:fun) OR hyp:tok:rowboat),(((NOT pre:tok:sitting) AND hyp:tok:sitting) OR hyp:tok:sleeping),((hyp:tok:for OR hyp:tok:tall) OR hyp:tok:parade),((hyp:tok:near OR oth:overlap:overlap75) OR hyp:tok:past)
334,((((NOT oth:overlap:overlap25) AND pre:tok:on) OR hyp:tok:for) OR pre:tok:sitting),(((hyp:tok:some AND hyp:tok:this) OR pre:tok:sister) OR pre:tok:pick),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:while) OR hyp:tok:selling),(((hyp:tok:free OR hyp:tok:moon) OR hyp:tok:bath) OR pre:tok:pier)
335,((pre:tok:living OR pre:tok:shaving) OR pre:tok:bearded),(hyp:tok:outside AND pre:tok:strike),(((hyp:tok:dish OR pre:tok:pumpkin) OR hyp:tok:yarn) OR hyp:tok:12),((((hyp:tok:driving OR hyp:tok:swimming) OR hyp:tok:rides) OR hyp:tok:piano) OR hyp:tok:diving)
336,((pre:tok:book AND pre:tok:in) OR pre:tok:tunnel),((hyp:tok:outside AND pre:tok:duck) OR pre:tok:trampoline),((hyp:tok:bamboo OR hyp:tok:rowing) AND hyp:tok:in),(hyp:tok:swimming OR hyp:tok:without)
337,((hyp:tok:swimming AND pre:tok:two) OR hyp:tok:maintenance),((hyp:tok:microscope OR pre:tok:flowered) OR hyp:tok:camouflage),((hyp:tok:brown OR hyp:tok:sad) AND oth:overlap:overlap75),((hyp:tok:boy AND pre:tok:dress) OR hyp:tok:buddhist)
338,(hyp:tok:is OR hyp:tok:people),((((NOT pre:tok:running) AND (hyp:tok:running OR hyp:tok:swimming)) OR hyp:tok:past) OR hyp:tok:tag),((((hyp:tok:outdoors OR hyp:tok:vehicle) OR hyp:tok:moving) OR hyp:tok:feet) OR hyp:tok:been),((((hyp:tok:there OR oth:overlap:overlap75) OR hyp:tok:outside) OR hyp:tok:near) AND (NOT hyp:tok:his))
339,((((hyp:tok:inside OR hyp:tok:kitchen) OR hyp:tok:bar) AND (NOT oth:overlap:overlap50)) OR pre:tok:cafe),(hyp:tok:nobody AND oth:overlap:overlap25),((hyp:tok:lost OR hyp:tok:parking) OR hyp:tok:shops),((((hyp:tok:booth OR pre:tok:skiing) AND pre:tok:white) OR hyp:tok:japanese) AND pre:tok:man)
340,((((hyp:tok:getting AND pre:tok:gathering) OR pre:tok:swims) AND hyp:tok:water) OR pre:tok:golfer),((((hyp:tok:opponent OR hyp:tok:shaped) OR hyp:tok:sticks) OR hyp:tok:religious) AND (NOT pre:tok:blue)),(((((NOT oth:overlap:overlap50) AND pre:tok:on) OR hyp:tok:eating) AND (NOT hyp:tok:to)) OR pre:tok:suit),(((hyp:tok:asleep OR hyp:tok:sleeping) OR hyp:tok:nap) OR hyp:tok:tv)
341,(hyp:tok:kisses AND pre:tok:two),((hyp:tok:man AND pre:tok:girl) OR hyp:tok:brushes),((((NOT oth:overlap:overlap25) AND (hyp:tok:half OR pre:tok:rooftop)) OR pre:tok:traveling) AND (NOT oth:overlap:overlap25)),(((((NOT pre:tok:in) AND hyp:tok:alone) OR hyp:tok:racetrack) AND (NOT pre:tok:is)) AND (NOT hyp:tok:on))
342,((NOT pre:tok:to) AND (hyp:tok:asleep OR hyp:tok:nobody)),(((NOT pre:tok:sitting) AND (hyp:tok:blue OR hyp:tok:sitting)) AND (NOT pre:tok:blue)),(((hyp:tok:men AND pre:tok:woman) OR hyp:tok:guitars) AND (NOT pre:tok:and)),(((((NOT oth:overlap:overlap50) AND hyp:tok:inside) AND (NOT hyp:tok:people)) OR pre:tok:television) AND (NOT hyp:tok:in))
343,((hyp:tok:in AND hyp:tok:riding) OR pre:tok:boards),(hyp:tok:low OR pre:tok:railing),(hyp:tok:jersey OR pre:tok:races),((hyp:tok:red AND pre:tok:yellow) AND pre:tok:in)
344,(((hyp:tok:his OR pre:tok:with) OR pre:tok:standing) AND (NOT oth:overlap:overlap50)),(hyp:tok:on OR hyp:tok:playing),(((hyp:tok:nobody OR hyp:tok:not) OR hyp:tok:no) AND (NOT pre:tok:with)),(hyp:tok:doctors OR hyp:tok:paddles)
345,(((oth:overlap:overlap50 OR pre:tok:white) OR pre:tok:girl) AND (NOT pre:tok:at)),(hyp:tok:books AND pre:tok:playing),(((NOT oth:overlap:overlap25) AND pre:tok:man) AND pre:tok:is),(pre:tok:and AND pre:tok:indoor)
346,((hyp:tok:home AND pre:tok:seat) OR hyp:tok:waters),(hyp:tok:running OR hyp:tok:television),(((hyp:tok:blows OR hyp:tok:crossing) OR hyp:tok:jerseys) AND (NOT hyp:tok:are)),(hyp:tok:costume AND pre:tok:wizard)
347,((((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:wearing)) OR hyp:tok:for) AND (NOT hyp:tok:outside)),((pre:tok:in OR pre:tok:on) OR oth:overlap:overlap25),(((NOT hyp:tok:around) AND (hyp:tok:running AND pre:tok:men)) OR hyp:tok:begins),(hyp:tok:are AND pre:tok:jumped)
348,(((NOT oth:overlap:overlap25) AND (hyp:tok:least OR pre:tok:put)) OR hyp:tok:wheeled),((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:playing)) OR hyp:tok:nobody) OR hyp:tok:sleeping),((NOT oth:overlap:overlap25) AND pre:tok:at),(((oth:overlap:overlap75 AND pre:tok:in) AND pre:tok:and) OR hyp:tok:coat)
349,(((NOT pre:tok:and) AND (hyp:tok:at OR pre:tok:bike)) OR hyp:tok:green),((((pre:tok:cherry OR pre:tok:fence) OR pre:tok:ft) OR hyp:tok:airport) OR pre:tok:elephant),(hyp:tok:couple AND pre:tok:sunset),(NOT pre:tok:basketball)
350,(hyp:tok:bed OR hyp:tok:ocean),((((hyp:tok:nobody AND oth:overlap:overlap25) OR hyp:tok:where) AND pre:tok:is) OR hyp:tok:paved),((((NOT oth:overlap:overlap25) AND (pre:tok:blanket OR pre:tok:experiment)) OR hyp:tok:upset) AND (NOT hyp:tok:in)),((hyp:tok:mural AND pre:tok:with) OR hyp:tok:butterfly)
351,(((((NOT pre:tok:sitting) AND hyp:tok:sitting) OR pre:tok:studying) AND (NOT pre:tok:to)) AND (NOT pre:tok:sits)),((((pre:tok:black AND pre:tok:open) OR pre:tok:shadow) OR hyp:tok:handing) AND pre:tok:and),((((NOT hyp:tok:walking) AND (hyp:tok:sitting OR pre:tok:walking)) OR hyp:tok:eating) AND (NOT pre:tok:sitting)),(((pre:tok:and AND pre:tok:gym) OR hyp:tok:cool) AND pre:tok:and)
352,(hyp:tok:inside OR hyp:tok:kitchen),(((((NOT pre:tok:outside) AND hyp:tok:outside) AND (NOT pre:tok:woman)) AND (NOT pre:tok:-)) AND (NOT pre:tok:by)),(((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:in)) OR hyp:tok:for),((hyp:tok:sits AND pre:tok:walking) OR hyp:tok:maroon)
353,(((NOT oth:overlap:overlap25) AND pre:tok:on) OR hyp:tok:for),(hyp:tok:through AND pre:tok:motorcyclists),((hyp:tok:black OR hyp:tok:moon) OR hyp:tok:baseball),(hyp:tok:outside OR oth:overlap:overlap50)
354,((hyp:tok:- AND pre:tok:while) OR hyp:tok:!),(hyp:tok:groom OR hyp:tok:year),((((pre:tok:motorcycles OR pre:tok:set) AND hyp:tok:people) OR hyp:tok:clouds) OR hyp:tok:sheep),(hyp:tok:standing AND pre:tok:poker)
355,((pre:tok:design OR pre:tok:placing) OR pre:tok:folding),(((hyp:tok:wearing OR oth:overlap:overlap50) OR hyp:tok:there) AND (NOT hyp:tok:his)),((((hyp:tok:at AND pre:tok:ride) OR pre:tok:rowing) OR hyp:tok:pets) OR pre:tok:races),(hyp:tok:in AND hyp:tok:swim)
356,(((hyp:tok:among OR pre:tok:puts) AND pre:tok:at) OR pre:tok:television),(((NOT hyp:tok:is) AND (pre:tok:church OR pre:tok:steel)) OR hyp:tok:finished),(((((NOT oth:overlap:overlap25) AND hyp:tok:is) AND (NOT hyp:tok:in)) OR hyp:tok:nobody) AND (NOT pre:tok:looking)),((hyp:tok:black AND pre:tok:white) AND hyp:tok:is)
357,((hyp:tok:indoors OR hyp:tok:machine) OR pre:tok:bearded),(hyp:tok:desert OR hyp:tok:grassy),((oth:overlap:overlap75 OR pre:tok:suit) AND pre:tok:in),((((hyp:tok:not AND pre:tok:two) OR hyp:tok:international) OR pre:tok:digging) AND hyp:tok:is)
358,(hyp:tok:is AND hyp:tok:park),((hyp:tok:after OR hyp:tok:for) OR hyp:tok:mother),(hyp:tok:outside OR hyp:tok:something),((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) AND (NOT hyp:tok:and))
359,(((NOT hyp:tok:are) AND (hyp:tok:humans OR pre:tok:pick)) AND (NOT oth:overlap:overlap25)),((hyp:tok:sitting OR hyp:tok:sleeping) OR pre:tok:riding),(((((NOT oth:overlap:overlap50) AND hyp:tok:sitting) AND (NOT pre:tok:in)) AND (NOT pre:tok:is)) AND (NOT pre:tok:with)),(((hyp:tok:basketball OR pre:tok:runner) OR hyp:tok:brushing) AND (NOT pre:tok:basketball))
360,((hyp:tok:empty OR hyp:tok:ocean) OR hyp:tok:nothing),(hyp:tok:running OR hyp:tok:swimming),((((hyp:tok:there OR oth:overlap:overlap50) OR hyp:tok:outside) OR hyp:tok:outdoors) AND (NOT hyp:tok:his)),(((((NOT pre:tok:woman) AND hyp:tok:eating) OR pre:tok:roller) AND (NOT oth:overlap:overlap50)) OR hyp:tok:cafeteria)
361,(hyp:tok:walking AND oth:overlap:overlap75),((((hyp:tok:nobody OR hyp:tok:swimming) OR hyp:tok:asleep) OR hyp:tok:cat) OR hyp:tok:naked),((hyp:tok:nobody AND pre:tok:large) AND pre:tok:is),((((hyp:tok:drives AND pre:tok:is) OR pre:tok:wild) OR hyp:tok:deer) AND (NOT oth:overlap:overlap50))
362,((((NOT hyp:tok:man) AND (hyp:tok:years OR pre:tok:nap)) OR pre:tok:musician) AND (NOT pre:tok:one)),(((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:in)) AND (NOT hyp:tok:outside)),((((NOT pre:tok:men) AND (hyp:tok:humans AND pre:tok:in)) OR pre:tok:turns) AND (NOT pre:tok:and)),((hyp:tok:drives AND pre:tok:is) OR pre:tok:wild)
363,((hyp:tok:about OR hyp:tok:for) OR hyp:tok:son),(((pre:tok:cement AND pre:tok:his) OR hyp:tok:interested) OR hyp:tok:pulled),(hyp:tok:brothers AND pre:tok:trampoline),((NOT oth:overlap:overlap50) AND hyp:tok:inside)
364,(hyp:tok:maintenance OR hyp:tok:tan),(((NOT pre:tok:at) AND (hyp:tok:sitting OR hyp:tok:sleeping)) OR hyp:tok:sits),(NOT pre:tok:men),(((hyp:tok:dancing OR hyp:tok:running) OR hyp:tok:driving) AND (NOT oth:overlap:overlap50))
365,(hyp:tok:is OR pre:tok:blue),(hyp:tok:dancing AND hyp:tok:indian),(hyp:tok:men AND hyp:tok:sport),(((hyp:tok:boy AND pre:tok:dress) OR hyp:tok:buddhist) OR hyp:tok:sunlight)
366,(((hyp:tok:you AND pre:tok:-) OR pre:tok:wares) AND (NOT pre:tok:on)),((hyp:tok:field AND pre:tok:woman) OR hyp:tok:hooded),(hyp:tok:pitcher OR pre:tok:cup),((hyp:tok:people AND hyp:tok:sitting) OR hyp:tok:chair)
367,(hyp:tok:outdoors AND pre:tok:in),((hyp:tok:cooking OR hyp:tok:walking) OR hyp:tok:school),((NOT oth:overlap:overlap50) AND (hyp:tok:fishing OR pre:tok:decorative)),((hyp:tok:than OR pre:tok:males) OR hyp:tok:wet)
368,(hyp:tok:well AND pre:tok:shirt),(((hyp:tok:is AND pre:tok:running) OR pre:tok:wheeler) OR pre:tok:hits),(((hyp:tok:control OR pre:tok:sound) AND hyp:tok:plays) OR pre:tok:dead),((((NOT pre:tok:to) AND (hyp:tok:outside OR hyp:tok:people)) AND (NOT pre:tok:street)) AND (NOT pre:tok:white))
369,((oth:overlap:overlap50 OR pre:tok:play) OR hyp:tok:person),(hyp:tok:to AND pre:tok:makeup),(((NOT pre:tok:men) AND (hyp:tok:humans AND pre:tok:in)) OR pre:tok:turns),(((NOT pre:tok:girl) AND (hyp:tok:girl AND pre:tok:boy)) OR hyp:tok:rollerblading)
370,((((hyp:tok:concert OR pre:tok:farmer) OR pre:tok:leaf) OR hyp:tok:art) AND (NOT oth:overlap:overlap50)),(((pre:tok:creating OR pre:tok:moon) OR hyp:tok:poor) OR hyp:tok:guitars),(((hyp:tok:his AND oth:overlap:overlap75) OR hyp:tok:climbs) OR hyp:tok:students),((((hyp:tok:doctors OR hyp:tok:paddles) OR hyp:tok:wheeler) AND hyp:tok:man) AND (NOT hyp:tok:his))
371,(((hyp:tok:robe AND hyp:tok:white) OR hyp:tok:protecting) AND (NOT pre:tok:two)),(((hyp:tok:you AND pre:tok:-) OR pre:tok:closed) AND hyp:tok:woman),(((hyp:tok:seems OR hyp:tok:speaking) OR hyp:tok:bows) AND (NOT pre:tok:is)),(((NOT pre:tok:on) AND hyp:tok:sleeping) AND (NOT pre:tok:to))
372,(((hyp:tok:apartment OR hyp:tok:creating) OR hyp:tok:caught) OR hyp:tok:cow),((hyp:tok:falls OR pre:tok:gentleman) AND hyp:tok:woman),(((hyp:tok:at AND hyp:tok:home) OR hyp:tok:bed) OR hyp:tok:dishes),((((NOT pre:tok:park) AND (hyp:tok:park AND oth:overlap:overlap50)) OR pre:tok:remote) OR hyp:tok:carnival)
373,(hyp:tok:running OR hyp:tok:soccer),((NOT oth:overlap:overlap25) AND hyp:tok:nobody),((hyp:tok:eating OR hyp:tok:tv) OR hyp:tok:eats),((NOT oth:overlap:overlap50) AND (hyp:tok:inside OR hyp:tok:sitting))
374,(((NOT pre:tok:is) AND (hyp:tok:is AND hyp:tok:park)) AND (NOT pre:tok:with)),((NOT pre:tok:is) AND (pre:tok:city OR pre:tok:sitting)),((((hyp:tok:lost OR hyp:tok:parking) OR hyp:tok:shops) OR hyp:tok:bride) AND (NOT pre:tok:man)),(((hyp:tok:hillside OR hyp:tok:squatting) OR hyp:tok:acoustic) OR hyp:tok:obstacle)
375,((hyp:tok:in OR pre:tok:while) OR pre:tok:race),((((hyp:tok:man AND pre:tok:girl) OR hyp:tok:brushes) OR pre:tok:shade) OR pre:tok:learning),(((hyp:tok:full OR hyp:tok:tractor) OR hyp:tok:international) OR pre:tok:wash),(pre:tok:lunch AND pre:tok:man)
376,(oth:overlap:overlap50 OR pre:tok:play),(((NOT oth:overlap:overlap25) AND (hyp:tok:wearing AND pre:tok:two)) OR pre:tok:n't),((((NOT pre:tok:to) AND (hyp:tok:are AND hyp:tok:outside)) AND (NOT pre:tok:on)) AND (NOT hyp:tok:and)),(hyp:tok:people AND hyp:tok:sitting)
377,(hyp:tok:camouflage OR hyp:tok:sheep),(((((NOT oth:overlap:overlap50) AND hyp:tok:sleeping) OR hyp:tok:sleep) OR hyp:tok:unicycle) AND (NOT pre:tok:child)),(((hyp:tok:outside OR hyp:tok:to) OR hyp:tok:outdoors) OR hyp:tok:for),((((hyp:tok:women AND pre:tok:men) AND pre:tok:two) OR hyp:tok:ladies) OR hyp:tok:vegetable)
378,(NOT hyp:tok:girl),(hyp:tok:east AND hyp:tok:is),((hyp:tok:to AND pre:tok:barn) OR hyp:tok:magazine),((hyp:tok:cat AND pre:tok:dog) AND oth:overlap:overlap25)
379,(((hyp:tok:pushing OR pre:tok:raises) OR pre:tok:thinking) OR hyp:tok:wild),(hyp:tok:playing AND pre:tok:swimming),((hyp:tok:activity OR hyp:tok:picture) AND hyp:tok:in),(hyp:tok:backpacks OR pre:tok:birthday)
380,((NOT pre:tok:his) AND hyp:tok:popsicle),(((hyp:tok:formal OR hyp:tok:pets) OR pre:tok:walked) OR hyp:tok:bin),(((hyp:tok:chatting OR pre:tok:kite) AND hyp:tok:standing) OR hyp:tok:wading),(((NOT oth:overlap:overlap50) AND hyp:tok:inside) AND (NOT hyp:tok:people))
381,(((hyp:tok:dock OR hyp:tok:swimming) AND hyp:tok:people) OR hyp:tok:though),(((hyp:tok:butterfly OR pre:tok:farmers) OR hyp:tok:balance) OR hyp:tok:clock),((hyp:tok:cats OR hyp:tok:eats) OR hyp:tok:sleep),(pre:tok:images OR pre:tok:wet)
382,((((hyp:tok:cat OR hyp:tok:sleeping) OR hyp:tok:sleep) OR hyp:tok:empty) OR pre:tok:tools),((hyp:tok:inside OR hyp:tok:not) OR hyp:tok:clothes),(((pre:tok:seems OR pre:tok:skiing) OR hyp:tok:cigarette) OR hyp:tok:carving),((hyp:tok:bamboo OR pre:tok:shelter) AND hyp:tok:outside)
383,((((NOT oth:overlap:overlap25) AND (pre:tok:people OR pre:tok:with)) OR pre:tok:their) OR pre:tok:stand),((hyp:tok:park OR hyp:tok:swimming) OR hyp:tok:grassy),((hyp:tok:brushes OR hyp:tok:rollerblading) OR hyp:tok:you),((hyp:tok:inside AND pre:tok:event) OR pre:tok:tips)
384,(((hyp:tok:lighting OR hyp:tok:theater) AND pre:tok:in) OR hyp:tok:cafeteria),((((hyp:tok:after OR hyp:tok:for) OR hyp:tok:mother) OR hyp:tok:before) OR hyp:tok:tall),(hyp:tok:running AND pre:tok:men),(hyp:tok:at AND pre:tok:preschool)
385,(((hyp:tok:project OR hyp:tok:puzzle) AND pre:tok:man) AND (NOT hyp:tok:two)),(((hyp:tok:device OR hyp:tok:lamp) AND hyp:tok:holding) OR pre:tok:dead),(((pre:tok:cleaning AND pre:tok:person) OR hyp:tok:sing) AND oth:overlap:overlap25),(hyp:tok:outside AND hyp:tok:skater)
386,((NOT hyp:tok:is) AND (hyp:tok:outside OR pre:tok:photographer)),(((NOT hyp:tok:on) AND (hyp:tok:human OR hyp:tok:man)) OR hyp:tok:friends),(((hyp:tok:staircase AND pre:tok:is) OR hyp:tok:lighting) AND pre:tok:shirt),((hyp:tok:basketball AND pre:tok:line) OR hyp:tok:deer)
387,((((hyp:tok:at OR hyp:tok:in) OR hyp:tok:running) OR pre:tok:bicycle) OR pre:tok:snow),((NOT oth:overlap:overlap50) AND hyp:tok:sleeping),((NOT pre:tok:in) AND (hyp:tok:falls OR hyp:tok:ladies)),(((hyp:tok:people AND hyp:tok:sitting) OR hyp:tok:chair) AND (NOT oth:overlap:overlap50))
388,((hyp:tok:driving OR hyp:tok:field) OR pre:tok:kids),((hyp:tok:you AND pre:tok:-) OR pre:tok:closed),(((hyp:tok:eight OR hyp:tok:ring) AND pre:tok:red) OR pre:tok:images),(hyp:tok:park AND pre:tok:water)
389,(hyp:tok:cows AND pre:tok:people),((((hyp:tok:formal OR hyp:tok:pets) OR pre:tok:walked) OR hyp:tok:bin) OR hyp:tok:you),(((((NOT oth:overlap:overlap25) AND hyp:tok:in) OR hyp:tok:sleeping) OR hyp:tok:eating) OR hyp:tok:through),(hyp:tok:alone OR hyp:tok:sleeping)
390,((((NOT pre:tok:man) AND (hyp:tok:nobody OR hyp:tok:nothing)) OR pre:tok:everywhere) AND (NOT pre:tok:woman)),(hyp:tok:into AND pre:tok:goggles),((NOT pre:tok:man) AND (pre:tok:married OR pre:tok:sleeps)),(NOT pre:tok:walking)
391,((hyp:tok:and AND hyp:tok:walk) OR pre:tok:karate),((((NOT pre:tok:in) AND (hyp:tok:dancing OR hyp:tok:field)) OR pre:tok:prepare) OR pre:tok:pan),(hyp:tok:is OR pre:tok:and),(((hyp:tok:driving OR hyp:tok:swimming) OR hyp:tok:rides) OR hyp:tok:piano)
392,(hyp:tok:down OR pre:tok:stage),(((((NOT pre:tok:red) AND hyp:tok:red) AND (NOT pre:tok:are)) AND (NOT pre:tok:and)) AND (NOT hyp:tok:girl)),(((pre:tok:groom OR pre:tok:meet) AND hyp:tok:black) OR hyp:tok:addressing),(((hyp:tok:khaki OR hyp:tok:safety) OR hyp:tok:classroom) AND oth:overlap:overlap75)
393,(oth:overlap:overlap75 OR pre:tok:items),((((hyp:tok:sitting AND pre:tok:sitting) OR pre:tok:trail) AND (NOT hyp:tok:on)) AND (NOT pre:tok:at)),((NOT pre:tok:car) AND (hyp:tok:car OR hyp:tok:sleeping)),(((hyp:tok:sits AND pre:tok:walking) OR hyp:tok:maroon) OR hyp:tok:outer)
394,(hyp:tok:pub AND pre:tok:in),(NOT hyp:tok:his),(((((NOT oth:overlap:overlap25) AND hyp:tok:bikes) OR hyp:tok:pedaling) OR hyp:tok:convertible) AND (NOT pre:tok:by)),(hyp:tok:chainsaw OR hyp:tok:mask)
395,(NOT hyp:tok:group),(((NOT oth:overlap:overlap25) AND (pre:tok:in OR pre:tok:wearing)) OR hyp:tok:sleeping),((((hyp:tok:beach AND pre:tok:walking) OR pre:tok:cigarettes) AND oth:overlap:overlap50) AND (NOT pre:tok:woman)),((hyp:tok:free OR hyp:tok:moon) OR hyp:tok:bath)
396,((NOT pre:tok:running) AND hyp:tok:running),(((hyp:tok:microscope OR pre:tok:flowered) OR hyp:tok:camouflage) OR hyp:tok:tan),((hyp:tok:eating OR hyp:tok:sleeping) OR hyp:tok:sleeps),(NOT pre:tok:water)
