,Cluster1,Cluster2,Cluster3,Cluster4
312,((((NOT pre:tok:and) AND (hyp:tok:at OR pre:tok:bike)) OR hyp:tok:green) OR hyp:tok:white),((((hyp:tok:woman AND pre:tok:man) OR hyp:tok:eating) AND (NOT pre:tok:woman)) OR pre:tok:competition),(((hyp:tok:ladies OR hyp:tok:vegetable) OR hyp:tok:international) OR pre:tok:neighborhood),(((hyp:tok:inside AND pre:tok:event) OR pre:tok:tips) OR hyp:tok:hang)
313,((hyp:tok:cross OR hyp:tok:dinner) OR pre:tok:tattoos),(((hyp:tok:outside OR hyp:tok:park) OR hyp:tok:older) OR hyp:tok:beach),(((hyp:tok:outdoors OR hyp:tok:vehicle) OR hyp:tok:moving) OR hyp:tok:feet),(NOT pre:tok:blue)
314,((((hyp:tok:is OR hyp:tok:people) OR hyp:tok:woman) AND (NOT pre:tok:street)) AND (NOT hyp:tok:girl)),(((hyp:tok:bicycle OR pre:tok:below) OR pre:tok:shadow) OR hyp:tok:waist),((NOT pre:tok:to) AND (hyp:tok:after OR hyp:tok:for)),(NOT hyp:tok:for)
315,((hyp:tok:home AND pre:tok:seat) OR hyp:tok:waters),(((pre:tok:its OR pre:tok:riding) OR hyp:tok:shooting) OR pre:tok:stunt),(hyp:tok:lane OR hyp:tok:milk),((hyp:tok:outside OR oth:overlap:overlap50) OR pre:tok:football)
316,(NOT pre:tok:camera),((hyp:tok:touching OR hyp:tok:wet) OR hyp:tok:animals),((hyp:tok:shirt AND pre:tok:skates) OR hyp:tok:pipes),((((hyp:tok:group AND pre:tok:gets) OR hyp:tok:curtain) OR hyp:tok:courtyard) OR hyp:tok:burning)
317,(((((NOT pre:tok:running) AND hyp:tok:running) AND oth:overlap:overlap25) AND (NOT hyp:tok:man)) AND (NOT pre:tok:two)),(hyp:tok:heading OR hyp:tok:way),((((hyp:tok:eating OR hyp:tok:sleeping) OR hyp:tok:sleeps) OR hyp:tok:couch) OR hyp:tok:asleep),((((hyp:tok:asleep OR hyp:tok:sleeping) OR hyp:tok:nap) OR hyp:tok:tv) OR hyp:tok:laying)
318,(hyp:tok:humans OR pre:tok:pick),(((hyp:tok:is OR pre:tok:in) OR pre:tok:on) AND (NOT oth:overlap:overlap50)),(hyp:tok:alone OR hyp:tok:empty),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:his) OR hyp:tok:her) AND (NOT oth:overlap:overlap75))
319,((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:walking)),((((NOT pre:tok:white) AND hyp:tok:white) OR hyp:tok:heels) AND pre:tok:and),(((NOT pre:tok:to) AND (hyp:tok:after OR hyp:tok:for)) OR hyp:tok:first),((hyp:tok:hotel OR pre:tok:airport) AND hyp:tok:sits)
320,(((hyp:tok:in AND pre:tok:rock) OR hyp:tok:dishes) AND hyp:tok:man),((((hyp:tok:standing AND pre:tok:sitting) OR hyp:tok:pizza) AND (NOT pre:tok:woman)) OR hyp:tok:everyone),((((hyp:tok:couple AND pre:tok:sunset) OR hyp:tok:move) AND (NOT pre:tok:with)) AND (NOT pre:tok:is)),(hyp:tok:are AND pre:tok:jumped)
321,(((NOT hyp:tok:with) AND (hyp:tok:favorite OR hyp:tok:tall)) AND (NOT pre:tok:standing)),(hyp:tok:instrument AND hyp:tok:with),(((((NOT pre:tok:to) AND hyp:tok:to) AND oth:overlap:overlap50) OR hyp:tok:toward) OR hyp:tok:bikers),(hyp:tok:some OR oth:overlap:overlap50)
322,(((hyp:tok:hoops OR hyp:tok:rollerblading) OR hyp:tok:outer) OR pre:tok:turns),(hyp:tok:brother OR pre:tok:tee),((hyp:tok:running OR hyp:tok:sleeping) OR hyp:tok:alone),(hyp:tok:daughters AND pre:tok:and)
323,(((hyp:tok:group AND pre:tok:motorcyclists) OR hyp:tok:sofa) AND pre:tok:background),((((hyp:tok:at OR hyp:tok:to) OR hyp:tok:for) OR hyp:tok:his) OR pre:tok:working),(((NOT oth:overlap:overlap50) AND pre:tok:on) OR hyp:tok:eating),((NOT pre:tok:woman) AND oth:overlap:overlap25)
324,(pre:tok:hikers OR pre:tok:lane),((NOT hyp:tok:outside) AND (hyp:tok:in OR oth:overlap:overlap25)),((((hyp:tok:enjoying OR hyp:tok:lab) OR pre:tok:concert) OR pre:tok:funny) OR hyp:tok:fan),(hyp:tok:blue OR hyp:tok:different)
325,(((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:home),(((pre:tok:creating OR pre:tok:moon) OR hyp:tok:poor) OR hyp:tok:guitars),(pre:tok:off AND pre:tok:others),(((pre:tok:barn OR pre:tok:ocean) OR hyp:tok:bathtub) AND pre:tok:in)
326,((((hyp:tok:dinner AND pre:tok:food) OR hyp:tok:airplane) AND (NOT hyp:tok:is)) OR hyp:tok:rocky),(hyp:tok:microscope OR pre:tok:flowered),(((NOT pre:tok:in) AND (hyp:tok:standing AND pre:tok:sitting)) AND (NOT pre:tok:her)),((hyp:tok:inside AND pre:tok:on) AND hyp:tok:is)
327,((NOT pre:tok:in) AND (hyp:tok:inside AND pre:tok:man)),(((hyp:tok:nobody OR hyp:tok:sleeping) OR hyp:tok:empty) OR hyp:tok:nap),(((hyp:tok:his AND oth:overlap:overlap75) OR hyp:tok:climbs) OR hyp:tok:students),((hyp:tok:not AND pre:tok:two) OR hyp:tok:international)
328,((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:wearing)) OR hyp:tok:eating) AND (NOT hyp:tok:people)),(((((NOT pre:tok:black) AND hyp:tok:black) AND (NOT hyp:tok:wearing)) AND (NOT pre:tok:and)) OR hyp:tok:rolled),(pre:tok:groom OR pre:tok:meet),(hyp:tok:near OR oth:overlap:overlap75)
329,(hyp:tok:looks AND pre:tok:lap),((hyp:tok:sits OR hyp:tok:sleeping) OR hyp:tok:nap),((((hyp:tok:at AND pre:tok:ride) OR pre:tok:rowing) OR hyp:tok:pets) OR pre:tok:races),((hyp:tok:name OR pre:tok:pumpkin) AND hyp:tok:boy)
330,((NOT pre:tok:man) AND (hyp:tok:nobody OR hyp:tok:nothing)),(((hyp:tok:running OR hyp:tok:television) OR hyp:tok:sleeps) AND (NOT oth:overlap:overlap75)),(hyp:tok:beach AND pre:tok:walking),(hyp:tok:championship OR hyp:tok:desert)
331,((hyp:tok:hoops OR hyp:tok:rollerblading) OR hyp:tok:outer),((NOT hyp:tok:to) AND (oth:overlap:overlap25 OR pre:tok:and)),(((hyp:tok:eating OR hyp:tok:nobody) OR hyp:tok:alone) OR hyp:tok:drives),(((hyp:tok:booth OR pre:tok:skiing) AND pre:tok:white) OR hyp:tok:japanese)
332,(hyp:tok:groceries AND pre:tok:people),((((hyp:tok:eating OR hyp:tok:office) AND hyp:tok:in) OR hyp:tok:bath) OR pre:tok:listens),(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:sitting)) OR hyp:tok:sleeping),(NOT hyp:tok:woman)
333,((((NOT oth:overlap:overlap50) AND (hyp:tok:cat OR hyp:tok:eating)) OR hyp:tok:driving) AND (NOT pre:tok:and)),(((hyp:tok:ball AND pre:tok:dog) OR pre:tok:shown) AND (NOT pre:tok:are)),(hyp:tok:his AND oth:overlap:overlap75),((hyp:tok:black AND pre:tok:white) AND hyp:tok:is)
334,(((pre:tok:doctors OR pre:tok:numbered) OR pre:tok:prepare) OR hyp:tok:maroon),(((hyp:tok:conversation OR pre:tok:lying) AND pre:tok:in) OR hyp:tok:traditional),(hyp:tok:tools AND pre:tok:and),(((NOT pre:tok:and) AND (hyp:tok:in AND hyp:tok:swim)) AND (NOT hyp:tok:is))
335,(((hyp:tok:human OR hyp:tok:humans) OR pre:tok:farmer) OR pre:tok:crafts),(hyp:tok:bicycle OR hyp:tok:jogging),(hyp:tok:swimming OR hyp:tok:woods),(hyp:tok:are AND hyp:tok:chinese)
336,(((oth:overlap:overlap50 OR pre:tok:play) OR hyp:tok:person) OR pre:tok:stand),(((hyp:tok:opponent OR hyp:tok:shaped) OR hyp:tok:sticks) OR hyp:tok:religious),(((NOT pre:tok:in) AND (hyp:tok:mirror OR hyp:tok:orchestra)) OR pre:tok:training),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:'s)
337,(pre:tok:movie OR pre:tok:produce),(hyp:tok:dancing OR hyp:tok:field),(hyp:tok:in AND hyp:tok:statue),(hyp:tok:as AND hyp:tok:phone)
338,(hyp:tok:empty OR hyp:tok:ocean),(hyp:tok:relax OR hyp:tok:uniformed),(((hyp:tok:couple AND pre:tok:sunset) OR hyp:tok:move) AND (NOT pre:tok:with)),(pre:tok:and AND pre:tok:indoor)
339,(hyp:tok:dog OR hyp:tok:in),((((hyp:tok:naked OR hyp:tok:swimming) OR pre:tok:winter) OR hyp:tok:coffee) AND (NOT oth:overlap:overlap75)),(pre:tok:sitting OR pre:tok:yellow),(((NOT pre:tok:in) AND (hyp:tok:lane OR hyp:tok:nine)) OR hyp:tok:waterfall)
340,(hyp:tok:human OR hyp:tok:wearing),((((hyp:tok:nobody OR pre:tok:enjoys) OR pre:tok:leaping) OR hyp:tok:everyone) AND (NOT pre:tok:woman)),((NOT oth:overlap:overlap25) AND hyp:tok:bikes),((((hyp:tok:hoops OR pre:tok:yarn) OR hyp:tok:sunlight) OR pre:tok:pumpkin) AND (NOT hyp:tok:to))
341,((pre:tok:movie OR pre:tok:produce) AND hyp:tok:is),((((hyp:tok:there OR oth:overlap:overlap50) OR hyp:tok:outside) OR pre:tok:red) OR hyp:tok:person),(pre:tok:seems OR pre:tok:skiing),((NOT oth:overlap:overlap25) AND (pre:tok:dark OR pre:tok:green))
342,((((hyp:tok:lighting OR hyp:tok:theater) AND pre:tok:in) OR hyp:tok:cafeteria) AND (NOT pre:tok:with)),(((hyp:tok:after OR hyp:tok:for) OR hyp:tok:mother) OR hyp:tok:before),(hyp:tok:accordion AND pre:tok:and),(hyp:tok:ladies OR hyp:tok:surfboard)
343,((hyp:tok:bedroom OR hyp:tok:stuck) OR hyp:tok:clock),(((hyp:tok:device OR hyp:tok:lamp) AND hyp:tok:holding) OR pre:tok:dead),((((hyp:tok:blows OR hyp:tok:crossing) OR hyp:tok:jerseys) AND (NOT hyp:tok:are)) AND (NOT pre:tok:on)),(hyp:tok:paddle AND pre:tok:wearing)
344,(((NOT pre:tok:two) AND hyp:tok:outside) OR hyp:tok:outdoors),(hyp:tok:shoot OR hyp:tok:steering),((pre:tok:groom OR pre:tok:meet) AND hyp:tok:black),(hyp:tok:tall OR hyp:tok:trying)
345,((pre:tok:skateboarder OR pre:tok:snowman) OR hyp:tok:face),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:his) OR hyp:tok:at) OR hyp:tok:while),((hyp:tok:swimming AND pre:tok:holding) OR hyp:tok:outer),(hyp:tok:fixing AND pre:tok:kite)
346,((hyp:tok:bench AND pre:tok:is) OR pre:tok:terrain),((hyp:tok:is AND pre:tok:running) OR pre:tok:wheeler),(hyp:tok:stroll OR hyp:tok:tan),(((hyp:tok:free OR hyp:tok:moon) OR hyp:tok:bath) OR pre:tok:pier)
347,((((hyp:tok:beer AND pre:tok:man) OR hyp:tok:balance) AND pre:tok:in) AND (NOT hyp:tok:at)),((((hyp:tok:tall AND oth:overlap:overlap25) OR pre:tok:quickly) AND (NOT hyp:tok:is)) OR hyp:tok:lead),((hyp:tok:activity OR hyp:tok:picture) AND hyp:tok:in),(((hyp:tok:ladies OR hyp:tok:surfboard) AND oth:overlap:overlap25) OR pre:tok:injured)
348,((hyp:tok:saw OR pre:tok:swimsuit) OR pre:tok:army),(NOT pre:tok:water),(((hyp:tok:friends OR hyp:tok:tall) OR hyp:tok:trying) OR hyp:tok:marathon),(hyp:tok:basketball OR pre:tok:runner)
349,(((hyp:tok:water AND pre:tok:swimming) OR hyp:tok:happening) OR hyp:tok:furniture),(NOT hyp:tok:people),((hyp:tok:sitting AND pre:tok:knife) OR pre:tok:moon),(hyp:tok:outside OR oth:overlap:overlap50)
350,((hyp:tok:at OR hyp:tok:in) OR hyp:tok:running),((NOT pre:tok:to) AND (hyp:tok:standing AND pre:tok:sitting)),(hyp:tok:human AND pre:tok:army),((((hyp:tok:ladies OR hyp:tok:surfboard) AND oth:overlap:overlap25) OR pre:tok:injured) OR pre:tok:lost)
351,((((oth:overlap:overlap50 OR pre:tok:race) OR pre:tok:game) AND (NOT pre:tok:standing)) OR hyp:tok:nobody),((((hyp:tok:men AND pre:tok:women) OR hyp:tok:brushes) OR hyp:tok:produce) AND (NOT pre:tok:men)),((NOT oth:overlap:overlap25) AND pre:tok:photographed),(hyp:tok:inflatable AND hyp:tok:on)
352,((((hyp:tok:indoors OR hyp:tok:inside) OR hyp:tok:present) OR hyp:tok:outfits) OR hyp:tok:gathered),(((hyp:tok:no OR hyp:tok:nobody) OR hyp:tok:anything) OR pre:tok:excited),((hyp:tok:nobody AND pre:tok:large) AND pre:tok:is),(NOT pre:tok:sitting)
353,(hyp:tok:in OR pre:tok:while),(((pre:tok:in OR pre:tok:on) OR oth:overlap:overlap25) AND (NOT oth:overlap:overlap75)),(((hyp:tok:buddhist OR pre:tok:yarn) OR hyp:tok:stay) OR hyp:tok:hoops),(((hyp:tok:than OR pre:tok:males) OR hyp:tok:wet) OR hyp:tok:least)
354,(hyp:tok:ramp OR hyp:tok:snowball),((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:on)) OR hyp:tok:inside) OR hyp:tok:cat),((((NOT oth:overlap:overlap50) AND (hyp:tok:black AND hyp:tok:wearing)) AND (NOT hyp:tok:shirt)) OR hyp:tok:knee),((hyp:tok:acoustic OR hyp:tok:shoveling) OR pre:tok:injured)
355,(((NOT pre:tok:and) AND (hyp:tok:at OR pre:tok:bike)) OR hyp:tok:green),((((hyp:tok:microscope OR pre:tok:flowered) OR hyp:tok:camouflage) OR hyp:tok:tan) AND hyp:tok:man),(((hyp:tok:basketball OR hyp:tok:teenagers) OR hyp:tok:pet) AND (NOT pre:tok:and)),(NOT pre:tok:another)
356,((((hyp:tok:women AND pre:tok:mcdonald) OR pre:tok:rainy) AND (NOT pre:tok:some)) AND (NOT oth:overlap:overlap50)),(hyp:tok:watched AND pre:tok:young),((((NOT pre:tok:woman) AND (hyp:tok:drinks OR hyp:tok:nobody)) OR hyp:tok:cows) AND (NOT pre:tok:are)),(hyp:tok:dancing OR hyp:tok:running)
357,((NOT pre:tok:on) AND hyp:tok:swimming),((((NOT pre:tok:sitting) AND (hyp:tok:blue OR hyp:tok:sitting)) AND (NOT pre:tok:blue)) AND (NOT pre:tok:from)),(((NOT pre:tok:woman) AND (hyp:tok:drinks OR hyp:tok:nobody)) OR hyp:tok:cows),((hyp:tok:inside AND pre:tok:event) OR pre:tok:tips)
358,((((hyp:tok:naked AND pre:tok:people) OR hyp:tok:hooded) OR hyp:tok:rowboat) OR hyp:tok:roller),(((hyp:tok:wife AND pre:tok:shirt) OR hyp:tok:bystanders) AND (NOT pre:tok:while)),(hyp:tok:is AND pre:tok:students),(((hyp:tok:inside OR pre:tok:running) OR hyp:tok:one) OR hyp:tok:driving)
359,(hyp:tok:step OR pre:tok:checkered),((hyp:tok:outdoors OR hyp:tok:outside) OR hyp:tok:near),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:while) OR hyp:tok:selling),((hyp:tok:driving OR hyp:tok:swimming) OR hyp:tok:rides)
360,((((hyp:tok:jumping OR pre:tok:pet) AND hyp:tok:dog) OR hyp:tok:talks) OR hyp:tok:greyhound),((((NOT pre:tok:to) AND (hyp:tok:cat OR pre:tok:see)) OR hyp:tok:hats) OR hyp:tok:bottoms),(hyp:tok:water AND pre:tok:learning),((((hyp:tok:championship OR hyp:tok:desert) OR hyp:tok:swing) OR hyp:tok:story) OR hyp:tok:neighborhood)
361,(hyp:tok:in AND hyp:tok:riding),((hyp:tok:rink AND pre:tok:to) OR hyp:tok:instructor),((((hyp:tok:mountain OR pre:tok:hiding) OR pre:tok:husky) OR pre:tok:shooting) OR hyp:tok:relaxing),(hyp:tok:sheep AND pre:tok:and)
362,((((hyp:tok:for AND hyp:tok:jump) OR hyp:tok:referee) OR pre:tok:unicycle) OR hyp:tok:shoe),((hyp:tok:bicycle OR pre:tok:below) OR pre:tok:shadow),(hyp:tok:lane OR hyp:tok:pointed),(hyp:tok:park AND oth:overlap:overlap50)
363,(NOT pre:tok:group),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:tall),((hyp:tok:video OR pre:tok:chess) OR hyp:tok:fingers),(hyp:tok:to AND pre:tok:cooks)
364,((NOT oth:overlap:overlap25) AND pre:tok:on),(((NOT oth:overlap:overlap50) AND (oth:overlap:overlap25 OR pre:tok:in)) OR hyp:tok:is),(((hyp:tok:standing AND pre:tok:sitting) AND pre:tok:on) AND hyp:tok:is),(((((NOT oth:overlap:overlap25) AND pre:tok:sitting) AND (NOT pre:tok:man)) OR pre:tok:bucket) AND (NOT hyp:tok:on))
365,(((hyp:tok:sitting OR hyp:tok:sleeping) OR hyp:tok:alone) AND (NOT pre:tok:sitting)),(hyp:tok:bowling AND pre:tok:rescue),(hyp:tok:blows OR hyp:tok:crossing),(((NOT hyp:tok:for) AND (hyp:tok:people OR oth:overlap:overlap75)) OR hyp:tok:near)
366,(((hyp:tok:rope OR pre:tok:uniformed) AND hyp:tok:are) OR hyp:tok:sandwiches),(((pre:tok:married OR pre:tok:splashes) AND pre:tok:as) OR hyp:tok:weapons),((NOT pre:tok:in) AND (hyp:tok:mirror OR hyp:tok:orchestra)),((hyp:tok:sleeping AND pre:tok:dog) OR pre:tok:sunlight)
367,(pre:tok:cherry OR pre:tok:picking),((((NOT pre:tok:dog) AND hyp:tok:dog) AND pre:tok:man) OR hyp:tok:attempt),(hyp:tok:outdoors AND pre:tok:stream),((((hyp:tok:event OR hyp:tok:outside) OR hyp:tok:sunny) AND (NOT pre:tok:people)) OR hyp:tok:kid)
368,(((hyp:tok:friends AND hyp:tok:group) OR hyp:tok:sad) AND (NOT pre:tok:in)),(((((NOT pre:tok:sitting) AND hyp:tok:sitting) AND (NOT hyp:tok:down)) AND (NOT hyp:tok:to)) OR hyp:tok:swimsuit),((hyp:tok:outside OR hyp:tok:something) OR hyp:tok:near),(hyp:tok:is AND hyp:tok:no)
369,(((hyp:tok:cross OR hyp:tok:dinner) OR pre:tok:tattoos) OR pre:tok:climbs),((NOT pre:tok:while) AND (hyp:tok:green OR hyp:tok:wearing)),((((hyp:tok:picnic OR hyp:tok:summer) OR hyp:tok:wheelchair) AND (NOT pre:tok:on)) OR hyp:tok:hats),((NOT oth:overlap:overlap25) AND (pre:tok:images OR pre:tok:wet))
370,(((hyp:tok:eating OR hyp:tok:swimming) OR hyp:tok:space) OR hyp:tok:coffee),((((NOT pre:tok:two) AND (hyp:tok:diving OR pre:tok:between)) AND (NOT pre:tok:with)) OR hyp:tok:waitress),((hyp:tok:outside AND pre:tok:golfer) OR pre:tok:turns),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:after)
371,(hyp:tok:inside OR hyp:tok:kitchen),((hyp:tok:relax OR hyp:tok:uniformed) OR hyp:tok:year),(((hyp:tok:ladies OR pre:tok:lost) OR pre:tok:neighborhood) OR hyp:tok:you),((((NOT pre:tok:walking) AND (hyp:tok:walking AND pre:tok:is)) OR hyp:tok:staircase) AND (NOT pre:tok:red))
372,(((NOT pre:tok:and) AND (pre:tok:with OR pre:tok:working)) OR hyp:tok:no),((hyp:tok:ears OR hyp:tok:multiple) OR hyp:tok:conductor),(hyp:tok:adults AND pre:tok:walking),(hyp:tok:hoping OR hyp:tok:last)
373,(((hyp:tok:men AND pre:tok:smile) OR hyp:tok:steering) OR hyp:tok:onlookers),(((NOT pre:tok:black) AND hyp:tok:black) OR hyp:tok:brown),(((hyp:tok:drinks OR hyp:tok:falls) OR hyp:tok:powerpoint) OR hyp:tok:rollerblading),(hyp:tok:visiting OR pre:tok:urban)
374,(((((NOT pre:tok:on) AND hyp:tok:on) OR hyp:tok:eating) OR hyp:tok:bus) OR pre:tok:all),((((pre:tok:in OR pre:tok:on) OR oth:overlap:overlap25) AND (NOT oth:overlap:overlap75)) AND (NOT hyp:tok:for)),(hyp:tok:puddle OR pre:tok:late),((NOT pre:tok:woman) AND hyp:tok:eating)
375,(((hyp:tok:herself AND pre:tok:woman) OR hyp:tok:cameras) AND (NOT pre:tok:with)),((NOT pre:tok:woman) AND (hyp:tok:bicycle OR hyp:tok:jogging)),((((hyp:tok:cat OR hyp:tok:tv) OR hyp:tok:unicycle) AND (NOT pre:tok:black)) OR hyp:tok:sofa),(pre:tok:dark OR pre:tok:green)
376,(((hyp:tok:- AND pre:tok:while) OR hyp:tok:!) OR pre:tok:fast),((((NOT pre:tok:man) AND hyp:tok:man) AND (NOT pre:tok:his)) AND (NOT pre:tok:shirt)),(((hyp:tok:outside OR oth:overlap:overlap75) OR hyp:tok:there) AND (NOT hyp:tok:in)),((((hyp:tok:chainsaw OR hyp:tok:mask) OR hyp:tok:addressing) OR hyp:tok:mower) AND (NOT hyp:tok:is))
377,((((NOT oth:overlap:overlap50) AND (pre:tok:blue OR pre:tok:in)) AND (NOT pre:tok:men)) AND (NOT pre:tok:suit)),((((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR pre:tok:other) OR pre:tok:ball),(((hyp:tok:dish OR pre:tok:pumpkin) OR hyp:tok:yarn) OR hyp:tok:12),(((hyp:tok:doctors OR hyp:tok:paddles) OR hyp:tok:wheeler) AND hyp:tok:man)
378,(pre:tok:blue OR pre:tok:in),(((NOT oth:overlap:overlap25) AND hyp:tok:nobody) AND (NOT pre:tok:while)),(hyp:tok:running AND pre:tok:men),((NOT pre:tok:in) AND hyp:tok:alone)
379,((((NOT oth:overlap:overlap25) AND pre:tok:on) OR hyp:tok:for) OR pre:tok:sitting),((hyp:tok:running OR hyp:tok:television) OR hyp:tok:sleeps),((hyp:tok:alone OR hyp:tok:empty) OR hyp:tok:sofa),((hyp:tok:than OR pre:tok:males) OR hyp:tok:wet)
380,(hyp:tok:tired OR hyp:tok:yellow),(((hyp:tok:alone OR hyp:tok:swimming) OR hyp:tok:eating) AND (NOT oth:overlap:overlap50)),((hyp:tok:eating OR hyp:tok:nobody) OR hyp:tok:alone),(((hyp:tok:hillside OR hyp:tok:squatting) OR hyp:tok:acoustic) OR hyp:tok:obstacle)
381,(((hyp:tok:tired OR hyp:tok:yellow) AND hyp:tok:man) OR pre:tok:chat),(((NOT pre:tok:and) AND hyp:tok:tall) AND (NOT hyp:tok:is)),((((hyp:tok:pool AND oth:overlap:overlap50) AND hyp:tok:in) OR hyp:tok:roller) AND (NOT hyp:tok:girl)),((((NOT pre:tok:blue) AND (hyp:tok:blue OR hyp:tok:different)) OR hyp:tok:theater) OR hyp:tok:bowl)
382,(hyp:tok:water AND pre:tok:swimming),((((hyp:tok:bedroom OR hyp:tok:inside) OR hyp:tok:chair) OR pre:tok:hose) AND (NOT pre:tok:are)),((NOT hyp:tok:walking) AND (hyp:tok:sitting OR pre:tok:walking)),(((hyp:tok:acoustic OR hyp:tok:shoveling) OR pre:tok:injured) OR pre:tok:lost)
383,(hyp:tok:edge OR hyp:tok:tattoo),(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:is)) AND (NOT hyp:tok:outside)),((((hyp:tok:outside OR hyp:tok:something) OR hyp:tok:near) OR hyp:tok:outdoors) OR hyp:tok:picture),(hyp:tok:groups OR pre:tok:poker)
384,((hyp:tok:jet OR pre:tok:laughing) OR hyp:tok:wood),(hyp:tok:nobody AND oth:overlap:overlap25),(((hyp:tok:brown OR hyp:tok:sad) AND oth:overlap:overlap75) OR pre:tok:females),(hyp:tok:swimming OR hyp:tok:without)
385,(((NOT pre:tok:with) AND (hyp:tok:displaying OR pre:tok:army)) AND (NOT pre:tok:one)),((hyp:tok:dog AND hyp:tok:toy) AND oth:overlap:overlap75),((((hyp:tok:seems OR hyp:tok:speaking) OR hyp:tok:bows) AND (NOT pre:tok:is)) OR hyp:tok:creating),((((NOT pre:tok:dog) AND hyp:tok:running) AND (NOT pre:tok:in)) OR hyp:tok:grassy)
386,(pre:tok:body AND pre:tok:brown),(((hyp:tok:running AND pre:tok:group) OR pre:tok:lane) OR hyp:tok:though),(((hyp:tok:sleeping AND pre:tok:on) OR hyp:tok:sound) AND (NOT pre:tok:man)),(hyp:tok:doctors OR hyp:tok:paddles)
387,(hyp:tok:are AND pre:tok:fight),(NOT pre:tok:person),(((hyp:tok:japanese OR pre:tok:profile) OR hyp:tok:cloudy) AND (NOT pre:tok:with)),(hyp:tok:outdoors OR hyp:tok:outside)
388,(((NOT pre:tok:on) AND hyp:tok:swimming) AND oth:overlap:overlap25),((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:in)),(((hyp:tok:to AND pre:tok:barn) OR hyp:tok:magazine) AND pre:tok:beach),((((hyp:tok:for OR hyp:tok:to) OR pre:tok:playing) AND (NOT oth:overlap:overlap50)) OR hyp:tok:eating)
389,((hyp:tok:human OR pre:tok:surfing) OR pre:tok:chopping),((NOT pre:tok:car) AND (hyp:tok:car OR hyp:tok:sleeping)),(((NOT oth:overlap:overlap50) AND (hyp:tok:fishing OR pre:tok:decorative)) OR hyp:tok:draped),(((NOT pre:tok:dog) AND hyp:tok:running) AND (NOT pre:tok:in))
390,(((hyp:tok:swimming OR hyp:tok:tv) OR hyp:tok:blanket) AND (NOT oth:overlap:overlap50)),(hyp:tok:mask OR pre:tok:go),(((NOT oth:overlap:overlap25) AND (pre:tok:blanket OR pre:tok:experiment)) OR hyp:tok:upset),(hyp:tok:humans AND pre:tok:scarves)
391,((hyp:tok:motor OR pre:tok:motor) AND hyp:tok:women),(((hyp:tok:standing AND pre:tok:sitting) OR hyp:tok:pizza) AND (NOT pre:tok:woman)),(((hyp:tok:beard OR hyp:tok:ladies) AND oth:overlap:overlap25) OR hyp:tok:half),(hyp:tok:red AND pre:tok:yellow)
392,((hyp:tok:countryside OR hyp:tok:newspapers) AND pre:tok:on),(hyp:tok:barbecue AND pre:tok:man),((((hyp:tok:present OR hyp:tok:surrounded) OR hyp:tok:course) OR hyp:tok:buildings) AND (NOT hyp:tok:are)),(NOT pre:tok:one)
393,((((hyp:tok:writing OR pre:tok:lunch) OR pre:tok:nap) OR pre:tok:surfing) OR pre:tok:low),(((hyp:tok:outdoors OR hyp:tok:outside) OR hyp:tok:near) OR hyp:tok:music),((((NOT pre:tok:people) AND (hyp:tok:human OR hyp:tok:people)) OR pre:tok:practicing) OR hyp:tok:bowling),(NOT hyp:tok:running)
394,((hyp:tok:lighting OR hyp:tok:theater) AND pre:tok:in),(((hyp:tok:for OR pre:tok:sitting) OR hyp:tok:tall) OR hyp:tok:running),(hyp:tok:black OR hyp:tok:moon),(((hyp:tok:near OR oth:overlap:overlap75) OR hyp:tok:past) OR hyp:tok:smiling)
395,((((NOT hyp:tok:her) AND (hyp:tok:smiling AND hyp:tok:woman)) AND pre:tok:woman) AND (NOT pre:tok:old)),(hyp:tok:begins OR hyp:tok:year),((hyp:tok:down AND pre:tok:she) OR hyp:tok:short),(((hyp:tok:driving OR hyp:tok:swimming) OR hyp:tok:rides) OR hyp:tok:piano)
396,(hyp:tok:nobody OR hyp:tok:nothing),((hyp:tok:human OR hyp:tok:vehicles) OR pre:tok:stars),((((pre:tok:groom OR pre:tok:surf) OR hyp:tok:5) OR pre:tok:images) AND (NOT pre:tok:man)),(((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) AND (NOT hyp:tok:and)) AND (NOT pre:tok:front))
397,(hyp:tok:station AND pre:tok:down),(hyp:tok:some AND hyp:tok:this),(hyp:tok:formal OR pre:tok:act),((NOT oth:overlap:overlap50) AND (hyp:tok:inside OR hyp:tok:sitting))
