,Cluster1,Cluster2,Cluster3,Cluster4
289,(hyp:tok:swimming OR hyp:tok:waiting),((((pre:tok:boy AND pre:tok:skateboard) OR hyp:tok:wheeler) AND (NOT oth:overlap:overlap50)) OR hyp:tok:apron),((((hyp:tok:swimming OR hyp:tok:woods) OR hyp:tok:runs) AND (NOT pre:tok:in)) OR pre:tok:relax),(hyp:tok:blue OR hyp:tok:different)
290,(((NOT pre:tok:running) AND (hyp:tok:chess OR hyp:tok:running)) OR hyp:tok:new),((hyp:tok:running OR pre:tok:sitting) OR pre:tok:pool),(hyp:tok:bamboo OR hyp:tok:rowing),(((pre:tok:barn OR pre:tok:ocean) OR hyp:tok:bathtub) AND pre:tok:in)
291,((((hyp:tok:home OR pre:tok:performs) OR hyp:tok:pizza) OR hyp:tok:naked) OR hyp:tok:bed),(((hyp:tok:activity AND pre:tok:with) OR pre:tok:ballet) AND pre:tok:and),(((NOT pre:tok:in) AND (hyp:tok:falls OR hyp:tok:ladies)) OR hyp:tok:acoustic),((hyp:tok:inside AND pre:tok:on) AND hyp:tok:is)
292,(pre:tok:skateboarder OR pre:tok:snowman),((hyp:tok:gear OR pre:tok:poster) OR hyp:tok:shoveling),((hyp:tok:men AND pre:tok:sandals) OR hyp:tok:jean),((hyp:tok:not AND pre:tok:two) OR hyp:tok:international)
293,((((NOT pre:tok:people) AND hyp:tok:nobody) AND (NOT pre:tok:front)) AND (NOT pre:tok:is)),(((hyp:tok:shop AND oth:overlap:overlap50) OR pre:tok:nutcracker) AND (NOT pre:tok:dressed)),((NOT oth:overlap:overlap25) AND hyp:tok:is),(hyp:tok:near OR oth:overlap:overlap75)
294,((((NOT oth:overlap:overlap50) AND hyp:tok:outdoors) AND (NOT pre:tok:man)) AND (NOT hyp:tok:there)),(((NOT pre:tok:while) AND (hyp:tok:green OR hyp:tok:wearing)) AND (NOT hyp:tok:and)),((((NOT pre:tok:in) AND (hyp:tok:falls OR hyp:tok:ladies)) OR hyp:tok:acoustic) OR pre:tok:injured),((hyp:tok:name OR pre:tok:pumpkin) AND hyp:tok:boy)
295,((hyp:tok:lunch OR hyp:tok:sits) OR hyp:tok:chair),((((oth:overlap:overlap25 OR pre:tok:in) OR pre:tok:and) AND (NOT hyp:tok:sitting)) AND (NOT hyp:tok:sleeping)),(((hyp:tok:bus OR hyp:tok:phone) OR hyp:tok:orchestra) OR pre:tok:!),(hyp:tok:championship OR hyp:tok:desert)
296,(((pre:tok:design OR pre:tok:placing) OR pre:tok:folding) OR pre:tok:telling),((hyp:tok:dinner AND pre:tok:at) AND pre:tok:and),(((hyp:tok:staircase AND pre:tok:is) OR hyp:tok:lighting) AND pre:tok:shirt),(((hyp:tok:booth OR pre:tok:skiing) AND pre:tok:white) OR hyp:tok:japanese)
297,(hyp:tok:preparing AND pre:tok:from),(((NOT pre:tok:man) AND (hyp:tok:down AND hyp:tok:sitting)) AND (NOT pre:tok:with)),((((hyp:tok:outdoors OR hyp:tok:vehicle) OR hyp:tok:moving) OR hyp:tok:feet) OR hyp:tok:been),(NOT hyp:tok:woman)
298,((((hyp:tok:among OR pre:tok:puts) AND pre:tok:at) OR pre:tok:television) OR hyp:tok:skate),((((NOT pre:tok:shirt) AND (hyp:tok:blue OR hyp:tok:brown)) OR pre:tok:spray) AND (NOT pre:tok:black)),(((hyp:tok:ladies OR hyp:tok:vegetable) OR hyp:tok:international) OR pre:tok:neighborhood),((hyp:tok:black AND pre:tok:white) AND hyp:tok:is)
299,((hyp:tok:at AND hyp:tok:coffee) AND hyp:tok:drinking),((hyp:tok:is OR pre:tok:in) OR pre:tok:on),(((hyp:tok:outdoors OR hyp:tok:vehicle) OR hyp:tok:moving) OR hyp:tok:feet),(((NOT pre:tok:and) AND (hyp:tok:in AND hyp:tok:swim)) AND (NOT hyp:tok:is))
300,((hyp:tok:barely OR hyp:tok:sweater) OR hyp:tok:tie),(((hyp:tok:is AND pre:tok:running) OR pre:tok:wheeler) OR pre:tok:hits),((NOT pre:tok:to) AND (hyp:tok:after OR hyp:tok:for)),(hyp:tok:are AND hyp:tok:chinese)
301,(((oth:overlap:overlap50 OR pre:tok:white) OR pre:tok:girl) AND (NOT pre:tok:at)),(hyp:tok:park AND hyp:tok:water),(hyp:tok:lane OR hyp:tok:milk),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:'s)
302,(hyp:tok:swimming OR pre:tok:swimming),((((hyp:tok:human OR pre:tok:daughters) OR pre:tok:steering) OR pre:tok:mural) OR hyp:tok:artwork),((hyp:tok:shirt AND pre:tok:skates) OR hyp:tok:pipes),(((NOT pre:tok:in) AND (hyp:tok:lane OR hyp:tok:nine)) OR hyp:tok:waterfall)
303,(((hyp:tok:rope OR pre:tok:uniformed) AND hyp:tok:are) OR hyp:tok:sandwiches),((pre:tok:lost OR pre:tok:moon) OR hyp:tok:strike),((((hyp:tok:eating OR hyp:tok:sleeping) OR hyp:tok:sleeps) OR hyp:tok:couch) OR hyp:tok:asleep),((((hyp:tok:hoops OR pre:tok:yarn) OR hyp:tok:sunlight) OR pre:tok:pumpkin) AND (NOT hyp:tok:to))
304,((((hyp:tok:inside OR hyp:tok:kitchen) OR hyp:tok:bar) AND (NOT oth:overlap:overlap50)) OR pre:tok:cafe),((((NOT pre:tok:is) AND (pre:tok:city OR pre:tok:sitting)) OR pre:tok:clothes) AND (NOT oth:overlap:overlap50)),(hyp:tok:alone OR hyp:tok:empty),((NOT oth:overlap:overlap25) AND (pre:tok:dark OR pre:tok:green))
305,(((((NOT hyp:tok:are) AND hyp:tok:swimming) AND (NOT oth:overlap:overlap75)) OR hyp:tok:draped) AND (NOT pre:tok:his)),(hyp:tok:bar AND hyp:tok:woman),(((NOT pre:tok:to) AND (hyp:tok:after OR hyp:tok:for)) OR hyp:tok:first),(hyp:tok:ladies OR hyp:tok:surfboard)
306,(((NOT hyp:tok:are) AND hyp:tok:swimming) AND (NOT oth:overlap:overlap75)),(((NOT pre:tok:is) AND (hyp:tok:bar AND hyp:tok:woman)) OR pre:tok:artwork),((((hyp:tok:couple AND pre:tok:sunset) OR hyp:tok:move) AND (NOT pre:tok:with)) AND (NOT pre:tok:is)),(hyp:tok:tall OR hyp:tok:trying)
307,(hyp:tok:lead AND pre:tok:and),((pre:tok:cherry OR pre:tok:fence) OR pre:tok:ft),(((((NOT pre:tok:to) AND hyp:tok:to) AND oth:overlap:overlap50) OR hyp:tok:toward) OR hyp:tok:bikers),(hyp:tok:fixing AND pre:tok:kite)
308,((((hyp:tok:swimming AND pre:tok:orange) OR hyp:tok:empty) AND (NOT pre:tok:on)) OR hyp:tok:sandwiches),(((NOT pre:tok:and) AND (hyp:tok:home AND pre:tok:beach)) AND hyp:tok:is),((hyp:tok:running OR hyp:tok:sleeping) OR hyp:tok:alone),(((hyp:tok:free OR hyp:tok:moon) OR hyp:tok:bath) OR pre:tok:pier)
309,(((hyp:tok:running AND pre:tok:woman) OR pre:tok:flowered) OR hyp:tok:i),(((hyp:tok:is OR pre:tok:in) OR pre:tok:on) AND (NOT oth:overlap:overlap75)),(((NOT oth:overlap:overlap50) AND pre:tok:on) OR hyp:tok:eating),(((hyp:tok:ladies OR hyp:tok:surfboard) AND oth:overlap:overlap25) OR pre:tok:injured)
310,(hyp:tok:man AND hyp:tok:snowboarder),(pre:tok:creating OR pre:tok:moon),((((hyp:tok:enjoying OR hyp:tok:lab) OR pre:tok:concert) OR pre:tok:funny) OR hyp:tok:fan),(hyp:tok:basketball OR pre:tok:runner)
311,(pre:tok:living OR pre:tok:shaving),((((hyp:tok:brushes OR hyp:tok:swims) OR hyp:tok:bottles) OR hyp:tok:tutu) OR hyp:tok:diver),(pre:tok:off AND pre:tok:others),(hyp:tok:outside OR oth:overlap:overlap50)
312,(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:next)) OR hyp:tok:eating),((hyp:tok:compete OR hyp:tok:microscope) OR hyp:tok:camouflage),(((NOT pre:tok:in) AND (hyp:tok:standing AND pre:tok:sitting)) AND (NOT pre:tok:her)),((((hyp:tok:ladies OR hyp:tok:surfboard) AND oth:overlap:overlap25) OR pre:tok:injured) OR pre:tok:lost)
313,((((NOT pre:tok:while) AND hyp:tok:is) OR pre:tok:by) AND (NOT hyp:tok:his)),((hyp:tok:device OR hyp:tok:lamp) AND hyp:tok:holding),(((hyp:tok:his AND oth:overlap:overlap75) OR hyp:tok:climbs) OR hyp:tok:students),(hyp:tok:inflatable AND hyp:tok:on)
314,((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:blue)),((hyp:tok:blonde AND pre:tok:brown) OR hyp:tok:sleeved),(pre:tok:groom OR pre:tok:meet),(NOT pre:tok:another)
315,((hyp:tok:cows AND pre:tok:people) OR pre:tok:numbers),((((hyp:tok:blonde AND pre:tok:brown) OR hyp:tok:sleeved) AND (NOT pre:tok:are)) OR pre:tok:auditorium),((((hyp:tok:at AND pre:tok:ride) OR pre:tok:rowing) OR hyp:tok:pets) OR pre:tok:races),(((hyp:tok:than OR pre:tok:males) OR hyp:tok:wet) OR hyp:tok:least)
316,(hyp:tok:cats AND hyp:tok:various),((hyp:tok:heading OR hyp:tok:way) AND hyp:tok:are),(hyp:tok:beach AND pre:tok:walking),((hyp:tok:acoustic OR hyp:tok:shoveling) OR pre:tok:injured)
317,((((hyp:tok:lap OR hyp:tok:television) OR hyp:tok:pig) OR hyp:tok:bedroom) OR hyp:tok:clean),(((hyp:tok:rink AND pre:tok:to) OR hyp:tok:instructor) AND pre:tok:large),(((hyp:tok:eating OR hyp:tok:nobody) OR hyp:tok:alone) OR hyp:tok:drives),(hyp:tok:dancing OR hyp:tok:running)
318,((((NOT pre:tok:and) AND (hyp:tok:at OR pre:tok:bike)) OR hyp:tok:green) OR hyp:tok:white),((NOT pre:tok:two) AND (hyp:tok:diving OR pre:tok:between)),(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:sitting)) OR hyp:tok:sleeping),((hyp:tok:inside AND pre:tok:event) OR pre:tok:tips)
319,((hyp:tok:cross OR hyp:tok:dinner) OR pre:tok:tattoos),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:his),(hyp:tok:his AND oth:overlap:overlap75),(((hyp:tok:inside OR pre:tok:running) OR hyp:tok:one) OR hyp:tok:driving)
320,((((hyp:tok:is OR hyp:tok:people) OR hyp:tok:woman) AND (NOT pre:tok:street)) AND (NOT hyp:tok:girl)),((((hyp:tok:woman AND pre:tok:man) OR hyp:tok:eating) AND (NOT pre:tok:woman)) OR pre:tok:competition),(hyp:tok:tools AND pre:tok:and),((hyp:tok:driving OR hyp:tok:swimming) OR hyp:tok:rides)
321,((hyp:tok:home AND pre:tok:seat) OR hyp:tok:waters),(((hyp:tok:outside OR hyp:tok:park) OR hyp:tok:older) OR hyp:tok:beach),(hyp:tok:swimming OR hyp:tok:woods),((((hyp:tok:championship OR hyp:tok:desert) OR hyp:tok:swing) OR hyp:tok:story) OR hyp:tok:neighborhood)
322,(NOT pre:tok:camera),(((hyp:tok:bicycle OR pre:tok:below) OR pre:tok:shadow) OR hyp:tok:waist),(((NOT pre:tok:in) AND (hyp:tok:mirror OR hyp:tok:orchestra)) OR pre:tok:training),(hyp:tok:sheep AND pre:tok:and)
323,(((((NOT pre:tok:running) AND hyp:tok:running) AND oth:overlap:overlap25) AND (NOT hyp:tok:man)) AND (NOT pre:tok:two)),(((pre:tok:its OR pre:tok:riding) OR hyp:tok:shooting) OR pre:tok:stunt),(hyp:tok:in AND hyp:tok:statue),(hyp:tok:park AND oth:overlap:overlap50)
324,(hyp:tok:humans OR pre:tok:pick),((hyp:tok:touching OR hyp:tok:wet) OR hyp:tok:animals),(((hyp:tok:couple AND pre:tok:sunset) OR hyp:tok:move) AND (NOT pre:tok:with)),(hyp:tok:to AND pre:tok:cooks)
325,((NOT oth:overlap:overlap50) AND (hyp:tok:in OR pre:tok:walking)),(hyp:tok:heading OR hyp:tok:way),(pre:tok:sitting OR pre:tok:yellow),(((((NOT oth:overlap:overlap25) AND pre:tok:sitting) AND (NOT pre:tok:man)) OR pre:tok:bucket) AND (NOT hyp:tok:on))
326,(((hyp:tok:in AND pre:tok:rock) OR hyp:tok:dishes) AND hyp:tok:man),(((hyp:tok:is OR pre:tok:in) OR pre:tok:on) AND (NOT oth:overlap:overlap50)),(pre:tok:seems OR pre:tok:skiing),(((NOT hyp:tok:for) AND (hyp:tok:people OR oth:overlap:overlap75)) OR hyp:tok:near)
327,(((NOT hyp:tok:with) AND (hyp:tok:favorite OR hyp:tok:tall)) AND (NOT pre:tok:standing)),((((NOT pre:tok:white) AND hyp:tok:white) OR hyp:tok:heels) AND pre:tok:and),(hyp:tok:stroll OR hyp:tok:tan),((hyp:tok:sleeping AND pre:tok:dog) OR pre:tok:sunlight)
328,(((hyp:tok:hoops OR hyp:tok:rollerblading) OR hyp:tok:outer) OR pre:tok:turns),((NOT pre:tok:running) AND (hyp:tok:running OR hyp:tok:runs)),(hyp:tok:accordion AND pre:tok:and),((((hyp:tok:event OR hyp:tok:outside) OR hyp:tok:sunny) AND (NOT pre:tok:people)) OR hyp:tok:kid)
329,(((hyp:tok:group AND pre:tok:motorcyclists) OR hyp:tok:sofa) AND pre:tok:background),((((hyp:tok:standing AND pre:tok:sitting) OR hyp:tok:pizza) AND (NOT pre:tok:woman)) OR hyp:tok:everyone),((((hyp:tok:blows OR hyp:tok:crossing) OR hyp:tok:jerseys) AND (NOT hyp:tok:are)) AND (NOT pre:tok:on)),(hyp:tok:is AND hyp:tok:no)
330,(pre:tok:hikers OR pre:tok:lane),(hyp:tok:instrument AND hyp:tok:with),((pre:tok:groom OR pre:tok:meet) AND hyp:tok:black),((NOT oth:overlap:overlap25) AND (pre:tok:images OR pre:tok:wet))
331,(((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:home),(hyp:tok:brother OR pre:tok:tee),((hyp:tok:swimming AND pre:tok:holding) OR hyp:tok:outer),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:after)
332,((((hyp:tok:dinner AND pre:tok:food) OR hyp:tok:airplane) AND (NOT hyp:tok:is)) OR hyp:tok:rocky),((((hyp:tok:at OR hyp:tok:to) OR hyp:tok:for) OR hyp:tok:his) OR pre:tok:working),((hyp:tok:activity OR hyp:tok:picture) AND hyp:tok:in),((((NOT pre:tok:walking) AND (hyp:tok:walking AND pre:tok:is)) OR hyp:tok:staircase) AND (NOT pre:tok:red))
333,((NOT pre:tok:in) AND (hyp:tok:inside AND pre:tok:man)),((NOT hyp:tok:outside) AND (hyp:tok:in OR oth:overlap:overlap25)),(((hyp:tok:friends OR hyp:tok:tall) OR hyp:tok:trying) OR hyp:tok:marathon),(hyp:tok:hoping OR hyp:tok:last)
334,((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:wearing)) OR hyp:tok:eating) AND (NOT hyp:tok:people)),(((pre:tok:creating OR pre:tok:moon) OR hyp:tok:poor) OR hyp:tok:guitars),((hyp:tok:sitting AND pre:tok:knife) OR pre:tok:moon),(hyp:tok:visiting OR pre:tok:urban)
335,(NOT hyp:tok:person),(hyp:tok:microscope OR pre:tok:flowered),(hyp:tok:human AND pre:tok:army),((NOT pre:tok:woman) AND hyp:tok:eating)
336,((hyp:tok:hoops OR hyp:tok:rollerblading) OR hyp:tok:outer),(hyp:tok:running OR hyp:tok:runs),((NOT oth:overlap:overlap25) AND pre:tok:photographed),(pre:tok:dark OR pre:tok:green)
337,(((pre:tok:doctors OR pre:tok:numbered) OR pre:tok:prepare) OR hyp:tok:maroon),(((((NOT pre:tok:black) AND hyp:tok:black) AND (NOT hyp:tok:wearing)) AND (NOT pre:tok:and)) OR hyp:tok:rolled),((hyp:tok:nobody AND pre:tok:large) AND pre:tok:is),((((hyp:tok:chainsaw OR hyp:tok:mask) OR hyp:tok:addressing) OR hyp:tok:mower) AND (NOT hyp:tok:is))
338,(hyp:tok:groceries AND pre:tok:people),((hyp:tok:sits OR hyp:tok:sleeping) OR hyp:tok:nap),(((hyp:tok:buddhist OR pre:tok:yarn) OR hyp:tok:stay) OR hyp:tok:hoops),(((hyp:tok:doctors OR hyp:tok:paddles) OR hyp:tok:wheeler) AND hyp:tok:man)
339,((((NOT oth:overlap:overlap50) AND (hyp:tok:cat OR hyp:tok:eating)) OR hyp:tok:driving) AND (NOT pre:tok:and)),(((hyp:tok:running OR hyp:tok:television) OR hyp:tok:sleeps) AND (NOT oth:overlap:overlap75)),((((NOT oth:overlap:overlap50) AND (hyp:tok:black AND hyp:tok:wearing)) AND (NOT hyp:tok:shirt)) OR hyp:tok:knee),((NOT pre:tok:in) AND hyp:tok:alone)
340,(((hyp:tok:human OR hyp:tok:humans) OR pre:tok:farmer) OR pre:tok:crafts),((NOT hyp:tok:to) AND (oth:overlap:overlap25 OR pre:tok:and)),(((hyp:tok:basketball OR hyp:tok:teenagers) OR hyp:tok:pet) AND (NOT pre:tok:and)),((hyp:tok:than OR pre:tok:males) OR hyp:tok:wet)
341,(((oth:overlap:overlap50 OR pre:tok:play) OR hyp:tok:person) OR pre:tok:stand),((((hyp:tok:eating OR hyp:tok:office) AND hyp:tok:in) OR hyp:tok:bath) OR pre:tok:listens),((((NOT pre:tok:woman) AND (hyp:tok:drinks OR hyp:tok:nobody)) OR hyp:tok:cows) AND (NOT pre:tok:are)),(((hyp:tok:hillside OR hyp:tok:squatting) OR hyp:tok:acoustic) OR hyp:tok:obstacle)
342,(pre:tok:movie OR pre:tok:produce),(((hyp:tok:nobody OR hyp:tok:sleeping) OR hyp:tok:empty) OR hyp:tok:nap),(((NOT pre:tok:woman) AND (hyp:tok:drinks OR hyp:tok:nobody)) OR hyp:tok:cows),((((NOT pre:tok:blue) AND (hyp:tok:blue OR hyp:tok:different)) OR hyp:tok:theater) OR hyp:tok:bowl)
343,(hyp:tok:empty OR hyp:tok:ocean),(((hyp:tok:conversation OR pre:tok:lying) AND pre:tok:in) OR hyp:tok:traditional),(hyp:tok:is AND pre:tok:students),(((hyp:tok:acoustic OR hyp:tok:shoveling) OR pre:tok:injured) OR pre:tok:lost)
344,(hyp:tok:dog OR hyp:tok:in),(((hyp:tok:ball AND pre:tok:dog) OR pre:tok:shown) AND (NOT pre:tok:are)),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:while) OR hyp:tok:selling),(hyp:tok:groups OR pre:tok:poker)
345,(hyp:tok:human OR hyp:tok:wearing),(hyp:tok:bicycle OR hyp:tok:jogging),(hyp:tok:water AND pre:tok:learning),(hyp:tok:swimming OR hyp:tok:without)
346,((pre:tok:movie OR pre:tok:produce) AND hyp:tok:is),(((hyp:tok:opponent OR hyp:tok:shaped) OR hyp:tok:sticks) OR hyp:tok:religious),((((hyp:tok:mountain OR pre:tok:hiding) OR pre:tok:husky) OR pre:tok:shooting) OR hyp:tok:relaxing),((((NOT pre:tok:dog) AND hyp:tok:running) AND (NOT pre:tok:in)) OR hyp:tok:grassy)
347,((((hyp:tok:lighting OR hyp:tok:theater) AND pre:tok:in) OR hyp:tok:cafeteria) AND (NOT pre:tok:with)),(hyp:tok:dancing OR hyp:tok:field),(hyp:tok:lane OR hyp:tok:pointed),(hyp:tok:doctors OR hyp:tok:paddles)
348,((hyp:tok:bedroom OR hyp:tok:stuck) OR hyp:tok:clock),(((NOT pre:tok:man) AND (hyp:tok:mirror OR pre:tok:yelling)) AND hyp:tok:in),((hyp:tok:video OR pre:tok:chess) OR hyp:tok:fingers),((((hyp:tok:for OR hyp:tok:to) OR pre:tok:playing) AND (NOT oth:overlap:overlap50)) OR hyp:tok:eating)
349,(((NOT pre:tok:two) AND hyp:tok:outside) OR hyp:tok:outdoors),(hyp:tok:relax OR hyp:tok:uniformed),(((hyp:tok:standing AND pre:tok:sitting) AND pre:tok:on) AND hyp:tok:is),(((NOT pre:tok:dog) AND hyp:tok:running) AND (NOT pre:tok:in))
350,((pre:tok:skateboarder OR pre:tok:snowman) OR hyp:tok:face),((((hyp:tok:naked OR hyp:tok:swimming) OR pre:tok:winter) OR hyp:tok:coffee) AND (NOT oth:overlap:overlap75)),(hyp:tok:blows OR hyp:tok:crossing),(hyp:tok:humans AND pre:tok:scarves)
351,((hyp:tok:bench AND pre:tok:is) OR pre:tok:terrain),((((hyp:tok:nobody OR pre:tok:enjoys) OR pre:tok:leaping) OR hyp:tok:everyone) AND (NOT pre:tok:woman)),((NOT pre:tok:in) AND (hyp:tok:mirror OR hyp:tok:orchestra)),(hyp:tok:red AND pre:tok:yellow)
352,((((hyp:tok:beer AND pre:tok:man) OR hyp:tok:balance) AND pre:tok:in) AND (NOT hyp:tok:at)),((((hyp:tok:there OR oth:overlap:overlap50) OR hyp:tok:outside) OR pre:tok:red) OR hyp:tok:person),(hyp:tok:outdoors AND pre:tok:stream),(NOT pre:tok:one)
353,((hyp:tok:saw OR pre:tok:swimsuit) OR pre:tok:army),(((hyp:tok:after OR hyp:tok:for) OR hyp:tok:mother) OR hyp:tok:before),((hyp:tok:outside OR hyp:tok:something) OR hyp:tok:near),(NOT hyp:tok:running)
354,(((hyp:tok:water AND pre:tok:swimming) OR hyp:tok:happening) OR hyp:tok:furniture),(((hyp:tok:device OR hyp:tok:lamp) AND hyp:tok:holding) OR pre:tok:dead),((((hyp:tok:picnic OR hyp:tok:summer) OR hyp:tok:wheelchair) AND (NOT pre:tok:on)) OR hyp:tok:hats),(((hyp:tok:near OR oth:overlap:overlap75) OR hyp:tok:past) OR hyp:tok:smiling)
355,((hyp:tok:at OR hyp:tok:in) OR hyp:tok:running),(hyp:tok:shoot OR hyp:tok:steering),((hyp:tok:outside AND pre:tok:golfer) OR pre:tok:turns),(((hyp:tok:driving OR hyp:tok:swimming) OR hyp:tok:rides) OR hyp:tok:piano)
356,((((oth:overlap:overlap50 OR pre:tok:race) OR pre:tok:game) AND (NOT pre:tok:standing)) OR hyp:tok:nobody),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:his) OR hyp:tok:at) OR hyp:tok:while),(((hyp:tok:ladies OR pre:tok:lost) OR pre:tok:neighborhood) OR hyp:tok:you),(((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) AND (NOT hyp:tok:and)) AND (NOT pre:tok:front))
357,((((hyp:tok:indoors OR hyp:tok:inside) OR hyp:tok:present) OR hyp:tok:outfits) OR hyp:tok:gathered),((hyp:tok:is AND pre:tok:running) OR pre:tok:wheeler),(hyp:tok:adults AND pre:tok:walking),((NOT oth:overlap:overlap50) AND (hyp:tok:inside OR hyp:tok:sitting))
358,(hyp:tok:in OR pre:tok:while),((((hyp:tok:tall AND oth:overlap:overlap25) OR pre:tok:quickly) AND (NOT hyp:tok:is)) OR hyp:tok:lead),(((hyp:tok:drinks OR hyp:tok:falls) OR hyp:tok:powerpoint) OR hyp:tok:rollerblading),(((hyp:tok:lane OR hyp:tok:soccer) OR pre:tok:parade) OR pre:tok:cats)
359,(hyp:tok:ramp OR hyp:tok:snowball),((NOT pre:tok:to) AND (hyp:tok:standing AND pre:tok:sitting)),(hyp:tok:puddle OR pre:tok:late),(hyp:tok:flip OR hyp:tok:not)
360,(((NOT pre:tok:and) AND (hyp:tok:at OR pre:tok:bike)) OR hyp:tok:green),((((hyp:tok:men AND pre:tok:women) OR hyp:tok:brushes) OR hyp:tok:produce) AND (NOT pre:tok:men)),((((hyp:tok:cat OR hyp:tok:tv) OR hyp:tok:unicycle) AND (NOT pre:tok:black)) OR hyp:tok:sofa),((((hyp:tok:inside OR pre:tok:running) OR hyp:tok:one) OR hyp:tok:driving) OR hyp:tok:drives)
361,((((hyp:tok:women AND pre:tok:mcdonald) OR pre:tok:rainy) AND (NOT pre:tok:some)) AND (NOT oth:overlap:overlap50)),(((hyp:tok:no OR hyp:tok:nobody) OR hyp:tok:anything) OR pre:tok:excited),(((hyp:tok:outside OR oth:overlap:overlap75) OR hyp:tok:there) AND (NOT hyp:tok:in)),((hyp:tok:basketball AND pre:tok:line) OR hyp:tok:deer)
362,((NOT pre:tok:on) AND hyp:tok:swimming),(((pre:tok:in OR pre:tok:on) OR oth:overlap:overlap25) AND (NOT oth:overlap:overlap75)),(((hyp:tok:dish OR pre:tok:pumpkin) OR hyp:tok:yarn) OR hyp:tok:12),(hyp:tok:people AND hyp:tok:sitting)
363,((((hyp:tok:naked AND pre:tok:people) OR hyp:tok:hooded) OR hyp:tok:rowboat) OR hyp:tok:roller),((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:on)) OR hyp:tok:inside) OR hyp:tok:cat),(hyp:tok:running AND pre:tok:men),((hyp:tok:eating OR hyp:tok:tv) AND hyp:tok:are)
364,(hyp:tok:step OR pre:tok:checkered),((((hyp:tok:microscope OR pre:tok:flowered) OR hyp:tok:camouflage) OR hyp:tok:tan) AND hyp:tok:man),((hyp:tok:alone OR hyp:tok:empty) OR hyp:tok:sofa),(hyp:tok:curly OR hyp:tok:khaki)
365,((((hyp:tok:jumping OR pre:tok:pet) AND hyp:tok:dog) OR hyp:tok:talks) OR hyp:tok:greyhound),(hyp:tok:watched AND pre:tok:young),((hyp:tok:eating OR hyp:tok:nobody) OR hyp:tok:alone),((hyp:tok:stopped OR pre:tok:gymnasium) AND hyp:tok:are)
366,(hyp:tok:in AND hyp:tok:riding),((((NOT pre:tok:sitting) AND (hyp:tok:blue OR hyp:tok:sitting)) AND (NOT pre:tok:blue)) AND (NOT pre:tok:from)),((((hyp:tok:pool AND oth:overlap:overlap50) AND hyp:tok:in) OR hyp:tok:roller) AND (NOT hyp:tok:girl)),((hyp:tok:some OR oth:overlap:overlap50) OR hyp:tok:something)
367,((((hyp:tok:for AND hyp:tok:jump) OR hyp:tok:referee) OR pre:tok:unicycle) OR hyp:tok:shoe),(((hyp:tok:wife AND pre:tok:shirt) OR hyp:tok:bystanders) AND (NOT pre:tok:while)),((NOT hyp:tok:walking) AND (hyp:tok:sitting OR pre:tok:walking)),(((NOT pre:tok:walking) AND (hyp:tok:walking AND pre:tok:is)) OR hyp:tok:staircase)
368,(((hyp:tok:sitting OR hyp:tok:sleeping) OR hyp:tok:alone) AND (NOT pre:tok:sitting)),((hyp:tok:outdoors OR hyp:tok:outside) OR hyp:tok:near),((((hyp:tok:outside OR hyp:tok:something) OR hyp:tok:near) OR hyp:tok:outdoors) OR hyp:tok:picture),((hyp:tok:doctors OR hyp:tok:paddles) OR hyp:tok:wheeler)
369,(pre:tok:cherry OR pre:tok:picking),((((NOT pre:tok:to) AND (hyp:tok:cat OR pre:tok:see)) OR hyp:tok:hats) OR hyp:tok:bottoms),(((hyp:tok:brown OR hyp:tok:sad) AND oth:overlap:overlap75) OR pre:tok:females),((hyp:tok:mural AND pre:tok:with) OR hyp:tok:butterfly)
370,(((hyp:tok:friends AND hyp:tok:group) OR hyp:tok:sad) AND (NOT pre:tok:in)),(((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:on)) OR hyp:tok:inside),((((hyp:tok:seems OR hyp:tok:speaking) OR hyp:tok:bows) AND (NOT pre:tok:is)) OR hyp:tok:creating),((NOT pre:tok:dog) AND hyp:tok:running)
371,(((hyp:tok:cross OR hyp:tok:dinner) OR pre:tok:tattoos) OR pre:tok:climbs),((hyp:tok:rink AND pre:tok:to) OR hyp:tok:instructor),(((hyp:tok:sleeping AND pre:tok:on) OR hyp:tok:sound) AND (NOT pre:tok:man)),((NOT pre:tok:girl) AND (hyp:tok:girl AND pre:tok:boy))
