,Cluster1,Cluster2,Cluster3,Cluster4
321,(hyp:tok:swimming OR hyp:tok:waiting),((hyp:tok:man AND pre:tok:girl) OR hyp:tok:brushes),((((hyp:tok:dancing OR hyp:tok:playing) OR pre:tok:against) AND (NOT oth:overlap:overlap75)) OR hyp:tok:through),((((hyp:tok:blue AND pre:tok:red) AND pre:tok:shirt) OR pre:tok:auditorium) AND (NOT pre:tok:wall))
322,(hyp:tok:asleep OR hyp:tok:nobody),(hyp:tok:running OR hyp:tok:runs),(hyp:tok:outside OR hyp:tok:to),(hyp:tok:watched AND pre:tok:young)
323,(((hyp:tok:friends OR hyp:tok:shopping) OR hyp:tok:sister) OR hyp:tok:trip),((((hyp:tok:kisses OR pre:tok:soda) AND hyp:tok:with) OR pre:tok:diaper) AND (NOT pre:tok:on)),((NOT pre:tok:people) AND (hyp:tok:human OR hyp:tok:people)),((((hyp:tok:doctors OR hyp:tok:paddles) OR hyp:tok:wheeler) AND hyp:tok:man) AND (NOT hyp:tok:his))
324,(NOT pre:tok:running),((((NOT pre:tok:at) AND (hyp:tok:sitting OR hyp:tok:sleeping)) OR hyp:tok:sits) AND (NOT pre:tok:sits)),(pre:tok:sitting OR pre:tok:yellow),((hyp:tok:inside OR pre:tok:running) OR hyp:tok:one)
325,((((NOT hyp:tok:are) AND (hyp:tok:humans OR pre:tok:pick)) AND (NOT oth:overlap:overlap25)) OR pre:tok:turns),((NOT pre:tok:in) AND hyp:tok:shoot),(((hyp:tok:swimming OR hyp:tok:woods) OR hyp:tok:runs) AND (NOT pre:tok:in)),(((NOT pre:tok:blue) AND (hyp:tok:blue OR hyp:tok:different)) OR hyp:tok:theater)
326,(hyp:tok:sunny AND pre:tok:her),((hyp:tok:men AND pre:tok:flags) AND hyp:tok:riding),(hyp:tok:bath OR hyp:tok:inside),((hyp:tok:any OR hyp:tok:tops) AND pre:tok:dark)
327,(hyp:tok:beard OR hyp:tok:robes),(((hyp:tok:saw OR pre:tok:muddy) OR hyp:tok:handing) AND (NOT hyp:tok:is)),((NOT pre:tok:to) AND (hyp:tok:are AND hyp:tok:outside)),(((((NOT pre:tok:on) AND hyp:tok:sleeping) AND (NOT pre:tok:to)) AND (NOT pre:tok:with)) AND (NOT pre:tok:white))
328,((hyp:tok:walking AND oth:overlap:overlap75) OR hyp:tok:look),((((hyp:tok:cooking OR hyp:tok:walking) OR hyp:tok:school) AND (NOT pre:tok:walking)) OR hyp:tok:bus),((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there),(((hyp:tok:visiting OR pre:tok:urban) AND pre:tok:older) OR pre:tok:moon)
329,(((((NOT pre:tok:man) AND hyp:tok:wearing) AND hyp:tok:is) OR pre:tok:pet) OR hyp:tok:sleep),((NOT pre:tok:running) AND (hyp:tok:running OR hyp:tok:runs)),((hyp:tok:no OR hyp:tok:swimming) OR hyp:tok:cats),((hyp:tok:boat OR hyp:tok:riding) OR hyp:tok:smiling)
330,(((NOT pre:tok:sitting) AND hyp:tok:sitting) OR pre:tok:studying),((NOT oth:overlap:overlap50) AND (oth:overlap:overlap25 OR pre:tok:in)),((pre:tok:motorcycles OR pre:tok:set) AND hyp:tok:people),((hyp:tok:song OR pre:tok:drums) AND pre:tok:is)
331,(((((NOT pre:tok:two) AND hyp:tok:outside) OR hyp:tok:outdoors) AND (NOT pre:tok:people)) AND (NOT pre:tok:blue)),((NOT hyp:tok:to) AND (oth:overlap:overlap50 OR pre:tok:shirt)),(pre:tok:off AND pre:tok:others),(hyp:tok:basketball OR pre:tok:runner)
332,((NOT oth:overlap:overlap50) AND (hyp:tok:and OR hyp:tok:is)),(((hyp:tok:party OR hyp:tok:professional) AND pre:tok:on) OR hyp:tok:opponent),(((hyp:tok:formal OR pre:tok:act) OR hyp:tok:surf) AND hyp:tok:are),(((hyp:tok:outside OR oth:overlap:overlap50) OR pre:tok:football) OR hyp:tok:some)
333,((hyp:tok:band AND pre:tok:guitars) OR hyp:tok:scarves),((NOT oth:overlap:overlap25) AND (hyp:tok:bath OR hyp:tok:dancing)),((((hyp:tok:yellow OR pre:tok:corn) AND oth:overlap:overlap50) OR hyp:tok:climbs) OR pre:tok:live),((hyp:tok:eating OR hyp:tok:tv) AND hyp:tok:are)
334,((hyp:tok:eating OR hyp:tok:sleeps) OR hyp:tok:sleep),(((hyp:tok:running AND pre:tok:walking) OR hyp:tok:though) OR pre:tok:homeless),(hyp:tok:japanese OR pre:tok:profile),((((NOT hyp:tok:is) AND (hyp:tok:flip OR hyp:tok:not)) OR hyp:tok:buildings) AND (NOT pre:tok:white))
335,((hyp:tok:swimming OR pre:tok:swimming) OR hyp:tok:coffee),(((NOT oth:overlap:overlap50) AND (hyp:tok:at OR hyp:tok:in)) AND (NOT hyp:tok:are)),((((hyp:tok:women AND pre:tok:man) OR hyp:tok:international) OR hyp:tok:obstacle) OR hyp:tok:!),(((hyp:tok:inside OR pre:tok:running) OR hyp:tok:one) OR hyp:tok:driving)
336,((NOT oth:overlap:overlap25) AND pre:tok:blue),((((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:eating) OR hyp:tok:asleep) OR hyp:tok:cafe),(hyp:tok:to AND pre:tok:barn),((NOT pre:tok:red) AND hyp:tok:red)
337,((hyp:tok:soccer AND pre:tok:yellow) AND hyp:tok:playing),(((hyp:tok:human OR hyp:tok:vehicles) OR pre:tok:stars) OR pre:tok:belt),(hyp:tok:boy AND hyp:tok:sleeping),(hyp:tok:walking AND pre:tok:is)
338,(((hyp:tok:friends OR hyp:tok:running) OR hyp:tok:chasing) OR hyp:tok:herself),(hyp:tok:bus OR hyp:tok:desert),(hyp:tok:chases OR pre:tok:decorative),(hyp:tok:sits AND pre:tok:walking)
339,(((oth:overlap:overlap50 OR pre:tok:white) OR pre:tok:girl) AND (NOT pre:tok:at)),(NOT pre:tok:men),(hyp:tok:sleeping AND pre:tok:on),((((hyp:tok:for OR hyp:tok:to) OR pre:tok:playing) AND (NOT oth:overlap:overlap50)) OR hyp:tok:eating)
340,(hyp:tok:down OR pre:tok:stage),(((((NOT pre:tok:men) AND hyp:tok:men) OR hyp:tok:puzzle) AND (NOT pre:tok:man)) OR hyp:tok:microscope),((((hyp:tok:straight AND pre:tok:white) OR hyp:tok:feeding) AND (NOT oth:overlap:overlap25)) AND (NOT pre:tok:for)),(hyp:tok:women AND pre:tok:lost)
341,(((hyp:tok:gesturing OR pre:tok:headscarf) OR pre:tok:form) OR pre:tok:sister),((NOT pre:tok:standing) AND hyp:tok:snowman),(((hyp:tok:on AND hyp:tok:swimsuit) OR pre:tok:fetch) AND hyp:tok:is),((((hyp:tok:is AND hyp:tok:no) OR hyp:tok:grassy) AND (NOT pre:tok:and)) OR hyp:tok:harnesses)
342,(((NOT pre:tok:while) AND hyp:tok:is) OR pre:tok:by),((((hyp:tok:there OR oth:overlap:overlap50) OR hyp:tok:outside) OR pre:tok:red) OR hyp:tok:person),(hyp:tok:are OR oth:overlap:overlap25),(hyp:tok:girls AND pre:tok:shooting)
343,(hyp:tok:identical OR hyp:tok:mouths),(((NOT pre:tok:dog) AND hyp:tok:dog) OR hyp:tok:dancing),((((hyp:tok:whilst OR pre:tok:pumpkin) OR hyp:tok:merchandise) OR hyp:tok:bare) OR hyp:tok:nine),(NOT pre:tok:walking)
344,(pre:tok:book AND pre:tok:in),(NOT pre:tok:for),((hyp:tok:home AND hyp:tok:sitting) OR hyp:tok:couch),(NOT hyp:tok:crowded)
345,((((hyp:tok:not OR oth:overlap:overlap75) OR hyp:tok:nobody) AND (NOT pre:tok:walking)) AND (NOT pre:tok:young)),((((NOT pre:tok:sitting) AND hyp:tok:sitting) OR hyp:tok:sleeping) OR hyp:tok:eating),((((hyp:tok:chatting OR pre:tok:kite) AND hyp:tok:standing) OR hyp:tok:wading) AND pre:tok:woman),((((hyp:tok:hoping OR hyp:tok:last) OR pre:tok:crossing) AND (NOT oth:overlap:overlap25)) OR pre:tok:starting)
346,(hyp:tok:bowls OR hyp:tok:knitting),((hyp:tok:sleeping OR hyp:tok:tv) OR hyp:tok:indoors),(((NOT oth:overlap:overlap25) AND (pre:tok:blanket OR pre:tok:experiment)) OR hyp:tok:upset),(hyp:tok:blue OR hyp:tok:different)
347,(((hyp:tok:last AND pre:tok:two) OR hyp:tok:photographs) AND (NOT pre:tok:man)),((((NOT hyp:tok:on) AND (hyp:tok:human OR hyp:tok:man)) OR hyp:tok:friends) AND (NOT hyp:tok:with)),((NOT pre:tok:his) AND (hyp:tok:sleeping OR pre:tok:land)),(((pre:tok:buy OR pre:tok:lunch) OR pre:tok:gentlemen) OR pre:tok:conversation)
348,(hyp:tok:favorite OR hyp:tok:tall),((((NOT pre:tok:and) AND (hyp:tok:woman AND pre:tok:man)) AND (NOT hyp:tok:to)) AND (NOT pre:tok:-)),(((hyp:tok:brushes OR hyp:tok:rollerblading) OR hyp:tok:you) OR hyp:tok:roller),(((((NOT oth:overlap:overlap50) AND hyp:tok:inside) AND (NOT hyp:tok:people)) OR pre:tok:television) AND (NOT hyp:tok:in))
349,(((NOT pre:tok:with) AND (hyp:tok:displaying OR pre:tok:army)) AND (NOT pre:tok:one)),(hyp:tok:naked OR hyp:tok:swimming),(hyp:tok:favorite AND pre:tok:watching),((hyp:tok:cat AND pre:tok:dog) AND oth:overlap:overlap25)
350,((hyp:tok:about OR hyp:tok:for) OR hyp:tok:son),((((NOT hyp:tok:outside) AND (hyp:tok:in OR oth:overlap:overlap25)) OR hyp:tok:to) OR hyp:tok:for),(((pre:tok:groom OR pre:tok:meet) AND hyp:tok:black) OR hyp:tok:addressing),((hyp:tok:dancing OR hyp:tok:running) OR hyp:tok:driving)
351,((((hyp:tok:black AND hyp:tok:wearing) OR pre:tok:backpacks) AND (NOT oth:overlap:overlap75)) AND (NOT pre:tok:are)),(((((NOT pre:tok:sitting) AND hyp:tok:sitting) AND (NOT hyp:tok:down)) AND (NOT hyp:tok:to)) OR hyp:tok:swimsuit),((hyp:tok:eating OR hyp:tok:nobody) OR hyp:tok:alone),((((NOT pre:tok:group) AND hyp:tok:outside) AND (NOT hyp:tok:in)) AND (NOT pre:tok:man))
352,(hyp:tok:cows AND pre:tok:people),(hyp:tok:running AND pre:tok:group),((hyp:tok:beige OR pre:tok:injured) OR hyp:tok:brushing),(((hyp:tok:lane OR hyp:tok:soccer) OR pre:tok:parade) OR pre:tok:cats)
353,(((hyp:tok:bedroom OR hyp:tok:stuck) OR hyp:tok:clock) AND (NOT pre:tok:in)),((((hyp:tok:man AND pre:tok:girl) OR hyp:tok:brushes) OR pre:tok:shade) OR pre:tok:learning),((hyp:tok:full OR hyp:tok:tractor) OR hyp:tok:international),((((NOT oth:overlap:overlap75) AND (hyp:tok:jumping OR hyp:tok:running)) AND (NOT pre:tok:dog)) OR hyp:tok:moon)
354,((hyp:tok:blanket AND pre:tok:through) OR pre:tok:jumped),(pre:tok:city OR pre:tok:sitting),(((hyp:tok:bicycle AND hyp:tok:his) OR hyp:tok:stroller) OR hyp:tok:you),(hyp:tok:driving OR hyp:tok:swimming)
355,((((hyp:tok:jet OR hyp:tok:tea) OR pre:tok:fun) OR hyp:tok:rowboat) OR hyp:tok:diner),((hyp:tok:lunch OR hyp:tok:outer) OR hyp:tok:desk),(((hyp:tok:clean OR hyp:tok:uniformed) OR hyp:tok:hoops) AND pre:tok:in),(NOT pre:tok:street)
356,(hyp:tok:apartment OR hyp:tok:creating),(pre:tok:its OR pre:tok:riding),(((hyp:tok:blows OR hyp:tok:crossing) OR hyp:tok:jerseys) AND (NOT hyp:tok:are)),(NOT pre:tok:through)
357,((hyp:tok:laying OR hyp:tok:seated) OR hyp:tok:pub),(((NOT pre:tok:dog) AND hyp:tok:dog) AND pre:tok:man),((((hyp:tok:chases OR pre:tok:decorative) OR pre:tok:warehouse) OR hyp:tok:chinese) OR hyp:tok:sunlight),((((hyp:tok:chainsaw OR hyp:tok:mask) OR hyp:tok:addressing) OR hyp:tok:mower) AND (NOT hyp:tok:is))
358,(((hyp:tok:asleep OR hyp:tok:for) OR hyp:tok:sad) OR hyp:tok:family),(((NOT pre:tok:in) AND hyp:tok:blouse) OR hyp:tok:closed),((hyp:tok:human AND pre:tok:'s) OR pre:tok:turns),(hyp:tok:doctors OR hyp:tok:paddles)
359,(hyp:tok:human AND pre:tok:toys),((pre:tok:boy AND pre:tok:skateboard) OR hyp:tok:wheeler),((hyp:tok:whilst OR pre:tok:pumpkin) OR hyp:tok:merchandise),(hyp:tok:eating OR hyp:tok:tv)
360,((((hyp:tok:hoops OR hyp:tok:rollerblading) OR hyp:tok:outer) OR pre:tok:turns) OR hyp:tok:backpack),(((hyp:tok:for OR pre:tok:sitting) OR hyp:tok:tall) OR hyp:tok:running),(hyp:tok:on AND hyp:tok:swimsuit),((((pre:tok:and AND pre:tok:indoor) OR hyp:tok:hugging) AND (NOT pre:tok:two)) AND (NOT hyp:tok:her))
361,((((hyp:tok:swimming OR hyp:tok:tv) OR hyp:tok:blanket) AND (NOT oth:overlap:overlap50)) OR hyp:tok:magazine),(((hyp:tok:clock OR hyp:tok:suburban) OR pre:tok:napping) AND (NOT pre:tok:front)),((((hyp:tok:are OR oth:overlap:overlap25) OR hyp:tok:person) OR pre:tok:holding) AND (NOT hyp:tok:sleeping)),(hyp:tok:outside AND hyp:tok:skater)
362,((((hyp:tok:house OR pre:tok:leaping) OR pre:tok:leaf) OR hyp:tok:parked) OR hyp:tok:half),(hyp:tok:at AND pre:tok:meet),(((NOT oth:overlap:overlap25) AND pre:tok:man) AND pre:tok:is),(((pre:tok:and AND pre:tok:indoor) OR hyp:tok:hugging) AND (NOT pre:tok:two))
363,((((hyp:tok:eating OR pre:tok:microphone) OR hyp:tok:laying) OR pre:tok:bicycles) OR hyp:tok:television),(hyp:tok:during OR oth:overlap:overlap75),((hyp:tok:outside AND pre:tok:golfer) OR pre:tok:turns),((NOT pre:tok:in) AND (hyp:tok:lane OR hyp:tok:nine))
364,((hyp:tok:down OR hyp:tok:eating) OR hyp:tok:sleeps),(hyp:tok:sitting OR hyp:tok:swimming),(hyp:tok:haired AND pre:tok:blue),((((NOT oth:overlap:overlap50) AND (hyp:tok:are OR hyp:tok:is)) AND (NOT hyp:tok:outside)) AND (NOT hyp:tok:for))
365,((hyp:tok:lap OR hyp:tok:television) OR hyp:tok:pig),(((((NOT oth:overlap:overlap25) AND hyp:tok:is) OR hyp:tok:tall) OR hyp:tok:they) OR pre:tok:making),((hyp:tok:alone OR hyp:tok:empty) OR hyp:tok:sofa),(NOT hyp:tok:child)
366,(((hyp:tok:dinner AND pre:tok:food) OR hyp:tok:airplane) AND (NOT hyp:tok:is)),(hyp:tok:outside AND pre:tok:strike),((hyp:tok:drinks OR hyp:tok:falls) OR hyp:tok:powerpoint),(((hyp:tok:driving OR hyp:tok:sleeping) OR hyp:tok:moon) OR hyp:tok:nobody)
367,((NOT hyp:tok:are) AND hyp:tok:swimming),(NOT hyp:tok:two),((((hyp:tok:basketball OR hyp:tok:teenagers) OR hyp:tok:pet) AND (NOT pre:tok:and)) OR hyp:tok:kissing),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:friends)
368,((NOT oth:overlap:overlap50) AND (hyp:tok:dog OR hyp:tok:in)),((((NOT pre:tok:is) AND (hyp:tok:bar AND hyp:tok:woman)) OR pre:tok:artwork) AND (NOT hyp:tok:on)),((NOT oth:overlap:overlap25) AND hyp:tok:is),(hyp:tok:into AND pre:tok:goggles)
369,((hyp:tok:for OR hyp:tok:to) OR hyp:tok:their),((((hyp:tok:standing AND pre:tok:sitting) OR hyp:tok:pizza) AND (NOT pre:tok:woman)) OR hyp:tok:everyone),(hyp:tok:standing AND pre:tok:mirror),(hyp:tok:curly OR hyp:tok:khaki)
370,((hyp:tok:park OR pre:tok:suspenders) AND pre:tok:shirt),((((NOT pre:tok:playing) AND (hyp:tok:playing OR hyp:tok:running)) OR hyp:tok:plays) AND (NOT oth:overlap:overlap50)),(NOT hyp:tok:girl),((hyp:tok:race AND pre:tok:track) OR pre:tok:burning)
371,((((hyp:tok:down OR hyp:tok:eating) OR hyp:tok:sleeps) AND (NOT oth:overlap:overlap50)) OR pre:tok:button),(hyp:tok:shopping AND pre:tok:people),((hyp:tok:scouts OR hyp:tok:you) AND hyp:tok:her),(hyp:tok:friend AND pre:tok:propeller)
372,(((NOT hyp:tok:her) AND (hyp:tok:smiling AND hyp:tok:woman)) AND pre:tok:woman),((hyp:tok:low OR pre:tok:railing) OR hyp:tok:rollerblading),(((hyp:tok:outdoors OR hyp:tok:vehicle) OR hyp:tok:moving) OR hyp:tok:feet),((((hyp:tok:hillside OR hyp:tok:squatting) OR hyp:tok:acoustic) OR hyp:tok:obstacle) OR hyp:tok:surf)
373,((hyp:tok:empty OR hyp:tok:swimming) AND pre:tok:is),(((pre:tok:cherry OR pre:tok:fence) OR pre:tok:ft) OR hyp:tok:airport),(hyp:tok:acoustic OR hyp:tok:hillside),((((hyp:tok:event OR hyp:tok:outside) OR hyp:tok:sunny) AND (NOT pre:tok:people)) OR hyp:tok:kid)
374,((((hyp:tok:room AND hyp:tok:two) OR hyp:tok:magazine) AND (NOT pre:tok:in)) OR pre:tok:least),(NOT pre:tok:playing),(((NOT hyp:tok:walking) AND (hyp:tok:sitting OR pre:tok:walking)) OR hyp:tok:eating),((hyp:tok:drives AND pre:tok:is) OR pre:tok:wild)
375,(oth:overlap:overlap50 OR pre:tok:white),(((pre:tok:lost OR pre:tok:moon) OR hyp:tok:strike) OR hyp:tok:inline),((((hyp:tok:his OR hyp:tok:their) AND oth:overlap:overlap50) OR hyp:tok:after) OR hyp:tok:first),((((NOT oth:overlap:overlap50) AND (hyp:tok:inside OR hyp:tok:sitting)) AND (NOT pre:tok:sitting)) OR pre:tok:sleeping)
376,((((hyp:tok:appears OR hyp:tok:sad) OR hyp:tok:blouse) OR hyp:tok:rowboat) OR hyp:tok:repair),((pre:tok:lost OR pre:tok:moon) OR hyp:tok:strike),(hyp:tok:wearing AND pre:tok:wizard),(hyp:tok:box AND pre:tok:background)
377,((hyp:tok:outside OR oth:overlap:overlap75) OR pre:tok:stand),(hyp:tok:in AND pre:tok:heading),(((pre:tok:seems OR pre:tok:skiing) OR hyp:tok:cigarette) OR hyp:tok:carving),(((NOT pre:tok:and) AND (hyp:tok:in AND hyp:tok:swim)) AND (NOT hyp:tok:is))
378,((hyp:tok:black AND hyp:tok:wearing) OR pre:tok:backpacks),((hyp:tok:cafe AND pre:tok:women) OR pre:tok:passed),(hyp:tok:on AND pre:tok:mural),((((NOT pre:tok:park) AND (hyp:tok:park AND oth:overlap:overlap50)) OR pre:tok:remote) OR hyp:tok:carnival)
379,(((hyp:tok:lap OR hyp:tok:television) OR hyp:tok:pig) OR hyp:tok:bedroom),((((NOT pre:tok:two) AND (hyp:tok:pool OR hyp:tok:swimming)) AND (NOT hyp:tok:ocean)) OR pre:tok:mall),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:tall) OR hyp:tok:after) OR hyp:tok:her),((((NOT hyp:tok:to) AND oth:overlap:overlap75) OR hyp:tok:near) OR hyp:tok:football)
380,(hyp:tok:protective OR hyp:tok:shoot),((((pre:tok:in OR pre:tok:on) OR oth:overlap:overlap25) AND (NOT oth:overlap:overlap75)) AND (NOT hyp:tok:for)),((((hyp:tok:men AND pre:tok:woman) OR hyp:tok:guitars) AND (NOT pre:tok:and)) OR hyp:tok:buddhist),((((hyp:tok:some OR oth:overlap:overlap50) OR hyp:tok:something) OR hyp:tok:has) OR hyp:tok:near)
381,((((NOT oth:overlap:overlap25) AND (hyp:tok:least OR pre:tok:put)) OR hyp:tok:wheeled) OR hyp:tok:stripe),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:and),((hyp:tok:black OR hyp:tok:moon) OR hyp:tok:baseball),((hyp:tok:some OR oth:overlap:overlap50) OR hyp:tok:something)
382,((((NOT oth:overlap:overlap50) AND (hyp:tok:are OR hyp:tok:is)) OR pre:tok:three) AND (NOT hyp:tok:outside)),(((hyp:tok:opponent OR hyp:tok:shaped) OR hyp:tok:sticks) OR hyp:tok:religious),(hyp:tok:accordion AND pre:tok:and),(hyp:tok:sleeping AND pre:tok:dog)
383,(hyp:tok:stuck AND pre:tok:in),(hyp:tok:barbecue AND pre:tok:man),(hyp:tok:down AND pre:tok:along),((hyp:tok:hotel OR pre:tok:airport) AND hyp:tok:sits)
384,(((hyp:tok:outside OR oth:overlap:overlap75) OR pre:tok:stand) OR pre:tok:arm),(hyp:tok:on OR hyp:tok:playing),((((NOT oth:overlap:overlap25) AND (pre:tok:blanket OR pre:tok:experiment)) OR hyp:tok:upset) AND (NOT hyp:tok:in)),((((hyp:tok:outside AND pre:tok:stairs) OR pre:tok:yoga) AND hyp:tok:outside) AND (NOT pre:tok:building))
385,((((oth:overlap:overlap75 OR pre:tok:his) OR pre:tok:one) OR hyp:tok:outside) AND (NOT pre:tok:walking)),(hyp:tok:human AND pre:tok:army),(((hyp:tok:his OR hyp:tok:their) AND oth:overlap:overlap50) OR hyp:tok:after),((hyp:tok:free OR hyp:tok:moon) OR hyp:tok:bath)
386,(hyp:tok:for OR hyp:tok:to),((NOT hyp:tok:next) AND (hyp:tok:for OR hyp:tok:to)),((((NOT oth:overlap:overlap25) AND pre:tok:photographed) OR hyp:tok:surf) AND (NOT pre:tok:and)),(hyp:tok:championship OR hyp:tok:desert)
387,(hyp:tok:computer OR hyp:tok:image),(hyp:tok:pool OR hyp:tok:swimming),((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:sit),(hyp:tok:person AND pre:tok:hiding)
388,(((hyp:tok:in AND hyp:tok:riding) OR pre:tok:boards) AND (NOT pre:tok:and)),(((hyp:tok:wife AND pre:tok:shirt) OR hyp:tok:bystanders) AND (NOT pre:tok:while)),((NOT pre:tok:to) AND hyp:tok:to),(hyp:tok:marathon AND pre:tok:as)
389,((hyp:tok:for OR hyp:tok:their) OR hyp:tok:home),(((pre:tok:blocking OR pre:tok:conducting) AND hyp:tok:play) OR hyp:tok:cheerleading),(((hyp:tok:men AND pre:tok:sandals) OR hyp:tok:jean) OR hyp:tok:setting),(NOT hyp:tok:her)
390,(((hyp:tok:- AND pre:tok:while) OR hyp:tok:!) OR pre:tok:fast),(((NOT pre:tok:two) AND (hyp:tok:pool OR hyp:tok:swimming)) AND (NOT hyp:tok:ocean)),(hyp:tok:denim OR hyp:tok:hug),((hyp:tok:driving OR hyp:tok:swimming) OR hyp:tok:rides)
391,(hyp:tok:for AND hyp:tok:jump),(((hyp:tok:men AND pre:tok:women) OR hyp:tok:brushes) OR hyp:tok:produce),(NOT hyp:tok:there),(((NOT hyp:tok:for) AND (hyp:tok:people OR oth:overlap:overlap75)) OR hyp:tok:near)
392,((((hyp:tok:cafe OR hyp:tok:sleeps) OR hyp:tok:blanket) OR hyp:tok:cats) AND (NOT oth:overlap:overlap50)),((((hyp:tok:clock OR hyp:tok:suburban) OR pre:tok:napping) AND (NOT pre:tok:front)) AND (NOT hyp:tok:with)),(((hyp:tok:dogs AND pre:tok:get) OR pre:tok:bicyclists) OR hyp:tok:ears),(((hyp:tok:backpacks OR pre:tok:birthday) OR hyp:tok:carnival) AND (NOT pre:tok:are))
393,((hyp:tok:seated OR pre:tok:railing) AND pre:tok:are),((pre:tok:in OR pre:tok:on) OR oth:overlap:overlap25),((((NOT oth:overlap:overlap25) AND pre:tok:man) AND pre:tok:is) OR pre:tok:baby),(hyp:tok:outdoors OR hyp:tok:outside)
394,((hyp:tok:lighting OR hyp:tok:theater) AND pre:tok:in),((((NOT oth:overlap:overlap50) AND (hyp:tok:is OR pre:tok:in)) AND (NOT hyp:tok:outside)) AND (NOT hyp:tok:there)),(hyp:tok:is AND pre:tok:students),((((hyp:tok:asleep OR hyp:tok:sleeping) OR hyp:tok:nap) OR hyp:tok:tv) OR hyp:tok:laying)
395,((hyp:tok:asleep OR hyp:tok:for) OR hyp:tok:sad),(((hyp:tok:indoors OR hyp:tok:inside) OR hyp:tok:sofa) OR hyp:tok:desks),((((hyp:tok:eating OR pre:tok:older) OR hyp:tok:cake) OR hyp:tok:naked) AND (NOT oth:overlap:overlap50)),(hyp:tok:people AND pre:tok:live)
396,((((NOT pre:tok:two) AND hyp:tok:outside) OR hyp:tok:outdoors) AND (NOT pre:tok:people)),(((hyp:tok:heading OR hyp:tok:way) AND hyp:tok:are) AND pre:tok:on),(((hyp:tok:backwards OR hyp:tok:name) AND hyp:tok:his) OR hyp:tok:scooters),((hyp:tok:hillside OR hyp:tok:squatting) OR hyp:tok:acoustic)
397,(hyp:tok:outdoors OR hyp:tok:there),(hyp:tok:is AND pre:tok:running),((((pre:tok:off AND pre:tok:others) OR pre:tok:fetch) OR hyp:tok:buggy) OR hyp:tok:sing),(oth:overlap:overlap75 AND pre:tok:in)
398,((hyp:tok:in AND hyp:tok:riding) OR pre:tok:boards),(((pre:tok:its OR pre:tok:riding) OR hyp:tok:shooting) OR pre:tok:stunt),((hyp:tok:hats OR hyp:tok:trunks) OR hyp:tok:clear),(hyp:tok:bottles OR pre:tok:poker)
399,((NOT oth:overlap:overlap25) AND (hyp:tok:least OR pre:tok:put)),(((((NOT pre:tok:beach) AND hyp:tok:beach) OR hyp:tok:duck) OR hyp:tok:tea) OR hyp:tok:summer),(hyp:tok:car OR hyp:tok:running),(hyp:tok:as AND hyp:tok:phone)
400,(hyp:tok:chases AND pre:tok:through),((hyp:tok:saw OR pre:tok:muddy) OR hyp:tok:handing),((((hyp:tok:outside OR oth:overlap:overlap75) OR hyp:tok:people) OR hyp:tok:there) AND (NOT hyp:tok:for)),(((hyp:tok:dancing OR hyp:tok:running) OR hyp:tok:driving) AND (NOT oth:overlap:overlap50))
401,((hyp:tok:beard OR hyp:tok:robes) OR hyp:tok:bone),((((hyp:tok:asleep OR hyp:tok:sleeping) OR hyp:tok:park) AND (NOT pre:tok:park)) OR hyp:tok:nap),((hyp:tok:seems OR hyp:tok:speaking) OR hyp:tok:bows),(((NOT pre:tok:group) AND hyp:tok:outside) AND (NOT hyp:tok:in))
402,((((hyp:tok:there OR oth:overlap:overlap75) OR hyp:tok:outdoors) OR hyp:tok:people) AND (NOT pre:tok:wearing)),((((hyp:tok:inside AND pre:tok:sitting) AND pre:tok:in) OR pre:tok:hug) OR pre:tok:fly),(NOT hyp:tok:sitting),(NOT pre:tok:white)
403,(((hyp:tok:not OR oth:overlap:overlap75) OR hyp:tok:nobody) AND (NOT pre:tok:walking)),(pre:tok:cherry OR pre:tok:fence),(hyp:tok:catching AND pre:tok:woman),(((hyp:tok:women AND pre:tok:lost) OR hyp:tok:handing) AND pre:tok:and)
404,((hyp:tok:bench AND pre:tok:is) OR pre:tok:terrain),(hyp:tok:guitar AND hyp:tok:in),((hyp:tok:chases OR pre:tok:decorative) OR pre:tok:warehouse),((((hyp:tok:for OR hyp:tok:to) OR hyp:tok:his) OR hyp:tok:her) AND (NOT oth:overlap:overlap75))
405,(hyp:tok:throw AND pre:tok:man),((NOT pre:tok:man) AND hyp:tok:man),(((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:outdoors),(hyp:tok:outside AND pre:tok:stairs)
406,(NOT pre:tok:suit),(hyp:tok:in OR hyp:tok:playing),(((hyp:tok:backpacks OR hyp:tok:happy) OR hyp:tok:dish) OR hyp:tok:gravel),(NOT pre:tok:talking)
407,(hyp:tok:sleeping AND pre:tok:hang),(hyp:tok:drives OR hyp:tok:sofa),((NOT oth:overlap:overlap25) AND pre:tok:man),(hyp:tok:to AND pre:tok:vehicles)
