,Cluster1,Cluster2,Cluster3,Cluster4
262,((pre:tok:living OR pre:tok:shaving) OR pre:tok:bearded),((NOT pre:tok:black) AND hyp:tok:black),(hyp:tok:people AND hyp:tok:sitting),(hyp:tok:lane OR hyp:tok:nine)
263,((NOT pre:tok:his) AND hyp:tok:popsicle),((NOT pre:tok:running) AND (hyp:tok:running OR hyp:tok:swimming)),((hyp:tok:falls OR pre:tok:trains) OR hyp:tok:rollerblading),(hyp:tok:coat AND pre:tok:on)
264,(hyp:tok:sleeping OR hyp:tok:swimming),((((hyp:tok:naked OR hyp:tok:swimming) OR pre:tok:winter) OR hyp:tok:coffee) AND (NOT oth:overlap:overlap75)),(hyp:tok:sleeping OR pre:tok:land),(((hyp:tok:there OR oth:overlap:overlap75) OR hyp:tok:outside) OR hyp:tok:near)
265,(((NOT pre:tok:are) AND (oth:overlap:overlap75 OR pre:tok:items)) AND (NOT hyp:tok:in)),(((NOT pre:tok:in) AND hyp:tok:shoot) OR hyp:tok:protesting),(((hyp:tok:alone OR hyp:tok:sleeping) OR hyp:tok:cat) OR hyp:tok:nobody),((hyp:tok:couple AND pre:tok:countryside) OR pre:tok:meet)
266,((hyp:tok:ocean OR pre:tok:dogs) OR hyp:tok:sleeps),(((NOT hyp:tok:on) AND (hyp:tok:human OR hyp:tok:man)) OR hyp:tok:friends),((hyp:tok:clean OR hyp:tok:uniformed) OR hyp:tok:hoops),(((((NOT pre:tok:are) AND hyp:tok:nobody) AND (NOT pre:tok:background)) AND (NOT pre:tok:vest)) OR hyp:tok:pots)
267,(hyp:tok:project OR hyp:tok:puzzle),((((hyp:tok:human OR hyp:tok:vehicles) OR pre:tok:stars) OR pre:tok:belt) AND (NOT pre:tok:-)),((NOT pre:tok:in) AND (hyp:tok:standing AND pre:tok:sitting)),(NOT pre:tok:water)
268,(NOT pre:tok:old),((((hyp:tok:human OR pre:tok:daughters) OR pre:tok:steering) OR pre:tok:mural) OR hyp:tok:artwork),((hyp:tok:for OR hyp:tok:tall) OR hyp:tok:parade),(hyp:tok:to AND hyp:tok:walking)
269,((((hyp:tok:swimming AND pre:tok:two) OR hyp:tok:maintenance) OR pre:tok:unicycle) OR hyp:tok:paddle),((NOT pre:tok:shirt) AND (hyp:tok:blue OR hyp:tok:brown)),(((hyp:tok:women AND pre:tok:man) OR hyp:tok:international) OR hyp:tok:obstacle),((((pre:tok:and AND pre:tok:gym) OR hyp:tok:cool) AND pre:tok:and) AND (NOT hyp:tok:crowded))
270,((((hyp:tok:chasing OR hyp:tok:playing) OR hyp:tok:middle) AND (NOT pre:tok:playing)) OR hyp:tok:dinner),(NOT pre:tok:front),((hyp:tok:picnic OR hyp:tok:summer) OR hyp:tok:wheelchair),(hyp:tok:hillside OR hyp:tok:squatting)
271,((((hyp:tok:moon OR hyp:tok:outdoors) OR pre:tok:night) OR pre:tok:chairs) OR pre:tok:tie),((hyp:tok:butterfly OR pre:tok:farmers) OR hyp:tok:balance),(((NOT pre:tok:in) AND (hyp:tok:down AND hyp:tok:sitting)) OR hyp:tok:seated),(((hyp:tok:near OR oth:overlap:overlap75) OR hyp:tok:past) OR hyp:tok:smiling)
272,(hyp:tok:girl AND pre:tok:ramp),(hyp:tok:blue OR hyp:tok:brown),(hyp:tok:bank AND pre:tok:in),((NOT pre:tok:woman) AND hyp:tok:eating)
273,(((hyp:tok:trunks OR pre:tok:bat) AND pre:tok:to) OR pre:tok:rowing),(((NOT pre:tok:and) AND (hyp:tok:woman AND pre:tok:man)) AND (NOT hyp:tok:to)),(hyp:tok:jersey OR pre:tok:races),(((hyp:tok:coat AND pre:tok:on) OR hyp:tok:belt) OR hyp:tok:addressing)
274,((hyp:tok:beer AND pre:tok:man) OR hyp:tok:balance),(((hyp:tok:is AND pre:tok:running) OR pre:tok:wheeler) OR pre:tok:hits),(hyp:tok:present OR hyp:tok:surrounded),((hyp:tok:asleep OR hyp:tok:sleeping) OR hyp:tok:nap)
275,(((NOT pre:tok:on) AND hyp:tok:on) OR hyp:tok:eating),(((hyp:tok:costume OR pre:tok:upwards) OR hyp:tok:sticks) AND (NOT pre:tok:is)),(((NOT pre:tok:people) AND (hyp:tok:human OR hyp:tok:people)) OR pre:tok:practicing),((hyp:tok:not AND pre:tok:two) OR hyp:tok:international)
276,((((hyp:tok:lighting OR hyp:tok:theater) AND pre:tok:in) OR hyp:tok:cafeteria) AND (NOT pre:tok:with)),(((NOT pre:tok:man) AND (hyp:tok:mirror OR pre:tok:yelling)) AND hyp:tok:in),(hyp:tok:jogging OR hyp:tok:swimming),(hyp:tok:song OR pre:tok:drums)
277,((hyp:tok:lunch OR hyp:tok:sits) OR hyp:tok:chair),((((hyp:tok:rollerskating OR hyp:tok:surfing) AND pre:tok:with) OR hyp:tok:teen) AND (NOT pre:tok:at)),((((NOT oth:overlap:overlap50) AND pre:tok:on) OR hyp:tok:eating) AND (NOT hyp:tok:to)),(NOT pre:tok:park)
278,(((pre:tok:hikers OR pre:tok:lane) OR pre:tok:slope) OR pre:tok:activity),(hyp:tok:nobody AND pre:tok:dish),((((hyp:tok:sofa AND pre:tok:his) OR pre:tok:naked) AND (NOT oth:overlap:overlap50)) AND oth:overlap:overlap25),(((hyp:tok:for OR hyp:tok:to) OR hyp:tok:'s) OR hyp:tok:after)
279,(hyp:tok:humans OR pre:tok:pick),((((hyp:tok:nobody OR pre:tok:rock) AND pre:tok:in) OR hyp:tok:protesting) AND hyp:tok:is),(hyp:tok:nobody OR hyp:tok:not),((hyp:tok:tall OR hyp:tok:trying) OR hyp:tok:friends)
280,((hyp:tok:water AND pre:tok:swimming) OR hyp:tok:happening),((((hyp:tok:tall AND oth:overlap:overlap25) OR pre:tok:quickly) AND (NOT hyp:tok:is)) OR hyp:tok:lead),((((hyp:tok:full OR hyp:tok:tractor) OR hyp:tok:international) OR pre:tok:wash) OR hyp:tok:hats),((hyp:tok:championship OR hyp:tok:desert) OR hyp:tok:swing)
281,(((hyp:tok:dock OR hyp:tok:swimming) AND hyp:tok:people) OR hyp:tok:though),((NOT pre:tok:is) AND (hyp:tok:outdoors AND pre:tok:in)),((((NOT pre:tok:his) AND (hyp:tok:sleeping OR pre:tok:land)) OR hyp:tok:nap) OR hyp:tok:outer),(((hyp:tok:bamboo OR pre:tok:shelter) AND hyp:tok:outside) OR pre:tok:preschool)
282,(hyp:tok:through AND pre:tok:motorcyclists),(((hyp:tok:naked OR hyp:tok:swimming) OR pre:tok:winter) OR hyp:tok:coffee),(hyp:tok:at AND pre:tok:ride),(hyp:tok:sheep AND pre:tok:and)
283,(((hyp:tok:outdoors OR hyp:tok:there) OR hyp:tok:something) OR hyp:tok:trick),(hyp:tok:gear OR pre:tok:poster),(hyp:tok:swimming AND pre:tok:holding),((hyp:tok:near OR oth:overlap:overlap75) OR hyp:tok:past)
284,(((hyp:tok:saw OR pre:tok:swimsuit) OR pre:tok:army) AND (NOT pre:tok:is)),((NOT pre:tok:two) AND (hyp:tok:diving OR pre:tok:between)),(hyp:tok:is OR pre:tok:in),(NOT pre:tok:background)
285,(hyp:tok:boat AND pre:tok:driving),(hyp:tok:beach AND pre:tok:balcony),(hyp:tok:vacation AND pre:tok:are),((((hyp:tok:basketball AND pre:tok:line) OR hyp:tok:deer) OR pre:tok:nutcracker) AND (NOT hyp:tok:child))
286,((hyp:tok:groceries AND pre:tok:people) OR pre:tok:army),((((NOT pre:tok:outside) AND hyp:tok:outside) AND (NOT pre:tok:woman)) AND (NOT pre:tok:-)),((((hyp:tok:outside OR hyp:tok:something) OR hyp:tok:near) OR hyp:tok:outdoors) OR hyp:tok:picture),((hyp:tok:curly OR hyp:tok:khaki) OR hyp:tok:cute)
287,((((hyp:tok:outdoors OR hyp:tok:there) OR hyp:tok:something) OR hyp:tok:trick) OR hyp:tok:uses),(hyp:tok:outside OR oth:overlap:overlap50),((((hyp:tok:buddhist OR hyp:tok:elder) OR hyp:tok:name) OR hyp:tok:tube) AND (NOT pre:tok:man)),((((hyp:tok:black AND pre:tok:white) AND hyp:tok:is) OR hyp:tok:bandanna) OR hyp:tok:addressing)
288,(((hyp:tok:suburban OR pre:tok:skiing) OR hyp:tok:clouds) OR hyp:tok:terrain),(hyp:tok:bicycle OR pre:tok:below),(((hyp:tok:brothers AND pre:tok:trampoline) OR hyp:tok:fetch) AND pre:tok:in),(((oth:overlap:overlap75 AND pre:tok:in) AND pre:tok:and) OR hyp:tok:coat)
289,(hyp:tok:empty OR hyp:tok:swimming),((NOT pre:tok:beach) AND hyp:tok:beach),(hyp:tok:yellow OR pre:tok:corn),((hyp:tok:group AND pre:tok:gets) OR hyp:tok:curtain)
290,(hyp:tok:finishing OR hyp:tok:shoveling),(hyp:tok:costumed OR hyp:tok:dish),(hyp:tok:brushes OR hyp:tok:rollerblading),(hyp:tok:humans AND pre:tok:courtyard)
291,(hyp:tok:inside OR hyp:tok:kitchen),((((NOT pre:tok:while) AND (hyp:tok:green OR hyp:tok:wearing)) AND (NOT hyp:tok:and)) OR pre:tok:cement),((NOT pre:tok:young) AND hyp:tok:young),(((hyp:tok:couple AND pre:tok:countryside) OR pre:tok:meet) AND (NOT hyp:tok:is))
292,(((NOT pre:tok:in) AND hyp:tok:bass) OR pre:tok:skydiving),(((hyp:tok:barbecue AND pre:tok:man) OR pre:tok:wild) AND oth:overlap:overlap50),((NOT oth:overlap:overlap25) AND (pre:tok:blanket OR pre:tok:experiment)),(hyp:tok:are AND pre:tok:jumped)
293,(hyp:tok:lime AND hyp:tok:woman),(hyp:tok:bicycle OR hyp:tok:jogging),((NOT pre:tok:woman) AND (hyp:tok:drinks OR hyp:tok:nobody)),((hyp:tok:blue AND pre:tok:coat) OR hyp:tok:bandanna)
294,((((hyp:tok:rope OR pre:tok:uniformed) AND hyp:tok:are) OR hyp:tok:sandwiches) OR hyp:tok:finishing),(oth:overlap:overlap50 OR pre:tok:shirt),((hyp:tok:outdoors OR hyp:tok:vehicle) OR hyp:tok:moving),(hyp:tok:backpacks OR pre:tok:birthday)
295,((hyp:tok:his OR pre:tok:with) OR pre:tok:standing),(hyp:tok:after OR hyp:tok:for),(hyp:tok:her AND hyp:tok:swimming),((((NOT pre:tok:woman) AND oth:overlap:overlap25) OR hyp:tok:outside) AND (NOT hyp:tok:people))
296,(pre:tok:blue OR pre:tok:in),(pre:tok:married OR pre:tok:splashes),(((((NOT oth:overlap:overlap25) AND pre:tok:photographed) OR hyp:tok:surf) AND (NOT pre:tok:and)) OR pre:tok:humans),(((hyp:tok:hotel OR pre:tok:airport) AND hyp:tok:sits) OR hyp:tok:cafeteria)
297,(((hyp:tok:appears OR hyp:tok:sad) OR hyp:tok:blouse) OR hyp:tok:rowboat),(((hyp:tok:low OR pre:tok:railing) OR hyp:tok:rollerblading) AND (NOT oth:overlap:overlap25)),(hyp:tok:grassy AND pre:tok:is),((hyp:tok:bamboo OR pre:tok:shelter) AND hyp:tok:outside)
298,(((hyp:tok:too AND pre:tok:woman) OR pre:tok:forehead) AND (NOT pre:tok:is)),(((NOT pre:tok:woman) AND (hyp:tok:bicycle OR hyp:tok:jogging)) OR hyp:tok:gun),((hyp:tok:backwards OR hyp:tok:name) AND hyp:tok:his),(hyp:tok:khaki OR hyp:tok:safety)
299,((NOT oth:overlap:overlap50) AND (pre:tok:blue OR pre:tok:in)),(((hyp:tok:competition AND hyp:tok:surfing) OR pre:tok:pet) AND hyp:tok:in),(hyp:tok:sport AND pre:tok:play),((((hyp:tok:to AND hyp:tok:walking) OR hyp:tok:coach) OR hyp:tok:played) AND (NOT pre:tok:to))
300,(((pre:tok:cherry OR pre:tok:picking) OR pre:tok:angry) OR hyp:tok:bottom),((((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there) OR hyp:tok:person) OR hyp:tok:some),(hyp:tok:beach AND pre:tok:walking),((hyp:tok:there OR oth:overlap:overlap75) OR hyp:tok:outside)
301,((hyp:tok:groom OR hyp:tok:toothbrush) OR hyp:tok:chat),(((NOT oth:overlap:overlap25) AND (hyp:tok:painting OR hyp:tok:smiling)) OR hyp:tok:left),(((hyp:tok:pool AND oth:overlap:overlap50) AND hyp:tok:in) OR hyp:tok:roller),((hyp:tok:inside AND pre:tok:on) AND hyp:tok:is)
302,(hyp:tok:wearing AND pre:tok:to),(((((NOT oth:overlap:overlap50) AND hyp:tok:sleeping) OR hyp:tok:sleep) OR hyp:tok:unicycle) AND (NOT pre:tok:child)),((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:sitting)) OR hyp:tok:swimming) OR hyp:tok:no),((((hyp:tok:curly OR hyp:tok:khaki) OR hyp:tok:cute) AND oth:overlap:overlap50) OR hyp:tok:push)
303,(hyp:tok:motor OR pre:tok:motor),((((hyp:tok:indoors OR hyp:tok:inside) OR hyp:tok:sofa) OR hyp:tok:desks) AND (NOT hyp:tok:woman)),(hyp:tok:falls OR pre:tok:trains),(((hyp:tok:doctors OR hyp:tok:paddles) OR hyp:tok:wheeler) AND hyp:tok:man)
304,((((hyp:tok:pool OR hyp:tok:swimming) OR hyp:tok:surfing) OR pre:tok:lake) OR hyp:tok:laundromat),(hyp:tok:walks AND pre:tok:protecting),((hyp:tok:staircase AND pre:tok:is) OR hyp:tok:lighting),((hyp:tok:women AND pre:tok:lost) OR hyp:tok:handing)
305,(((NOT pre:tok:dog) AND hyp:tok:dog) OR pre:tok:compete),((hyp:tok:fetch OR hyp:tok:turns) AND pre:tok:in),(((hyp:tok:eating OR hyp:tok:nobody) OR hyp:tok:alone) OR hyp:tok:drives),(((NOT pre:tok:to) AND (hyp:tok:outside OR hyp:tok:people)) AND (NOT pre:tok:street))
306,((hyp:tok:indoors OR hyp:tok:machine) OR pre:tok:bearded),(((((NOT pre:tok:white) AND hyp:tok:white) OR hyp:tok:heels) AND pre:tok:and) AND (NOT pre:tok:red)),((hyp:tok:bottles OR pre:tok:heading) OR hyp:tok:groom),((((hyp:tok:dancing OR hyp:tok:running) OR hyp:tok:driving) AND (NOT oth:overlap:overlap50)) OR hyp:tok:jumping)
307,((((hyp:tok:in AND hyp:tok:swimming) OR hyp:tok:enjoy) OR hyp:tok:roller) OR hyp:tok:crime),(pre:tok:indoor AND pre:tok:young),(hyp:tok:cats OR hyp:tok:eats),(hyp:tok:bus OR hyp:tok:clown)
308,((((hyp:tok:nobody OR hyp:tok:not) OR hyp:tok:eats) OR hyp:tok:n't) OR hyp:tok:fish),((hyp:tok:microscope OR pre:tok:flowered) OR hyp:tok:camouflage),((hyp:tok:shirt AND pre:tok:skates) OR hyp:tok:pipes),(hyp:tok:is AND hyp:tok:no)
309,((((hyp:tok:women AND pre:tok:men) OR hyp:tok:buys) AND (NOT pre:tok:to)) OR hyp:tok:low),((hyp:tok:for OR hyp:tok:to) OR hyp:tok:his),((((NOT pre:tok:in) AND (hyp:tok:down AND hyp:tok:sitting)) OR hyp:tok:seated) OR hyp:tok:bank),((hyp:tok:outdoors OR hyp:tok:outside) OR hyp:tok:something)
310,((hyp:tok:older AND pre:tok:holding) AND hyp:tok:her),((((hyp:tok:dingy OR hyp:tok:tips) AND hyp:tok:sidewalk) OR hyp:tok:crane) AND oth:overlap:overlap50),(((hyp:tok:are OR oth:overlap:overlap25) OR hyp:tok:person) OR pre:tok:holding),(hyp:tok:in AND hyp:tok:swim)
311,((((hyp:tok:home AND pre:tok:from) AND hyp:tok:is) OR hyp:tok:handing) AND (NOT pre:tok:to)),(NOT hyp:tok:next),((hyp:tok:brushes OR hyp:tok:rollerblading) OR hyp:tok:you),(((hyp:tok:some OR oth:overlap:overlap50) OR hyp:tok:something) OR hyp:tok:has)
312,(hyp:tok:indoors OR hyp:tok:machine),((hyp:tok:through AND pre:tok:motorcyclists) OR pre:tok:act),((((hyp:tok:at OR hyp:tok:playing) OR pre:tok:camera) AND (NOT oth:overlap:overlap75)) OR hyp:tok:building),(hyp:tok:adults OR hyp:tok:cuts)
313,(((hyp:tok:asleep OR hyp:tok:nobody) OR hyp:tok:naked) OR hyp:tok:sleeps),(NOT pre:tok:pants),(hyp:tok:men AND pre:tok:woman),(((NOT pre:tok:woman) AND hyp:tok:eating) OR pre:tok:roller)
314,(pre:tok:are AND pre:tok:this),((((hyp:tok:and AND oth:overlap:overlap75) OR hyp:tok:sad) AND (NOT pre:tok:black)) OR hyp:tok:puzzle),(hyp:tok:outside OR hyp:tok:something),((((hyp:tok:blue AND pre:tok:red) AND pre:tok:shirt) OR pre:tok:auditorium) AND (NOT pre:tok:wall))
315,(hyp:tok:drinking OR pre:tok:riding),((hyp:tok:man AND pre:tok:girl) OR hyp:tok:brushes),(((hyp:tok:video OR pre:tok:chess) OR hyp:tok:fingers) OR hyp:tok:steering),(hyp:tok:watched AND pre:tok:young)
316,((hyp:tok:are AND hyp:tok:sleeping) OR pre:tok:shoot),(hyp:tok:running OR hyp:tok:runs),((NOT hyp:tok:for) AND oth:overlap:overlap50),((((hyp:tok:doctors OR hyp:tok:paddles) OR hyp:tok:wheeler) AND hyp:tok:man) AND (NOT hyp:tok:his))
317,(((((NOT pre:tok:on) AND hyp:tok:swimming) AND oth:overlap:overlap25) AND hyp:tok:in) AND (NOT pre:tok:is)),((((hyp:tok:kisses OR pre:tok:soda) AND hyp:tok:with) OR pre:tok:diaper) AND (NOT pre:tok:on)),(hyp:tok:outdoors AND pre:tok:arrive),((hyp:tok:inside OR pre:tok:running) OR hyp:tok:one)
318,(NOT hyp:tok:person),((((NOT pre:tok:at) AND (hyp:tok:sitting OR hyp:tok:sleeping)) OR hyp:tok:sits) AND (NOT pre:tok:sits)),((((hyp:tok:dancing OR hyp:tok:playing) OR pre:tok:against) AND (NOT oth:overlap:overlap75)) OR hyp:tok:through),(((NOT pre:tok:blue) AND (hyp:tok:blue OR hyp:tok:different)) OR hyp:tok:theater)
319,(hyp:tok:about OR hyp:tok:for),((NOT pre:tok:in) AND hyp:tok:shoot),(hyp:tok:outside OR hyp:tok:to),((hyp:tok:any OR hyp:tok:tops) AND pre:tok:dark)
320,(((hyp:tok:indoors OR hyp:tok:machine) OR pre:tok:bearded) OR pre:tok:chef),((hyp:tok:men AND pre:tok:flags) AND hyp:tok:riding),((NOT pre:tok:people) AND (hyp:tok:human OR hyp:tok:people)),(((((NOT pre:tok:on) AND hyp:tok:sleeping) AND (NOT pre:tok:to)) AND (NOT pre:tok:with)) AND (NOT pre:tok:white))
321,((((hyp:tok:to OR pre:tok:street) OR hyp:tok:old) OR hyp:tok:eating) OR hyp:tok:her),(((hyp:tok:saw OR pre:tok:muddy) OR hyp:tok:handing) AND (NOT hyp:tok:is)),(pre:tok:sitting OR pre:tok:yellow),(((hyp:tok:visiting OR pre:tok:urban) AND pre:tok:older) OR pre:tok:moon)
322,(pre:tok:blue OR pre:tok:up),((((hyp:tok:cooking OR hyp:tok:walking) OR hyp:tok:school) AND (NOT pre:tok:walking)) OR hyp:tok:bus),(((hyp:tok:swimming OR hyp:tok:woods) OR hyp:tok:runs) AND (NOT pre:tok:in)),((hyp:tok:boat OR hyp:tok:riding) OR hyp:tok:smiling)
323,(hyp:tok:swimming OR hyp:tok:waiting),((NOT pre:tok:running) AND (hyp:tok:running OR hyp:tok:runs)),(hyp:tok:bath OR hyp:tok:inside),((hyp:tok:song OR pre:tok:drums) AND pre:tok:is)
324,(hyp:tok:asleep OR hyp:tok:nobody),(hyp:tok:to OR oth:overlap:overlap25),((NOT pre:tok:to) AND (hyp:tok:are AND hyp:tok:outside)),(hyp:tok:basketball OR pre:tok:runner)
325,(((hyp:tok:friends OR hyp:tok:shopping) OR hyp:tok:sister) OR hyp:tok:trip),((NOT oth:overlap:overlap50) AND (oth:overlap:overlap25 OR pre:tok:in)),((hyp:tok:outside OR oth:overlap:overlap50) OR hyp:tok:there),(((hyp:tok:outside OR oth:overlap:overlap50) OR pre:tok:football) OR hyp:tok:some)
326,(NOT pre:tok:running),((NOT hyp:tok:to) AND (oth:overlap:overlap50 OR pre:tok:shirt)),((hyp:tok:no OR hyp:tok:swimming) OR hyp:tok:cats),((hyp:tok:eating OR hyp:tok:tv) AND hyp:tok:are)
327,((((NOT hyp:tok:are) AND (hyp:tok:humans OR pre:tok:pick)) AND (NOT oth:overlap:overlap25)) OR pre:tok:turns),(((hyp:tok:party OR hyp:tok:professional) AND pre:tok:on) OR hyp:tok:opponent),((pre:tok:motorcycles OR pre:tok:set) AND hyp:tok:people),((((NOT hyp:tok:is) AND (hyp:tok:flip OR hyp:tok:not)) OR hyp:tok:buildings) AND (NOT pre:tok:white))
328,(hyp:tok:sunny AND pre:tok:her),((NOT oth:overlap:overlap25) AND (hyp:tok:bath OR hyp:tok:dancing)),(pre:tok:off AND pre:tok:others),(((hyp:tok:inside OR pre:tok:running) OR hyp:tok:one) OR hyp:tok:driving)
329,(hyp:tok:beard OR hyp:tok:robes),(((hyp:tok:running AND pre:tok:walking) OR hyp:tok:though) OR pre:tok:homeless),(((hyp:tok:formal OR pre:tok:act) OR hyp:tok:surf) AND hyp:tok:are),((NOT pre:tok:red) AND hyp:tok:red)
330,((hyp:tok:walking AND oth:overlap:overlap75) OR hyp:tok:look),(((NOT oth:overlap:overlap50) AND (hyp:tok:at OR hyp:tok:in)) AND (NOT hyp:tok:are)),((((hyp:tok:yellow OR pre:tok:corn) AND oth:overlap:overlap50) OR hyp:tok:climbs) OR pre:tok:live),(hyp:tok:walking AND pre:tok:is)
331,(((((NOT pre:tok:man) AND hyp:tok:wearing) AND hyp:tok:is) OR pre:tok:pet) OR hyp:tok:sleep),((((hyp:tok:sleeping OR hyp:tok:swimming) OR hyp:tok:eating) OR hyp:tok:asleep) OR hyp:tok:cafe),(hyp:tok:japanese OR pre:tok:profile),(hyp:tok:sits AND pre:tok:walking)
332,(((NOT pre:tok:sitting) AND hyp:tok:sitting) OR pre:tok:studying),(((hyp:tok:human OR hyp:tok:vehicles) OR pre:tok:stars) OR pre:tok:belt),((((hyp:tok:women AND pre:tok:man) OR hyp:tok:international) OR hyp:tok:obstacle) OR hyp:tok:!),((((hyp:tok:for OR hyp:tok:to) OR pre:tok:playing) AND (NOT oth:overlap:overlap50)) OR hyp:tok:eating)
333,(((((NOT pre:tok:two) AND hyp:tok:outside) OR hyp:tok:outdoors) AND (NOT pre:tok:people)) AND (NOT pre:tok:blue)),(hyp:tok:bus OR hyp:tok:desert),(hyp:tok:to AND pre:tok:barn),(hyp:tok:women AND pre:tok:lost)
334,((NOT oth:overlap:overlap50) AND (hyp:tok:and OR hyp:tok:is)),(NOT pre:tok:men),(hyp:tok:boy AND hyp:tok:sleeping),((((hyp:tok:is AND hyp:tok:no) OR hyp:tok:grassy) AND (NOT pre:tok:and)) OR hyp:tok:harnesses)
335,((hyp:tok:band AND pre:tok:guitars) OR hyp:tok:scarves),(((((NOT pre:tok:men) AND hyp:tok:men) OR hyp:tok:puzzle) AND (NOT pre:tok:man)) OR hyp:tok:microscope),(hyp:tok:chases OR pre:tok:decorative),(hyp:tok:girls AND pre:tok:shooting)
336,((hyp:tok:eating OR hyp:tok:sleeps) OR hyp:tok:sleep),((NOT pre:tok:standing) AND hyp:tok:snowman),(hyp:tok:sleeping AND pre:tok:on),(NOT pre:tok:walking)
337,((hyp:tok:swimming OR pre:tok:swimming) OR hyp:tok:coffee),((((hyp:tok:there OR oth:overlap:overlap50) OR hyp:tok:outside) OR pre:tok:red) OR hyp:tok:person),((((hyp:tok:straight AND pre:tok:white) OR hyp:tok:feeding) AND (NOT oth:overlap:overlap25)) AND (NOT pre:tok:for)),(NOT hyp:tok:crowded)
338,((NOT oth:overlap:overlap25) AND pre:tok:blue),(((NOT pre:tok:dog) AND hyp:tok:dog) OR hyp:tok:dancing),(((hyp:tok:on AND hyp:tok:swimsuit) OR pre:tok:fetch) AND hyp:tok:is),((((hyp:tok:hoping OR hyp:tok:last) OR pre:tok:crossing) AND (NOT oth:overlap:overlap25)) OR pre:tok:starting)
339,((hyp:tok:soccer AND pre:tok:yellow) AND hyp:tok:playing),(NOT pre:tok:for),((((hyp:tok:whilst OR pre:tok:pumpkin) OR hyp:tok:merchandise) OR hyp:tok:bare) OR hyp:tok:nine),(hyp:tok:blue OR hyp:tok:different)
340,(((hyp:tok:friends OR hyp:tok:running) OR hyp:tok:chasing) OR hyp:tok:herself),((((NOT pre:tok:sitting) AND hyp:tok:sitting) OR hyp:tok:sleeping) OR hyp:tok:eating),((hyp:tok:home AND hyp:tok:sitting) OR hyp:tok:couch),(((pre:tok:buy OR pre:tok:lunch) OR pre:tok:gentlemen) OR pre:tok:conversation)
341,(((oth:overlap:overlap50 OR pre:tok:white) OR pre:tok:girl) AND (NOT pre:tok:at)),((hyp:tok:sleeping OR hyp:tok:tv) OR hyp:tok:indoors),((((hyp:tok:chatting OR pre:tok:kite) AND hyp:tok:standing) OR hyp:tok:wading) AND pre:tok:woman),(((((NOT oth:overlap:overlap50) AND hyp:tok:inside) AND (NOT hyp:tok:people)) OR pre:tok:television) AND (NOT hyp:tok:in))
342,(hyp:tok:down OR pre:tok:stage),((((NOT hyp:tok:on) AND (hyp:tok:human OR hyp:tok:man)) OR hyp:tok:friends) AND (NOT hyp:tok:with)),(((NOT oth:overlap:overlap25) AND (pre:tok:blanket OR pre:tok:experiment)) OR hyp:tok:upset),((hyp:tok:cat AND pre:tok:dog) AND oth:overlap:overlap25)
343,(((hyp:tok:gesturing OR pre:tok:headscarf) OR pre:tok:form) OR pre:tok:sister),((((NOT pre:tok:and) AND (hyp:tok:woman AND pre:tok:man)) AND (NOT hyp:tok:to)) AND (NOT pre:tok:-)),((NOT pre:tok:his) AND (hyp:tok:sleeping OR pre:tok:land)),((hyp:tok:dancing OR hyp:tok:running) OR hyp:tok:driving)
344,(((NOT pre:tok:while) AND hyp:tok:is) OR pre:tok:by),(hyp:tok:naked OR hyp:tok:swimming),(((hyp:tok:brushes OR hyp:tok:rollerblading) OR hyp:tok:you) OR hyp:tok:roller),((((NOT pre:tok:group) AND hyp:tok:outside) AND (NOT hyp:tok:in)) AND (NOT pre:tok:man))
345,(hyp:tok:identical OR hyp:tok:mouths),((((NOT hyp:tok:outside) AND (hyp:tok:in OR oth:overlap:overlap25)) OR hyp:tok:to) OR hyp:tok:for),(hyp:tok:favorite AND pre:tok:watching),(((hyp:tok:lane OR hyp:tok:soccer) OR pre:tok:parade) OR pre:tok:cats)
346,(pre:tok:book AND pre:tok:in),(((((NOT pre:tok:sitting) AND hyp:tok:sitting) AND (NOT hyp:tok:down)) AND (NOT hyp:tok:to)) OR hyp:tok:swimsuit),(((pre:tok:groom OR pre:tok:meet) AND hyp:tok:black) OR hyp:tok:addressing),((((NOT oth:overlap:overlap75) AND (hyp:tok:jumping OR hyp:tok:running)) AND (NOT pre:tok:dog)) OR hyp:tok:moon)
347,((((hyp:tok:not OR oth:overlap:overlap75) OR hyp:tok:nobody) AND (NOT pre:tok:walking)) AND (NOT pre:tok:young)),(hyp:tok:running AND pre:tok:group),((hyp:tok:eating OR hyp:tok:nobody) OR hyp:tok:alone),(hyp:tok:driving OR hyp:tok:swimming)
348,(hyp:tok:bowls OR hyp:tok:knitting),((((hyp:tok:man AND pre:tok:girl) OR hyp:tok:brushes) OR pre:tok:shade) OR pre:tok:learning),((hyp:tok:beige OR pre:tok:injured) OR hyp:tok:brushing),(NOT pre:tok:street)
349,(((hyp:tok:last AND pre:tok:two) OR hyp:tok:photographs) AND (NOT pre:tok:man)),(pre:tok:city OR pre:tok:sitting),((hyp:tok:full OR hyp:tok:tractor) OR hyp:tok:international),(NOT pre:tok:through)
